"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CNYD",1.87,0.26,134.46%,103.69%,65.74%,-51.67%,224.66%,85.05,7.24,118.73%,103.94%,7.25%,769575
2,"ICPT",,19.47,494.23%,621.80%,815.03%,46.17%,1367.51%,99.00,445.83,61.61%,17.67%,37.34%,5746423
3,"CNAT",,1.01,116.58%,99.39%,68.59%,0.56%,147.40%,86.27,14.25,45.41%,9.78%,32.45%,8753014
4,"ECYT",,0.61,34.43%,32.64%,4.95%,-26.21%,71.39%,76.38,14.02,28.62%,24.62%,3.21%,2565952
5,"OXBT",0.74,0.60,46.82%,35.25%,112.87%,-53.67%,517.65%,67.41,7.35,27.60%,26.94%,0.52%,5856884
6,"PMC",0.98,0.76,25.09%,29.36%,67.97%,13.39%,118.83%,75.24,25.91,27.07%,26.02%,0.83%,1690972
7,"VISN",2.37,2.61,30.21%,93.02%,347.54%,-22.79%,1279.66%,64.65,24.42,26.33%,27.25%,-0.72%,727385
8,"FRAN",,0.64,24.98%,22.40%,-3.48%,-30.62%,44.05%,76.37,22.50,24.45%,12.50%,10.62%,6688186
9,"CJJD",1.09,0.07,42.57%,42.94%,85.09%,-29.65%,197.87%,75.77,1.40,23.89%,18.64%,4.42%,2255742
10,"PRCP",1.22,0.62,40.07%,42.89%,77.15%,11.28%,179.69%,77.14,16.57,23.38%,19.55%,3.20%,741480
11,"KONE",0.11,0.25,29.38%,44.63%,45.51%,-28.68%,291.92%,70.63,3.88,23.17%,36.14%,-9.52%,20337
12,"SWS",0.57,0.18,20.37%,20.98%,25.19%,6.89%,40.46%,76.57,7.29,20.30%,1.25%,18.81%,1586473
13,"CYTR",1.28,0.73,43.75%,122.33%,191.29%,7.73%,341.53%,76.16,8.08,19.17%,17.61%,1.33%,7364682
14,"APFC",1.10,1.89,17.80%,14.09%,24.49%,-23.00%,173.41%,67.98,46.48,18.81%,-0.04%,18.87%,1086350
15,"ORMP",0.86,2.29,118.10%,196.68%,258.02%,3.36%,533.99%,87.67,28.91,18.53%,18.53%,0.00%,1360329
16,"BLDP",1.98,0.20,45.22%,64.11%,62.76%,-8.89%,284.38%,70.17,2.46,18.27%,-0.40%,18.75%,7881616
17,"IMMU",1.76,0.27,39.11%,47.61%,35.87%,-17.01%,189.10%,81.62,6.10,17.76%,1.67%,15.83%,8732459
18,"ATRC",0.85,0.70,25.67%,38.58%,97.14%,15.26%,199.46%,82.13,22.13,16.41%,-3.74%,20.94%,778512
19,"CPXX",,0.19,12.48%,9.82%,-7.64%,-38.17%,23.67%,62.38,3.71,15.94%,12.42%,3.12%,82815
20,"BRN",1.66,0.15,11.95%,4.96%,2.63%,-12.60%,23.64%,62.46,3.40,15.25%,8.97%,5.76%,35284
21,"AMPE",1.02,0.39,28.46%,20.99%,42.70%,-13.90%,159.72%,75.62,9.35,15.15%,14.02%,0.99%,1679769
22,"CYTK",1.61,0.29,41.49%,46.04%,14.77%,-32.91%,66.32%,87.01,9.58,14.73%,13.51%,1.08%,1564453
23,"ZLC",3.27,0.91,5.83%,7.91%,50.20%,-5.42%,331.65%,54.85,16.23,14.70%,7.98%,6.22%,2127561
24,"VICL",1.94,0.07,23.42%,22.54%,-39.57%,-68.51%,40.59%,72.42,1.42,14.52%,13.60%,0.81%,4266085
25,"EVOK",,0.60,30.42%,14.00%,1.35%,-29.61%,48.59%,65.90,10.03,14.50%,11.32%,2.85%,369771
26,"KIN",,0.95,10.34%,10.34%,10.34%,-9.32%,45.71%,,12.75,14.45%,-3.04%,18.04%,206422
27,"UPI",0.11,0.18,23.72%,16.11%,26.16%,-11.37%,102.96%,70.41,3.43,14.33%,8.54%,5.33%,86071
28,"LPHI",1.17,0.10,37.42%,32.95%,-1.39%,-40.66%,63.43%,78.10,2.42,14.15%,12.56%,1.42%,124287
29,"CRMD",-0.39,0.14,78.84%,116.69%,132.65%,12.85%,320.83%,86.95,2.02,14.12%,2.54%,11.30%,672914
30,"RGDX",0.61,0.08,29.35%,13.52%,-5.85%,-46.76%,43.12%,71.07,1.56,13.87%,13.04%,0.73%,1681526
31,"CNTF",1.22,0.10,33.91%,43.58%,73.70%,3.85%,127.37%,81.54,2.16,13.68%,13.09%,0.53%,3222859
32,"CLSN",1.60,0.19,17.51%,16.71%,-7.11%,-89.25%,35.21%,67.29,4.57,12.84%,4.82%,7.65%,1171606
33,"BGMD",,0.17,35.41%,86.09%,30.88%,-42.86%,176.36%,68.52,1.52,12.59%,11.76%,0.74%,5209977
34,"ANF",1.54,0.82,13.62%,9.13%,-11.42%,-31.61%,19.43%,72.72,37.19,11.98%,-1.06%,13.19%,14093260
35,"GALT",1.84,0.80,79.43%,77.58%,124.23%,6.34%,658.79%,85.70,15.10,11.93%,-11.18%,26.02%,6803998
36,"LPTN",0.70,0.19,15.07%,6.94%,-2.87%,-26.27%,27.65%,69.25,4.94,11.76%,12.27%,-0.45%,412544
37,"HTBX",,0.55,18.27%,9.09%,-8.43%,-41.79%,26.96%,64.65,8.90,11.53%,11.53%,0.00%,55239
38,"ZIOP",2.17,0.23,14.84%,23.04%,59.63%,-20.34%,218.12%,69.69,4.74,11.27%,10.49%,0.70%,2660392
39,"EDAP",1.37,0.10,10.00%,17.47%,10.28%,-33.20%,39.83%,74.23,3.30,11.11%,12.63%,-1.35%,258063
40,"STV",0.49,0.07,17.48%,16.23%,27.90%,-17.83%,57.04%,73.02,2.12,10.99%,-1.85%,13.09%,1135697
41,"SNTA",3.68,0.28,27.48%,34.41%,3.01%,-45.71%,74.32%,78.51,6.45,10.82%,4.88%,5.67%,4532426
42,"KERX",4.03,0.56,10.31%,10.16%,45.39%,-5.99%,402.88%,62.83,13.98,10.69%,10.60%,0.08%,4397779
43,"XON",,1.20,36.35%,42.56%,33.57%,-4.99%,70.49%,83.86,29.87,10.67%,9.01%,1.52%,1079272
