"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"RDCM",1.21,0.16,52.16%,53.22%,56.58%,22.94%,123.75%,89.09,8.95,44.12%,32.59%,8.70%,1095228
2,"USNA",1.20,2.43,33.51%,42.14%,47.53%,21.20%,95.46%,89.23,107.52,22.39%,19.47%,2.45%,1125704
3,"COOL",1.99,0.10,28.42%,-5.06%,-49.44%,-77.07%,58.44%,61.60,1.22,19.61%,16.19%,2.94%,145287
4,"MCGC",1.32,0.10,7.70%,-2.99%,-3.47%,-24.94%,20.00%,57.42,3.60,18.42%,4.35%,13.49%,4180237
5,"CEB",1.18,1.47,19.20%,13.05%,4.83%,-11.18%,23.57%,74.08,71.15,17.35%,12.67%,4.16%,926267
6,"ADPT",,1.17,22.87%,21.01%,23.44%,9.89%,38.03%,75.57,32.23,16.48%,13.89%,2.28%,460599
7,"AMED",0.80,0.80,21.62%,21.78%,49.98%,11.69%,100.16%,78.77,25.22,15.90%,4.30%,11.12%,1608192
8,"DRL",2.68,0.69,5.38%,-7.91%,-21.90%,-68.68%,218.18%,51.47,5.95,15.31%,15.09%,0.19%,516188
9,"ROG",1.39,1.44,22.50%,17.54%,10.70%,-2.14%,30.12%,79.27,66.88,15.13%,11.47%,3.29%,313448
10,"ACCO",2.13,0.21,22.45%,15.99%,30.46%,5.90%,54.30%,81.43,8.44,14.99%,6.16%,8.31%,6314142
11,"ICAD",0.93,0.48,14.86%,6.14%,14.70%,-24.73%,78.79%,62.91,10.62,14.44%,6.20%,7.76%,306048
12,"SDPI",,0.37,10.66%,-1.13%,-0.75%,-22.86%,54.29%,59.54,5.94,14.01%,14.23%,-0.19%,42260
13,"ARIS",0.30,0.18,4.39%,6.06%,5.62%,-7.12%,39.91%,54.40,3.26,13.99%,16.43%,-2.10%,77933
14,"MRCY",1.32,0.38,19.74%,22.70%,17.22%,-4.72%,56.09%,81.49,13.72,12.74%,8.29%,4.11%,585318
15,"EGL",,0.96,22.39%,23.30%,8.78%,-8.84%,39.65%,82.32,42.16,12.07%,5.40%,6.33%,306245
16,"BTN",1.30,0.17,9.21%,6.60%,2.45%,-12.99%,22.77%,64.97,4.48,12.02%,11.47%,0.50%,123182
17,"BGFV",1.77,0.32,22.13%,20.38%,-4.89%,-39.08%,30.90%,80.15,12.03,11.39%,2.04%,9.17%,1080497
18,"GPRK",,0.47,0.98%,-10.84%,-5.78%,-21.36%,41.57%,48.87,8.65,11.33%,9.49%,1.67%,46941
19,"KONA",0.43,0.83,15.03%,18.47%,13.50%,-12.68%,70.22%,73.23,21.55,11.20%,10.51%,0.62%,225005
20,"SWI",0.94,0.91,13.54%,11.08%,13.89%,0.64%,47.93%,74.52,47.25,10.97%,6.18%,4.51%,3723910
21,"NFX",1.46,1.72,7.07%,-10.80%,-6.08%,-28.29%,42.96%,50.89,32.58,10.89%,5.06%,5.55%,9668016
22,"PTSI",0.59,1.91,21.80%,22.18%,62.03%,8.72%,180.01%,77.00,44.83,10.61%,9.93%,0.62%,71150
23,"OGXI",1.90,0.11,4.43%,-13.35%,-60.23%,-82.95%,15.71%,49.88,2.43,10.46%,9.95%,0.46%,98632
24,"IMDZ",,2.28,33.60%,80.80%,95.59%,8.60%,166.55%,76.31,30.68,10.44%,9.57%,0.79%,57112
25,"EXTR",1.45,0.23,-3.19%,-19.91%,-28.36%,-55.41%,32.00%,44.09,3.63,10.00%,-4.22%,14.85%,3892903
26,"SGYP",0.79,0.18,23.91%,6.74%,-20.33%,-48.96%,39.59%,65.94,3.42,9.97%,12.87%,-2.57%,3015176
27,"TTOO",,0.93,5.15%,-9.13%,-7.82%,-34.24%,20.22%,51.35,16.11,9.97%,8.92%,0.96%,176612
28,"TQNT",1.91,0.83,17.19%,7.69%,33.16%,-5.96%,179.78%,62.92,20.20,9.60%,5.37%,4.02%,10193493
29,"MNTX",1.86,0.45,10.75%,-1.15%,-20.41%,-34.68%,23.52%,59.10,11.66,9.38%,8.97%,0.38%,400483
