"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NETE",,0.17,129.61%,121.50%,40.66%,-35.59%,331.82%,87.31,3.80,119.65%,113.48%,2.89%,21400432
2,"LACO",0.66,0.15,95.41%,91.96%,86.34%,54.95%,128.72%,90.82,8.60,96.80%,3.86%,89.47%,32452
3,"SYMX",0.38,0.10,21.11%,4.88%,4.10%,-42.17%,140.00%,61.10,1.44,30.91%,33.33%,-1.82%,3180718
4,"INVT",0.91,0.17,16.64%,8.99%,-53.74%,-81.13%,53.87%,60.54,2.18,26.74%,26.74%,0.00%,1902697
5,"NPSP",0.79,1.66,14.91%,11.05%,6.68%,-18.75%,49.26%,60.28,32.24,25.11%,5.81%,18.24%,10131637
6,"RCPT",,2.35,19.54%,34.14%,52.98%,6.00%,194.44%,72.66,58.30,23.91%,19.66%,3.55%,1656965
7,"LE",,1.35,16.52%,15.35%,28.52%,6.01%,58.58%,71.29,40.20,20.58%,10.71%,8.91%,2979240
8,"MNDL",-0.11,0.42,20.67%,39.09%,58.90%,-1.83%,158.33%,69.17,5.89,18.27%,2.97%,14.86%,3293849
9,"FLXN",,1.13,46.76%,53.11%,41.84%,-2.40%,84.00%,82.12,20.35,17.83%,17.09%,0.64%,181569
10,"MNOV",1.08,0.17,31.89%,40.45%,38.62%,-44.38%,75.90%,77.18,2.92,17.74%,-5.81%,25.00%,1167163
11,"CYTK",1.29,0.18,0.89%,-0.91%,-35.13%,-67.65%,19.83%,52.10,4.29,17.21%,17.21%,0.00%,1512645
12,"MTSL",1.60,0.15,43.42%,40.32%,7.14%,-42.15%,65.83%,75.28,1.99,15.03%,2.05%,12.72%,1362060
13,"DQ",3.12,2.35,35.40%,55.21%,30.91%,-17.32%,309.30%,81.07,47.11,14.43%,10.85%,3.23%,351758
14,"AVNR",1.16,0.21,14.68%,20.51%,51.03%,7.70%,158.97%,70.63,6.78,14.42%,14.81%,-0.34%,11107144
15,"UNIS",1.05,0.12,14.33%,6.10%,-23.76%,-53.10%,23.64%,62.41,2.72,13.81%,5.84%,7.53%,1506875
