"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",14091.01,34.39,41.67,-0.68%,1194591
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19299.33,78.95,15.46,-2.09%,8120356
3,"AAAP","Advanced Accelerator Application SA","Healthcare","Biotechnology","France",,,,,0
4,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",640.62,303.90,31.55,3.82%,54684
5,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,38.70,0.36%,260
6,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,34.93,-0.34%,192
7,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",36594.61,12.98,51.31,0.57%,6251123
8,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",444.57,15.45,205.00,0.99%,3012
9,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.31,19.95,3.99,0.00%,720
10,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2227.00,28.72,30.39,-1.12%,154402
11,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",151.36,53.79,10.12,-0.98%,133386
12,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1293.12,32.08,23.59,-0.63%,107244
13,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11330.23,23.11,155.27,0.14%,336775
14,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",754305.13,17.45,132.06,1.98%,42646614
15,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1865.55,118.58,42.45,-0.56%,62110
16,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",74.80,,1.09,-0.90%,134599
17,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",916.30,179.67,5.09,-5.57%,59705
18,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",995.09,,37.96,-5.24%,160902
19,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1171.78,11.11,47.45,0.47%,63501
20,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,63.19,-0.74%,266223
21,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2737.65,14.61,26.96,-0.77%,156945
22,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",53.40,80.50,1.61,0.00%,30
23,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1356.23,69.16,61.79,2.69%,104056
24,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",49396.16,19.26,21.34,-1.04%,622327
25,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",97678.48,55.73,60.99,-0.51%,6797609
26,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",22394.81,1274.75,102.61,0.62%,516079
27,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",732.16,17.93,25.93,-0.25%,30022
28,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",119.49,,2.72,2.26%,3400
29,"ABCO","The Advisory Board Company","Services","Business Services","USA",2294.08,314.71,53.45,-0.09%,88472
