"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"FATE",,0.68,49.39%,62.62%,70.38%,11.50%,159.30%,81.28,11.15,27.14%,28.01%,-0.68%,290927
2,"CVM",1.68,0.10,29.44%,48.63%,6.08%,-50.65%,188.68%,70.17,1.53,20.47%,6.25%,13.39%,6123823
3,"JVA",2.73,0.32,26.26%,40.30%,36.70%,2.70%,77.56%,81.88,7.99,19.97%,11.75%,7.36%,2894410
4,"BAGR",-1.08,0.24,11.69%,7.36%,-14.47%,-38.34%,32.25%,62.84,5.29,19.68%,23.02%,-2.71%,267818
5,"EGY",1.17,0.29,5.81%,9.09%,17.09%,-20.71%,41.55%,57.89,7.12,19.06%,14.47%,4.01%,2228857
6,"CKP",1.88,0.58,1.31%,1.33%,-6.28%,-21.86%,35.81%,51.84,14.26,18.14%,17.85%,0.25%,784076
7,"NEWL",,0.99,-42.89%,-64.42%,-91.65%,-99.01%,18.21%,27.51,3.44,17.41%,8.52%,8.19%,7657882
8,"RIGL",1.00,0.28,23.35%,36.56%,37.05%,-39.16%,100.43%,67.35,4.63,15.46%,16.33%,-0.75%,1916982
9,"RCAP",,1.11,33.28%,47.00%,78.36%,9.49%,118.10%,86.94,31.72,13.37%,15.09%,-1.50%,208097
10,"SID",,0.21,-3.86%,-14.28%,-1.67%,-32.64%,87.45%,43.17,4.10,12.64%,3.80%,8.52%,14208507
11,"TAOM",,0.69,9.93%,9.37%,33.08%,-18.20%,97.29%,54.95,7.28,11.66%,17.04%,-4.60%,425617
12,"TMNG",0.45,0.24,30.11%,41.49%,48.70%,3.78%,72.83%,77.22,4.39,11.14%,9.75%,1.27%,236578
13,"QADA",,0.60,10.71%,16.13%,42.87%,5.03%,90.17%,75.51,20.90,10.23%,6.85%,3.16%,60782
14,"FNRG",-0.53,0.19,-1.48%,-9.14%,-5.11%,-16.43%,56.33%,46.85,5.19,9.96%,9.49%,0.42%,45704
