"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"DGLY",0.97,1.00,182.14%,197.52%,96.91%,-28.45%,312.54%,81.23,12.50,57.43%,41.24%,11.46%,23769094
2,"VII",0.32,0.11,38.01%,28.11%,3.17%,-29.89%,45.24%,77.29,3.05,36.77%,33.21%,2.68%,217428
3,"ITMN",5.36,2.27,52.01%,59.78%,145.71%,31.88%,565.30%,86.75,72.85,35.41%,-0.41%,35.97%,51514588
4,"DSKX",-0.06,0.11,10.33%,-5.72%,-28.85%,-48.54%,39.60%,53.66,1.41,24.78%,20.51%,3.54%,40680
5,"INUV",0.20,0.07,44.94%,49.49%,30.64%,-28.35%,120.63%,81.69,1.39,24.11%,15.83%,7.14%,2298337
6,"ADXS",1.08,0.16,41.64%,35.69%,10.51%,-65.81%,62.60%,83.76,4.00,23.08%,19.40%,3.08%,3400888
7,"HGSH",-0.92,0.74,114.49%,139.58%,64.38%,-15.47%,253.81%,80.39,7.43,20.03%,18.88%,0.97%,2246872
8,"BKW",,0.44,22.34%,22.04%,30.77%,15.71%,73.79%,88.76,32.40,19.51%,4.42%,14.46%,20687132
9,"CO",1.04,0.17,26.12%,19.83%,32.56%,0.00%,72.73%,77.51,5.70,19.50%,18.75%,0.63%,347279
10,"THI",0.66,0.96,25.90%,31.94%,35.17%,18.58%,49.76%,89.58,74.72,18.91%,0.76%,18.01%,11957631
11,"ZSPH",,2.07,29.37%,30.99%,30.99%,4.86%,49.75%,73.49,38.20,17.32%,15.97%,1.17%,153516
12,"LTM",1.24,1.02,21.52%,8.67%,3.84%,-14.83%,27.23%,73.94,48.36,16.25%,2.78%,13.10%,4191684
13,"NLST",5.54,0.09,1.36%,-0.50%,-9.96%,-50.62%,124.53%,52.37,1.19,15.53%,2.59%,12.62%,3125736
14,"CALI",1.23,0.15,-2.26%,-11.91%,-40.09%,-74.05%,13.90%,46.19,1.79,13.90%,15.37%,-1.27%,51258
15,"AMPH",,0.50,19.22%,20.77%,20.77%,3.52%,71.81%,76.40,11.46,13.24%,12.91%,0.30%,183406
16,"MOBL",,0.44,22.67%,15.11%,14.66%,-9.88%,38.48%,70.96,10.58,12.91%,11.13%,1.60%,1491041
17,"ATHM",,2.70,33.06%,50.59%,56.62%,7.48%,110.75%,73.78,55.87,12.78%,11.38%,1.25%,3854819
18,"AXDX",0.67,1.01,17.84%,-6.20%,17.13%,-34.97%,137.89%,56.17,20.72,12.49%,11.46%,0.92%,588635
19,"BITA",1.51,3.69,34.07%,60.99%,126.79%,7.14%,569.56%,83.50,91.06,11.44%,9.82%,1.48%,3767101
20,"ACHN",2.12,0.51,34.41%,41.60%,147.79%,5.89%,376.99%,79.58,10.78,10.45%,10.22%,0.20%,14343792
21,"MSN",1.04,0.07,30.90%,26.64%,10.01%,-10.92%,35.90%,85.42,2.12,10.42%,5.47%,4.69%,1156808
22,"CXDC",0.52,0.46,27.95%,10.62%,21.36%,-42.90%,81.29%,64.82,7.56,10.36%,8.46%,1.75%,380614
23,"MOSY",1.59,0.16,6.20%,3.11%,-24.54%,-48.08%,17.36%,57.83,3.11,10.28%,10.68%,-0.35%,239787
24,"CPRX",0.60,0.10,14.16%,10.97%,23.71%,-29.32%,111.48%,68.23,2.58,10.26%,9.32%,0.85%,2669683
25,"CEP",0.48,0.08,25.24%,31.70%,45.36%,8.48%,77.23%,89.09,3.58,10.15%,7.51%,2.46%,558396
26,"KANG",,0.79,14.83%,19.73%,35.23%,4.19%,75.58%,74.46,22.65,10.11%,9.58%,0.49%,778242
27,"CYBE",0.74,0.47,33.19%,42.67%,63.39%,8.78%,149.90%,88.82,12.27,9.85%,9.07%,0.72%,188877
28,"TA",2.88,0.30,23.50%,28.80%,30.92%,3.22%,64.48%,85.27,11.53,9.60%,7.86%,1.62%,1038351
29,"AMOT",0.95,0.76,25.20%,20.53%,33.59%,0.79%,110.24%,73.64,16.61,9.28%,9.42%,-0.13%,150051
30,"TROV",-0.73,0.30,30.47%,31.15%,-8.42%,-50.55%,52.19%,71.97,4.52,9.18%,4.39%,4.59%,181593
31,"LRAD",1.42,0.19,38.00%,52.48%,65.60%,-1.49%,162.70%,75.56,3.31,8.88%,6.77%,1.97%,1138584
32,"SCLN",2.04,0.24,26.40%,31.01%,40.15%,4.86%,62.74%,84.50,6.90,8.83%,7.14%,1.58%,852363
33,"PLBC",0.33,0.24,7.97%,11.62%,21.95%,1.87%,42.48%,63.68,8.15,8.67%,8.52%,0.13%,10976
34,"RTIX",1.47,0.21,11.11%,16.29%,35.79%,4.56%,90.25%,69.24,5.27,8.44%,7.33%,1.03%,594896
35,"KERX",3.24,0.55,8.51%,12.68%,19.16%,-1.32%,103.42%,66.03,17.23,8.43%,7.22%,1.13%,3647220
36,"IMH",0.13,0.23,14.77%,21.35%,9.59%,-35.60%,38.20%,74.57,6.44,8.42%,10.84%,-2.19%,12038
37,"CCCL",1.28,0.08,-6.01%,-13.70%,-38.67%,-72.69%,45.37%,42.11,1.10,8.31%,7.26%,0.98%,355120
38,"RCPT",,2.14,15.11%,23.48%,38.54%,-7.84%,233.27%,76.14,50.69,8.24%,6.78%,1.37%,614592
39,"ROYT",,0.36,10.73%,-0.80%,-7.87%,-31.52%,19.62%,63.01,11.35,8.20%,6.47%,1.62%,2145801
40,"CNYD",0.34,0.22,21.01%,19.46%,3.53%,-58.92%,54.36%,70.00,3.89,8.05%,12.10%,-3.61%,21970
