"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CHNR",0.53,0.24,33.05%,18.37%,13.56%,-19.74%,61.29%,69.10,5.00,51.52%,26.58%,19.70%,125062
2,"PLUG",1.08,0.16,34.60%,120.02%,315.22%,4.02%,1841.67%,71.68,2.33,50.32%,14.78%,30.97%,51377248
3,"ERB",0.72,0.23,78.98%,94.53%,227.92%,25.81%,529.03%,82.38,3.90,42.86%,35.89%,5.13%,1752037
4,"YGE",2.61,0.32,32.10%,11.17%,46.09%,-28.39%,287.65%,65.16,6.28,24.36%,21.24%,2.57%,24163746
5,"BIOD",1.74,0.11,24.10%,19.26%,-18.31%,-54.44%,43.52%,71.64,2.77,21.49%,22.03%,-0.44%,2943051
6,"WPCS",0.53,0.54,11.79%,18.49%,-8.60%,-47.82%,108.33%,55.71,2.75,20.61%,-0.72%,21.49%,5769596
7,"TAOM",,0.21,19.76%,18.26%,23.91%,-13.04%,71.47%,72.04,6.07,20.20%,19.49%,0.59%,741026
8,"HSOL",2.91,0.22,17.44%,-11.53%,16.55%,-42.63%,280.23%,55.53,3.27,18.05%,13.54%,3.97%,4234758
9,"ATHX",0.64,0.13,36.23%,51.92%,63.31%,17.06%,175.70%,85.10,2.95,18.00%,15.69%,2.00%,5090723
10,"ORMP",0.85,1.58,90.98%,125.28%,135.72%,9.64%,389.25%,77.96,18.20,17.95%,10.84%,6.42%,2029836
11,"CSUN",2.77,0.48,23.71%,5.94%,100.66%,-30.42%,467.20%,61.40,7.09,17.58%,17.38%,0.17%,1089261
12,"CCSC",,0.17,17.82%,17.34%,51.40%,3.82%,96.47%,77.61,11.69,16.20%,16.32%,-0.10%,86194
13,"INPH",0.99,0.16,4.50%,4.51%,19.51%,-28.73%,113.81%,56.70,4.49,16.02%,14.83%,1.03%,13500
14,"KNDI",2.26,0.73,68.45%,83.08%,138.45%,6.65%,304.75%,87.23,13.64,15.69%,17.48%,-1.53%,6947684
15,"JFBC",,0.20,14.35%,16.02%,18.86%,6.12%,33.59%,78.63,13.00,15.56%,12.17%,3.02%,12649
16,"NWBO",1.52,0.30,14.64%,8.73%,18.98%,-36.87%,45.00%,59.99,4.35,15.38%,12.40%,2.65%,1793917
17,"BLDP",1.79,0.10,13.93%,23.43%,17.88%,-26.78%,201.72%,64.29,1.75,15.13%,7.36%,7.24%,3438404
18,"UBCP",0.36,0.33,22.41%,27.63%,32.26%,3.71%,65.98%,75.83,9.24,15.08%,12.83%,1.99%,23278
19,"ENMD",1.90,0.08,19.19%,14.14%,3.14%,-48.63%,38.84%,70.30,1.92,14.73%,12.71%,1.80%,150976
20,"CSIQ",3.57,1.67,17.46%,20.91%,126.80%,2.83%,995.83%,66.86,34.19,14.65%,15.12%,-0.40%,7966512
21,"SOL",3.20,0.23,20.07%,-4.26%,16.93%,-34.33%,215.20%,58.24,3.94,14.20%,13.22%,0.87%,5725637
