"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NDRM",,0.57,162.51%,147.04%,147.04%,92.38%,220.63%,,18.18,194.17%,119.83%,33.82%,40749593
2,"ZX",0.31,0.10,23.18%,8.18%,-26.46%,-53.33%,45.55%,63.45,1.47,33.65%,33.65%,0.00%,99111
3,"NEON",-0.79,0.17,31.15%,37.86%,-7.26%,-60.51%,79.07%,72.59,3.08,21.74%,21.26%,0.40%,3457334
4,"NPD",2.16,0.07,17.32%,2.54%,-21.91%,-51.86%,28.24%,64.22,1.68,21.74%,16.67%,4.35%,1737569
5,"CJJD",0.93,0.17,50.20%,63.24%,77.23%,10.53%,231.58%,80.16,3.15,20.69%,11.70%,8.05%,4872103
6,"ULBI",0.13,0.15,17.18%,17.21%,1.78%,-25.11%,25.44%,67.15,3.55,20.34%,16.39%,3.39%,38854
7,"MRNS",,0.71,36.95%,50.17%,49.18%,3.97%,175.00%,74.78,11.00,18.28%,16.28%,1.72%,23948
8,"SEED",1.63,0.09,17.56%,-5.61%,-23.94%,-55.33%,30.25%,57.76,1.55,17.42%,17.42%,0.00%,924897
9,"HTBX",,0.30,14.63%,-3.43%,-8.80%,-49.96%,33.31%,54.93,4.80,16.76%,22.42%,-4.62%,55810
10,"KEG",2.08,0.23,26.36%,-19.36%,-70.02%,-82.32%,86.00%,51.33,1.86,16.25%,15.53%,0.62%,8764794
11,"MCOX",2.39,0.25,3.61%,1.37%,-9.34%,-38.93%,17.67%,53.61,3.53,15.36%,14.24%,0.98%,41493
12,"ARWR",2.61,0.41,29.52%,23.30%,-35.16%,-72.60%,52.93%,68.31,7.57,14.52%,15.05%,-0.45%,11683808
13,"ASYS",1.87,0.44,17.53%,4.23%,-4.34%,-29.77%,55.90%,63.66,9.65,13.80%,13.80%,0.00%,68437
14,"RESN",,0.67,19.29%,37.28%,42.38%,-10.57%,109.33%,71.48,10.32,13.41%,13.41%,0.00%,178446
15,"STRM",0.89,0.24,6.16%,8.33%,-6.56%,-39.86%,32.61%,58.55,4.27,12.96%,12.37%,0.53%,95289
16,"VTNR",-1.14,0.29,28.73%,-8.03%,-41.01%,-62.40%,41.95%,58.21,4.23,12.80%,12.20%,0.53%,887209
17,"CNV",,0.32,15.70%,14.56%,14.56%,1.61%,22.06%,,8.19,12.50%,12.19%,0.27%,826739
18,"ABAC",2.49,0.09,-0.10%,-9.39%,-5.64%,-20.42%,66.09%,47.02,1.91,12.35%,11.05%,1.18%,16915
19,"AMS",0.37,0.20,19.77%,17.70%,10.46%,-17.54%,3928.57%,59.85,2.82,12.35%,10.59%,1.59%,79848
20,"IPHI",2.24,0.49,21.26%,23.09%,22.27%,5.13%,66.05%,81.08,18.05,12.18%,12.18%,0.00%,1502365
21,"CRIS",2.11,0.10,11.24%,8.00%,-19.42%,-58.53%,29.36%,61.23,1.41,11.90%,11.90%,0.00%,1189020
22,"IAG",0.25,0.21,10.15%,18.67%,-16.99%,-38.90%,88.03%,59.15,2.67,11.72%,8.98%,2.51%,12822030
23,"OSGB",,0.39,6.26%,8.48%,4.69%,-16.43%,67.14%,55.71,5.85,11.43%,6.95%,4.19%,117620
24,"CNCE",,0.81,10.29%,2.19%,20.88%,-19.13%,84.69%,57.25,13.15,11.16%,11.16%,0.00%,233716
25,"VIEW",1.76,0.14,-9.64%,-20.23%,-36.52%,-52.57%,17.65%,41.01,1.20,11.11%,11.10%,0.01%,36969
26,"BONE",2.11,0.22,3.96%,-16.46%,-49.17%,-79.99%,28.85%,47.18,2.82,11.09%,11.53%,-0.39%,136201
27,"OCIP",,0.72,1.42%,-8.95%,-16.17%,-37.82%,12.49%,47.65,16.39,10.97%,10.37%,0.54%,73526
28,"NERV",,0.42,25.33%,33.53%,7.51%,-22.41%,50.25%,73.60,6.13,10.85%,11.05%,-0.18%,46434
29,"BTUI",1.37,0.13,14.67%,2.42%,-2.89%,-26.76%,29.18%,61.76,3.01,10.66%,12.73%,-1.84%,41105
30,"CBMX",0.16,0.08,12.41%,3.25%,-28.93%,-61.64%,28.44%,62.45,1.40,10.24%,11.11%,-0.79%,384119
31,"GROW",1.59,0.25,6.13%,2.43%,-9.18%,-24.17%,26.16%,56.10,3.03,10.18%,5.57%,4.36%,50045
32,"RMTI",1.28,0.32,16.17%,5.61%,-5.47%,-34.05%,20.49%,67.37,9.76,10.03%,9.91%,0.11%,1178940
33,"AKER",,0.31,31.27%,27.61%,8.67%,-30.00%,64.20%,68.60,3.99,9.92%,9.02%,0.83%,51947
34,"SKYS",,1.40,44.02%,37.19%,37.19%,-9.93%,110.17%,,12.61,9.75%,5.08%,4.44%,424341
35,"FWM",,0.24,-0.73%,0.89%,-42.30%,-84.42%,38.68%,49.95,2.94,9.70%,9.70%,0.00%,619082
36,"VRTB",0.49,0.37,-8.03%,-10.59%,-17.56%,-46.08%,33.00%,45.53,3.99,9.62%,9.62%,0.00%,31724
37,"PBFX",,0.87,2.48%,-6.58%,-14.16%,-26.71%,15.51%,51.67,21.37,9.53%,9.53%,0.00%,97215
38,"SAND",,0.28,14.41%,10.75%,-32.58%,-55.40%,40.00%,58.87,3.43,9.24%,5.86%,3.18%,1474505
39,"SFS",,0.71,6.23%,11.37%,14.33%,-0.12%,38.10%,59.93,16.53,9.18%,8.97%,0.20%,552804
40,"ZGNX",2.28,0.06,14.38%,8.56%,-22.26%,-74.18%,25.23%,66.60,1.34,8.94%,6.35%,2.44%,6850625
41,"GBSN",,0.32,-12.83%,-41.57%,-43.65%,-74.34%,9.91%,29.55,2.33,8.88%,8.37%,0.47%,14771
42,"FRPT",,1.21,5.18%,0.81%,0.81%,-15.06%,30.60%,,17.37,8.63%,8.97%,-0.31%,298375
43,"MUX",0.95,0.12,1.47%,-13.33%,-48.17%,-69.52%,26.67%,50.06,1.14,8.57%,5.56%,2.86%,3402434
44,"MY",2.79,0.12,1.69%,-8.49%,-23.76%,-50.00%,9.60%,48.61,2.17,8.50%,9.60%,-1.00%,1509730
45,"SXE",,1.13,6.00%,-10.73%,-18.95%,-35.75%,37.08%,48.62,15.38,8.39%,9.47%,-0.99%,267246
