"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ATV",-0.13,0.10,9.75%,6.68%,-5.97%,-32.43%,32.58%,57.31,1.75,32.58%,19.86%,10.61%,128856
2,"FOLD",1.19,0.12,11.28%,-0.33%,-6.07%,-41.42%,25.42%,59.27,2.22,20.65%,-5.53%,27.72%,5408045
3,"XOMA",3.01,0.35,2.56%,-22.86%,-17.28%,-52.04%,51.99%,44.39,4.59,20.16%,11.68%,7.59%,5729167
4,"FUR",0.51,0.19,20.99%,20.83%,21.33%,5.29%,31.72%,84.98,13.78,19.72%,7.66%,11.21%,3164305
5,"LMNX",0.53,0.77,7.30%,1.69%,-3.46%,-22.57%,21.25%,58.64,18.66,17.36%,7.49%,9.18%,1228574
6,"IPCI",1.45,0.26,16.30%,13.20%,53.13%,-28.48%,208.00%,64.19,4.62,17.26%,17.26%,0.00%,605006
7,"ORB",1.27,0.95,15.04%,11.81%,33.34%,5.27%,81.80%,68.26,30.96,16.52%,-9.05%,28.11%,4023244
8,"TROV",-0.86,0.29,10.80%,1.78%,-10.08%,-42.55%,46.77%,58.57,5.90,15.69%,15.69%,0.00%,80053
9,"MNGA",0.82,0.20,-4.07%,13.45%,65.59%,-43.67%,245.00%,51.89,1.38,15.00%,15.00%,0.00%,2354177
10,"GTXI",1.24,0.10,5.71%,-6.77%,-27.48%,-79.14%,19.84%,53.02,1.51,14.39%,10.22%,3.79%,1485668
11,"Z",,6.12,10.93%,16.45%,22.88%,-3.96%,113.93%,60.03,103.84,14.05%,11.46%,2.32%,3405626
12,"NVAX",1.13,0.34,8.65%,-9.81%,11.48%,-35.40%,167.26%,51.23,4.49,13.96%,5.65%,7.87%,9494425
13,"BSBR",1.64,0.16,15.72%,25.10%,22.74%,1.63%,47.53%,79.55,6.58,13.84%,-4.64%,19.38%,64844704
14,"CARB",,0.51,4.55%,-3.18%,-20.98%,-40.97%,17.92%,54.47,9.74,13.79%,3.62%,9.81%,648834
15,"CBST",0.67,3.31,4.73%,-3.83%,4.63%,-14.62%,57.69%,52.95,70.11,12.52%,6.23%,5.92%,2556035
16,"GIGM",1.17,0.07,-3.53%,-13.06%,7.59%,-35.33%,27.96%,45.52,1.19,12.26%,12.26%,0.00%,1129447
17,"S",,0.35,-3.97%,-4.80%,6.98%,-27.90%,47.42%,46.09,8.27,11.31%,7.96%,3.10%,45310064
