"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"WPRT",,0.51,19.80%,6.54%,-24.92%,-54.60%,29.39%,68.18,16.07,24.28%,18.60%,4.80%,7116100
2,"CDTI",1.57,0.28,6.28%,-16.81%,35.02%,-61.43%,159.09%,50.66,2.85,18.75%,18.26%,0.42%,946071
3,"EQU",1.24,0.12,13.66%,6.59%,7.18%,-9.44%,49.25%,66.01,5.18,16.93%,-1.33%,18.51%,1299843
4,"SXI",0.89,1.31,22.86%,25.55%,20.60%,8.54%,43.42%,88.54,70.31,16.39%,14.66%,1.51%,524950
5,"ENSV",-0.11,0.14,-2.65%,-8.37%,22.12%,-21.82%,150.00%,46.97,2.15,14.36%,14.36%,0.00%,170695
6,"CPSL",2.18,0.14,1.62%,-3.11%,35.99%,-41.33%,86.44%,54.27,2.20,13.99%,13.40%,0.52%,18033
7,"CALD",1.05,0.60,3.74%,-8.06%,0.90%,-30.13%,156.64%,51.07,10.83,13.64%,12.00%,1.47%,2174432
8,"IMKTA",0.86,0.53,12.72%,11.03%,2.82%,-9.49%,32.29%,74.24,26.04,13.46%,11.52%,1.74%,169395
9,"UEIC",1.29,1.83,14.18%,5.24%,13.85%,-9.20%,91.07%,63.03,41.08,11.93%,11.84%,0.08%,190506
10,"ASTC",1.79,0.18,-3.32%,-0.99%,33.99%,-38.96%,305.25%,49.14,2.47,11.86%,11.35%,0.45%,123733
11,"QKLS",1.12,0.23,-2.24%,-10.55%,-17.11%,-57.49%,36.20%,45.76,3.80,11.76%,11.76%,0.00%,14637
12,"ATHX",1.09,0.29,-37.30%,-49.23%,-34.37%,-62.36%,50.93%,25.97,1.63,11.64%,13.19%,-1.37%,2013842
13,"MCHX",1.11,0.62,9.18%,-1.44%,21.45%,-15.92%,170.57%,56.58,10.77,10.80%,-1.19%,12.14%,794195
14,"CTCT",1.58,1.42,15.09%,10.30%,16.47%,-11.73%,107.06%,64.01,29.05,10.79%,2.72%,7.86%,1557753
15,"SMTX",1.43,0.09,-2.25%,-15.61%,-19.52%,-37.98%,15.36%,44.37,1.65,10.71%,3.10%,7.38%,340995
16,"CADC",1.78,0.13,6.39%,1.96%,8.53%,-42.21%,101.51%,57.96,5.34,10.10%,9.65%,0.41%,12923
17,"MXWL",1.31,1.04,12.61%,21.61%,69.66%,-4.15%,188.24%,59.77,16.17,10.07%,1.63%,8.30%,3377515
18,"GFF",1.78,0.27,3.58%,-2.77%,-6.38%,-19.35%,19.07%,54.31,11.54,9.59%,8.97%,0.57%,369641
19,"AT",,0.11,9.22%,17.23%,-2.54%,-33.86%,62.96%,65.02,3.33,9.54%,9.54%,0.00%,5866304
