"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"GTIV",1.52,0.49,73.44%,63.36%,26.17%,-0.14%,88.16%,82.78,13.83,61.94%,-0.50%,62.76%,6340190
2,"SYN",1.23,0.25,-25.61%,-40.16%,-21.24%,-59.89%,53.68%,37.31,1.46,25.86%,11.45%,12.93%,3229720
3,"RCON",2.52,0.33,-2.51%,-12.01%,8.62%,-46.88%,162.35%,46.80,4.25,16.44%,15.80%,0.55%,908548
4,"CLVS",,3.54,12.31%,-9.86%,-7.07%,-36.52%,83.32%,53.39,59.25,15.97%,7.51%,7.87%,1936766
5,"GUID",0.86,0.32,9.88%,-1.53%,4.43%,-14.38%,41.14%,60.77,9.88,15.56%,16.24%,-0.58%,399887
6,"PTX",1.51,0.56,35.77%,36.48%,104.29%,5.41%,282.74%,69.35,6.43,15.03%,8.98%,5.55%,5975636
7,"SUMR",0.92,0.19,49.01%,44.88%,20.63%,-22.52%,99.31%,74.92,2.89,14.68%,15.60%,-0.79%,1436427
8,"LOOK",0.48,0.15,24.17%,6.29%,-3.04%,-25.72%,105.00%,58.82,2.05,14.53%,9.63%,4.47%,14927
9,"ICCC",-0.27,0.17,-1.80%,-9.40%,-7.28%,-22.55%,23.82%,48.01,3.95,12.86%,11.27%,1.43%,19477
10,"TGTX",1.46,0.58,-0.48%,-16.22%,-3.51%,-36.66%,71.04%,45.25,5.08,12.64%,7.86%,4.43%,219781
11,"MNTA",1.74,0.63,7.28%,-4.41%,-23.68%,-40.05%,21.12%,52.34,11.93,10.98%,7.57%,3.16%,1592504
12,"KND",2.29,0.87,0.89%,3.36%,33.04%,-8.98%,106.67%,53.97,24.32,10.95%,10.85%,0.09%,1761022
13,"ANTH",1.47,0.14,6.88%,-3.12%,-8.64%,-39.52%,18.11%,55.50,3.00,10.29%,11.52%,-1.10%,912837
14,"URG",2.28,0.07,-6.57%,-23.35%,-12.31%,-44.22%,32.14%,38.45,1.11,9.90%,7.77%,1.98%,1777751
15,"OHRP",-0.52,0.83,-2.06%,-28.89%,-6.53%,-55.50%,91.40%,39.33,8.90,9.74%,9.74%,0.00%,277371
16,"STEM",1.47,0.05,9.32%,2.09%,-5.19%,-30.26%,18.26%,61.14,1.36,9.68%,7.94%,1.61%,1875988
17,"VIPS",,10.45,12.58%,12.12%,75.97%,-9.64%,607.05%,60.75,164.46,9.64%,4.77%,4.65%,5082113
18,"SKH",0.92,0.21,11.72%,13.58%,18.82%,-23.97%,39.95%,68.42,5.71,9.18%,9.81%,-0.57%,408725
19,"NMBL",,2.09,-6.04%,-26.96%,-36.60%,-57.07%,29.89%,40.56,24.90,9.11%,3.75%,5.17%,844123
20,"ZIXI",0.78,0.12,-0.28%,-12.80%,-22.62%,-32.60%,9.35%,43.84,3.39,9.00%,4.31%,4.50%,1436341
21,"RPTP",-0.29,0.59,6.40%,-13.44%,-34.00%,-51.92%,48.17%,51.34,8.52,8.95%,10.22%,-1.15%,1117484
22,"TXTR",,1.22,5.86%,-15.99%,-40.56%,-59.92%,37.25%,48.49,18.94,8.23%,5.22%,2.86%,1055142
23,"XUE",2.31,0.19,2.17%,-0.72%,2.54%,-29.09%,91.93%,55.00,5.30,8.16%,7.51%,0.61%,58781
24,"TRIV",,1.15,3.82%,3.82%,3.82%,-13.00%,24.84%,,13.92,8.07%,4.82%,3.11%,27342
25,"GALT",1.66,0.93,4.43%,-10.71%,9.00%,-38.41%,201.79%,49.00,11.77,7.49%,5.94%,1.46%,360512
