"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CLRX",1.64,0.27,84.90%,157.03%,65.57%,-33.33%,370.59%,67.50,2.40,110.53%,30.43%,61.40%,6716265
2,"ASTI",3.08,0.10,105.48%,76.83%,-32.36%,-79.80%,204.58%,84.71,1.68,35.24%,21.52%,11.29%,5577876
3,"MELA",-0.06,0.14,64.99%,67.93%,3.39%,-70.62%,114.41%,84.72,2.38,20.20%,6.73%,12.63%,2909670
4,"TILE",1.48,0.44,23.02%,21.78%,17.08%,-9.69%,50.56%,83.29,19.50,18.83%,3.50%,14.81%,2067381
5,"BJRI",1.11,1.45,20.93%,16.38%,39.89%,7.13%,118.88%,76.86,54.96,17.24%,3.08%,13.74%,1633979
6,"ATRO",0.44,1.88,21.45%,27.12%,34.99%,9.98%,61.68%,79.92,66.79,16.30%,8.87%,6.83%,561022
7,"XTLB",1.65,0.12,18.16%,11.71%,-3.19%,-52.38%,54.83%,65.67,2.40,15.94%,15.94%,0.00%,25190
8,"ADPT",,1.40,22.19%,16.00%,36.40%,4.86%,74.15%,73.25,40.67,14.45%,10.86%,3.24%,268070
9,"PATK",1.22,1.28,24.10%,26.72%,30.01%,11.17%,58.69%,88.18,55.13,12.51%,10.26%,2.04%,213408
10,"PRTA",,1.35,22.47%,29.94%,27.76%,-44.98%,62.12%,74.05,27.09,11.62%,11.48%,0.12%,242329
11,"XENE",,1.22,11.51%,8.08%,16.11%,-18.47%,85.12%,60.91,19.16,11.46%,11.66%,-0.17%,53288
12,"VHC",1.62,0.36,24.46%,29.71%,-31.25%,-73.21%,79.74%,74.48,6.83,10.70%,9.11%,1.46%,1039861
13,"IKGH",1.24,0.06,9.81%,2.16%,-46.29%,-64.97%,21.36%,58.27,1.25,10.63%,7.77%,2.65%,176357
14,"THRX",2.07,0.69,36.11%,30.16%,-10.27%,-47.46%,61.53%,78.81,17.09,10.40%,9.76%,0.58%,1083148
15,"SSLT",,0.43,7.09%,7.13%,-12.79%,-31.97%,31.92%,59.42,14.34,10.31%,3.02%,7.08%,205782
16,"CNCE",,0.76,16.64%,19.76%,36.68%,-3.79%,114.04%,69.10,15.24,9.96%,9.96%,0.00%,267163
17,"AMRN",0.97,0.07,32.90%,36.05%,8.66%,-31.10%,84.62%,85.46,1.44,9.92%,5.11%,4.58%,3071192
18,"UNTD",1.69,0.60,8.57%,6.76%,27.08%,-3.72%,63.01%,62.62,15.29,9.84%,9.84%,0.00%,95434
19,"DRNA",,1.22,14.03%,32.90%,58.36%,-45.62%,202.50%,73.06,24.20,9.65%,9.40%,0.23%,85361
20,"CBPO",1.64,2.25,14.41%,16.75%,42.29%,4.69%,166.28%,76.41,78.34,9.14%,9.02%,0.11%,118748
21,"AHPI",0.02,0.10,18.95%,19.94%,-6.31%,-50.00%,43.41%,73.73,1.85,8.82%,4.53%,4.11%,52351
22,"ASMB",0.25,0.53,43.96%,57.67%,73.70%,7.14%,210.82%,91.10,13.21,8.72%,7.84%,0.82%,56681
23,"IPI",1.66,0.45,6.85%,6.56%,-2.20%,-17.69%,17.19%,61.61,14.52,8.52%,0.69%,7.77%,1550475
24,"ZHNE",3.83,0.09,9.76%,-4.55%,-39.73%,-69.08%,21.26%,56.84,1.54,8.45%,10.79%,-2.11%,228025
25,"TTPH",,2.21,12.22%,9.92%,88.99%,-11.16%,394.13%,62.25,39.58,8.44%,-2.27%,10.96%,779512
26,"ENZN",1.33,0.04,17.66%,18.09%,16.34%,-30.06%,60.90%,75.22,1.16,8.42%,5.46%,2.80%,622356
27,"SSFN",0.30,0.23,7.19%,9.94%,20.11%,-4.14%,51.07%,61.63,5.55,8.19%,1.09%,7.02%,16129
28,"PCLN",1.59,25.67,15.94%,12.83%,4.37%,-11.92%,22.60%,77.96,1214.63,8.16%,-0.36%,8.55%,1948810
29,"FNFV",,0.35,11.65%,17.38%,21.58%,5.77%,46.78%,76.55,14.11,7.96%,2.99%,4.82%,591656
30,"OSGB",,0.19,7.44%,3.66%,0.16%,-21.86%,56.29%,58.27,5.47,7.89%,10.28%,-2.17%,193823
31,"NURO",1.06,0.07,5.65%,3.73%,1.13%,-42.86%,18.42%,61.73,1.80,7.78%,6.51%,1.20%,264875
32,"EPRS",1.98,0.80,42.11%,40.66%,8.58%,-51.26%,124.58%,73.38,8.48,7.75%,0.95%,6.73%,474192
