"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ECYT",,0.92,100.78%,112.14%,112.10%,48.26%,244.38%,87.02,28.17,92.42%,-14.92%,126.16%,15970453
2,"MNGA",0.75,0.19,164.32%,154.78%,221.89%,1.69%,500.00%,82.94,2.40,60.00%,26.98%,26.00%,28330878
3,"UPIP",1.40,0.09,36.86%,29.66%,16.74%,-18.83%,53.97%,72.27,1.94,49.23%,-3.96%,55.38%,13079065
4,"ASTM",0.84,0.30,79.18%,78.37%,11.80%,-92.45%,106.69%,83.81,6.49,30.58%,26.02%,3.62%,5358327
5,"LTBR",0.42,0.28,11.97%,34.19%,83.07%,-6.07%,169.70%,60.96,3.56,28.06%,24.91%,2.52%,920060
6,"GNK",1.82,0.18,-0.48%,-19.60%,-35.35%,-69.08%,37.50%,44.90,1.54,24.19%,-1.91%,26.61%,7730869
7,"TAS",,0.14,36.67%,47.90%,98.94%,-4.76%,260.00%,68.19,1.80,24.14%,23.29%,0.69%,529092
8,"LIN",2.78,0.96,20.98%,14.95%,25.80%,-9.99%,162.94%,69.10,26.32,22.48%,-6.90%,31.55%,9568737
9,"NIHD",1.26,0.17,-13.91%,-44.23%,-71.66%,-86.76%,56.63%,37.08,1.30,19.27%,19.27%,0.00%,16727376
10,"VTNR",-1.19,0.21,43.78%,54.02%,75.41%,14.70%,135.74%,87.17,5.54,19.14%,17.12%,1.72%,548714
11,"DXM",,0.51,29.27%,43.81%,3.11%,-59.30%,125.81%,77.35,9.71,18.27%,17.55%,0.61%,1175305
12,"PTN",1.66,0.10,32.05%,39.81%,91.25%,-4.00%,182.35%,74.99,1.44,17.07%,14.29%,2.44%,3204661
13,"VRTA",0.38,0.04,11.67%,2.61%,-1.19%,-27.83%,62.75%,63.88,1.66,16.90%,16.08%,0.70%,26964
14,"ENZN",1.13,0.06,26.06%,24.98%,7.46%,-15.94%,61.54%,71.34,1.26,16.67%,16.67%,0.00%,2460857
15,"AOI",1.68,0.13,11.21%,11.57%,-2.65%,-28.13%,26.14%,64.52,3.04,14.72%,13.01%,1.51%,2114181
16,"BORN",2.73,0.26,21.10%,34.94%,91.27%,-18.86%,240.00%,65.04,3.57,14.42%,14.06%,0.32%,868133
17,"STRI",1.80,0.06,13.64%,16.53%,-9.92%,-48.98%,43.44%,70.04,1.75,13.64%,13.64%,0.00%,457134
18,"YZC",2.13,0.21,12.19%,4.14%,-10.48%,-42.39%,22.63%,62.70,7.75,13.30%,9.93%,3.07%,1191783
19,"ANN",1.96,1.01,16.97%,21.17%,21.64%,7.46%,52.19%,78.56,42.05,12.95%,1.06%,11.76%,3301567
20,"NSPR",,0.24,9.26%,14.95%,35.60%,-5.26%,100.00%,63.21,3.60,11.46%,12.15%,-0.62%,130413
21,"BVX",0.27,0.15,15.03%,24.30%,28.17%,-24.63%,86.08%,72.60,3.61,11.15%,9.39%,1.60%,109913
22,"IFNY",,0.07,33.94%,28.08%,-20.61%,-57.07%,69.47%,72.95,1.61,11.03%,9.52%,1.38%,55880
23,"CRRS",0.47,0.19,11.40%,12.14%,-6.84%,-50.71%,241.98%,62.27,2.77,10.80%,9.06%,1.60%,323533
24,"PEIX",1.79,1.13,29.86%,81.40%,232.96%,7.73%,653.65%,75.17,17.56,10.65%,9.68%,0.88%,4257600
25,"BAGR",-1.09,0.30,21.34%,17.93%,-4.64%,-31.82%,46.25%,70.79,5.85,10.59%,10.59%,0.00%,136676
26,"PTX",1.50,0.36,56.38%,93.69%,102.32%,5.89%,252.98%,84.11,5.93,10.43%,10.63%,-0.19%,1126718
27,"CJJD",0.82,0.21,33.33%,57.36%,165.00%,-9.15%,448.94%,72.92,2.58,10.26%,10.73%,-0.42%,641912
28,"BOTA",1.18,0.35,2.18%,17.21%,52.19%,-6.36%,119.93%,58.32,6.62,10.15%,9.24%,0.83%,327621
29,"COMM",,0.84,7.02%,21.15%,32.01%,-2.48%,65.00%,70.56,24.37,10.12%,-5.47%,16.49%,1053047
30,"VRML",,0.19,8.83%,14.06%,23.48%,-19.41%,218.45%,60.92,3.28,10.07%,10.44%,-0.34%,200241
31,"PNRG",0.32,2.35,17.61%,18.20%,30.58%,9.93%,134.60%,69.34,61.56,9.93%,5.41%,4.29%,15748
32,"HGSH",0.67,0.25,16.52%,8.15%,-22.63%,-60.59%,45.30%,64.99,5.10,9.91%,11.11%,-1.08%,95948
33,"BAMM",1.50,0.05,8.81%,7.97%,1.82%,-23.29%,13.30%,69.27,2.47,9.78%,6.47%,3.11%,74324
34,"GIGM",1.23,0.10,17.29%,37.67%,61.86%,0.58%,84.95%,71.06,1.72,9.55%,9.55%,0.00%,2552812
35,"TC",2.53,0.11,-9.13%,-10.88%,-22.07%,-42.96%,34.30%,39.82,2.31,9.48%,7.44%,1.90%,2725707
36,"AMCN",1.95,0.23,5.35%,12.86%,35.84%,-18.52%,76.00%,54.61,2.64,9.09%,6.88%,2.07%,913149
37,"TCL",0.60,0.26,-5.19%,-9.77%,-14.81%,-26.77%,10.40%,43.49,7.22,9.06%,0.84%,8.16%,4429840
38,"NVTL",2.68,0.16,-11.39%,-19.89%,-31.59%,-54.85%,9.29%,36.47,2.00,8.70%,8.11%,0.54%,1043479
39,"MTL",3.21,0.12,10.54%,2.02%,-24.12%,-62.98%,30.77%,59.26,2.04,8.51%,8.51%,0.00%,5213978
40,"GTN-A",,0.44,-4.46%,-6.67%,4.36%,-32.70%,127.06%,48.24,8.81,8.50%,4.88%,3.45%,10952
41,"APT",1.30,0.10,5.57%,6.08%,28.83%,-10.38%,61.81%,57.30,2.33,8.37%,8.37%,0.00%,24223
42,"ADGE",0.64,0.10,16.38%,11.41%,36.00%,-6.80%,106.94%,67.54,2.33,8.37%,7.37%,0.93%,111335
43,"NTLS",0.99,0.52,2.81%,-11.87%,-17.19%,-35.85%,23.61%,46.09,14.02,8.35%,8.01%,0.31%,1597992
44,"CNTF",1.66,0.21,-12.04%,-3.39%,34.14%,-32.89%,112.63%,45.67,2.02,8.02%,6.32%,1.60%,653879
45,"TEU",,0.11,3.13%,-2.72%,-21.59%,-42.87%,19.47%,52.87,2.70,8.00%,8.00%,0.00%,333362
46,"MUX",0.76,0.20,-5.56%,4.49%,25.17%,-22.99%,76.69%,47.62,2.88,7.87%,4.73%,3.00%,19319884
47,"ARCW",0.46,2.18,17.18%,24.52%,121.95%,-22.89%,625.16%,69.26,33.72,7.77%,5.54%,2.11%,65209
48,"RAND",0.46,0.08,7.12%,9.68%,15.55%,-0.29%,39.04%,66.34,3.49,7.72%,6.73%,0.93%,15299
49,"XRSC",0.83,0.12,3.61%,3.34%,6.37%,-6.67%,86.67%,54.70,2.80,7.69%,7.69%,0.00%,106732
50,"GVP",0.59,0.07,3.32%,3.60%,11.04%,-13.74%,30.00%,55.66,1.82,7.69%,11.66%,-3.55%,11441
51,"CAAS",2.77,0.42,14.71%,14.73%,20.52%,-11.54%,125.63%,67.73,8.89,7.56%,7.11%,0.42%,320929
52,"ABCD",1.58,0.11,7.83%,10.18%,38.81%,-13.78%,135.48%,61.15,2.19,7.35%,7.88%,-0.49%,49481
53,"ESMC",-0.71,0.07,2.47%,-16.71%,-4.45%,-43.24%,45.54%,42.42,1.47,7.30%,13.08%,-5.11%,18946
54,"SCX",1.50,0.68,-3.57%,0.83%,35.53%,-11.18%,80.06%,48.82,17.06,7.30%,7.36%,-0.06%,32244
55,"AVEO",0.85,0.09,-2.61%,-1.69%,-14.47%,-78.69%,16.23%,46.50,1.79,7.19%,-3.76%,11.38%,2765006
