"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"MACK",,0.35,46.14%,36.86%,57.23%,-1.41%,240.98%,73.36,6.99,59.23%,-5.80%,69.02%,29039954
2,"BBW",1.11,0.42,19.91%,38.52%,64.23%,10.81%,172.06%,80.93,13.63,21.48%,16.00%,4.72%,741368
3,"MXL",0.46,0.36,6.34%,1.26%,6.29%,-16.70%,56.64%,56.47,9.43,19.82%,2.84%,16.52%,797662
4,"WTW",1.35,0.71,14.16%,14.10%,-24.98%,-51.02%,21.59%,66.91,23.71,19.75%,3.36%,15.86%,8026088
5,"MTOR",3.13,0.50,18.27%,16.95%,50.26%,7.72%,152.72%,69.99,13.95,17.52%,7.31%,9.52%,7003507
6,"PACB",2.58,0.40,13.19%,-7.78%,6.41%,-36.95%,123.81%,54.27,5.17,16.97%,7.93%,8.37%,2443851
7,"CYTR",1.61,0.28,9.42%,-15.00%,-6.24%,-57.49%,82.05%,48.66,3.55,15.64%,14.52%,0.98%,4331777
8,"BIOA",,0.77,7.54%,-5.24%,37.76%,-23.06%,192.42%,52.70,11.58,15.34%,10.92%,3.98%,119658
9,"IRDM",0.56,0.24,6.58%,7.04%,13.56%,-17.46%,41.71%,63.13,7.61,14.09%,7.49%,6.15%,3830409
10,"BIOC",,0.58,-6.21%,-24.86%,-27.64%,-46.11%,29.81%,40.09,5.40,13.92%,8.43%,5.06%,120438
11,"PFPT",,2.16,-5.95%,-21.42%,-11.23%,-36.60%,70.19%,42.76,28.95,13.80%,3.02%,10.46%,1630969
12,"VG",1.48,0.16,10.07%,2.06%,19.12%,-12.30%,64.15%,60.47,4.35,13.28%,7.41%,5.47%,4154200
13,"AAWW",1.69,0.86,12.90%,17.96%,-0.46%,-22.36%,32.77%,75.57,39.58,13.12%,6.97%,5.74%,1669068
14,"CTRX",0.44,1.15,5.75%,-3.55%,-12.36%,-27.63%,14.93%,57.52,42.50,12.58%,1.89%,10.49%,8943663
15,"VSCI",0.57,0.08,4.32%,-11.82%,6.13%,-33.14%,50.00%,49.87,1.17,12.50%,8.33%,3.85%,75840
16,"SKBI",1.03,0.49,-1.65%,-5.97%,30.13%,-25.17%,456.00%,48.15,5.56,12.10%,9.45%,2.42%,51296
17,"DWRE",,3.61,2.69%,-15.33%,-3.12%,-32.90%,104.07%,46.88,55.18,11.18%,11.03%,0.14%,1138805
18,"HTWR",-0.14,2.93,10.10%,3.21%,6.92%,-10.78%,36.24%,64.42,94.43,11.15%,10.06%,0.99%,673870
19,"EIG",1.37,0.42,13.49%,12.23%,-14.78%,-31.28%,19.57%,79.96,22.54,10.76%,8.00%,2.56%,550088
20,"TLOG",,0.58,-4.98%,-16.17%,-24.42%,-57.29%,13.11%,43.81,6.30,10.53%,10.92%,-0.35%,62554
21,"ANIP",1.96,2.42,19.29%,12.03%,98.67%,-11.31%,615.83%,61.43,34.36,10.45%,10.13%,0.29%,238608
22,"MBII",,0.57,6.08%,-1.79%,-11.46%,-32.75%,16.85%,56.36,13.45,10.43%,10.43%,0.00%,212236
