"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NFEC",0.84,0.10,25.62%,14.04%,-4.32%,-53.26%,145.12%,65.07,2.01,37.67%,23.42%,11.55%,1355405
2,"NES",1.32,0.52,-41.11%,-62.66%,-82.23%,-89.10%,40.61%,25.59,2.32,31.07%,36.47%,-3.95%,2354503
3,"SIMG",1.51,0.29,26.52%,24.66%,36.85%,-0.55%,77.80%,74.63,7.29,23.56%,0.55%,22.88%,33063375
4,"CRRC",1.96,0.68,47.07%,56.84%,73.58%,18.26%,119.68%,90.68,23.57,20.56%,1.77%,18.47%,1199886
5,"ADXS",0.97,1.38,1.40%,58.62%,158.46%,-28.02%,302.03%,55.61,9.89,20.17%,21.35%,-0.97%,5367390
6,"IFON",0.75,0.09,25.48%,19.39%,-22.64%,-68.44%,39.62%,70.31,1.48,19.35%,16.54%,2.42%,860887
7,"WWE",0.61,0.38,11.75%,9.79%,-5.72%,-59.75%,27.29%,66.87,12.50,19.27%,20.19%,-0.76%,5119700
8,"TBIO",0.54,0.27,56.71%,52.59%,-7.30%,-52.08%,120.57%,73.41,3.11,18.70%,19.62%,-0.76%,252532
9,"COMM",,0.66,14.91%,14.94%,7.73%,-8.55%,51.66%,73.26,25.57,18.32%,12.40%,5.28%,10534173
10,"IIVI",1.43,0.42,19.80%,19.41%,19.14%,-5.79%,49.44%,78.22,16.11,15.40%,12.50%,2.58%,1167922
11,"DRAM",1.14,0.19,27.09%,2.19%,-13.37%,-59.48%,56.03%,62.14,2.20,12.82%,9.13%,3.38%,44458
12,"BEBE",1.34,0.22,38.17%,39.32%,19.19%,-46.01%,87.41%,72.63,3.73,12.69%,13.37%,-0.60%,1411423
13,"SYRX",2.47,0.21,-15.75%,5.97%,-52.18%,-91.12%,63.27%,46.30,1.60,12.68%,10.10%,2.34%,89171
14,"EXXI",1.59,0.32,12.01%,-18.09%,-77.52%,-86.99%,37.39%,47.41,3.16,12.46%,10.88%,1.42%,8410542
15,"ZIOP",2.06,0.72,43.77%,81.66%,141.22%,-6.00%,286.58%,71.43,8.93,11.63%,13.04%,-1.25%,9659510
16,"MHR",2.14,0.30,-18.13%,-37.98%,-63.97%,-76.91%,33.75%,35.32,2.14,11.46%,12.04%,-0.52%,7530770
17,"AMTX",1.61,0.43,-15.17%,-21.63%,-48.43%,-69.75%,18.58%,36.72,4.02,11.36%,11.67%,-0.28%,45631
18,"ALDX",,0.98,34.32%,41.58%,71.57%,-8.51%,265.67%,68.23,10.97,11.26%,11.82%,-0.51%,78961
19,"SOL",3.63,0.09,6.18%,-9.78%,-41.86%,-67.96%,16.67%,48.92,1.40,11.11%,10.24%,0.79%,839740
20,"LSCC",2.16,0.20,8.32%,10.31%,-0.09%,-20.57%,32.25%,66.75,7.30,10.77%,8.15%,2.43%,10318677
21,"CSUN",2.40,0.09,3.39%,-12.71%,-52.16%,-81.40%,17.92%,48.71,1.25,10.62%,12.61%,-1.77%,40920
22,"CGG",2.83,0.26,12.06%,-15.02%,-38.27%,-63.48%,20.72%,51.50,6.41,10.52%,3.55%,6.72%,67908
23,"FCSC",-0.08,0.36,22.03%,34.46%,18.78%,-41.27%,62.28%,62.72,3.70,10.45%,8.82%,1.49%,54376
24,"LGCY",1.13,0.96,7.06%,-20.65%,-54.65%,-65.75%,35.86%,46.98,10.95,10.16%,5.90%,4.02%,1255675
25,"ELTK",1.76,0.05,4.05%,-8.08%,-20.12%,-56.43%,19.61%,50.97,1.22,9.91%,7.97%,1.79%,11020
26,"SMLR",,0.23,23.99%,19.73%,-7.96%,-56.55%,74.03%,65.88,3.15,9.76%,5.00%,4.53%,24097
27,"LODE",1.60,0.11,21.35%,17.82%,-19.90%,-47.12%,80.33%,59.59,1.10,8.91%,0.92%,7.92%,73383
28,"CFRX",,0.45,19.03%,43.94%,40.07%,-12.00%,93.60%,67.41,4.84,8.76%,6.37%,2.25%,64508
29,"AKG",0.97,0.13,7.87%,4.24%,-14.37%,-37.18%,32.82%,53.86,1.74,8.75%,7.41%,1.25%,164860
30,"XON",,2.93,9.59%,17.67%,42.44%,-21.26%,142.80%,56.62,31.88,8.58%,10.50%,-1.74%,1806690
31,"REXX",0.89,0.45,-8.36%,-37.41%,-73.36%,-84.41%,38.87%,37.24,3.43,8.54%,9.58%,-0.95%,3878055
32,"SD",2.81,0.16,6.39%,-31.01%,-68.19%,-79.27%,36.28%,40.46,1.54,8.45%,6.94%,1.41%,18720430
33,"EGY",1.45,0.38,24.35%,14.73%,-13.63%,-35.88%,54.23%,64.24,6.20,8.39%,8.77%,-0.35%,1258670
34,"MITK",2.30,0.19,10.23%,4.24%,13.25%,-48.22%,93.89%,60.65,3.49,8.39%,9.06%,-0.62%,295038
35,"RMBS",1.60,0.37,4.61%,0.68%,-5.33%,-23.21%,31.56%,56.51,11.38,8.28%,9.63%,-1.24%,1773738
36,"WG",2.15,0.35,3.95%,12.68%,-36.11%,-57.63%,46.46%,57.78,5.80,8.21%,9.43%,-1.12%,551772
37,"RDUS",,2.95,11.39%,41.65%,124.22%,-0.85%,493.70%,68.71,44.29,8.18%,12.75%,-4.05%,925704
38,"ANV",0.26,0.13,12.82%,0.75%,-54.68%,-81.94%,68.06%,51.50,1.21,8.04%,6.14%,1.79%,2695901
39,"SA",0.47,0.58,11.46%,20.83%,15.36%,-17.18%,62.84%,60.78,9.64,7.95%,6.87%,1.01%,1008931
40,"OTIC",,3.06,2.96%,11.71%,34.23%,-14.91%,126.60%,55.16,34.42,7.90%,8.24%,-0.31%,251666
41,"AREX",2.06,0.64,19.76%,-4.47%,-52.72%,-70.12%,67.52%,53.73,7.17,7.66%,8.97%,-1.20%,1410362
42,"BCEI",,1.87,13.29%,1.02%,-43.97%,-59.09%,57.40%,53.91,25.75,7.52%,8.97%,-1.34%,1719053
