"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18853.76,27.12,57.54,1.02%,1575905
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",10635.80,39.76,10.13,1.91%,17685112
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.99,5.38%,18788
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.57,1.63%,747
5,"AAL","AMR Corporation","Services","Major Airlines","USA",8846.88,23.30,26.18,-0.57%,5398415
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2023.00,,872.00,1.30%,18127
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.79,8.53,3.92,2.08%,29745
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2201.60,16.44,29.34,1.42%,332941
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",186.54,,14.93,0.88%,32381
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1165.09,35.23,32.72,3.19%,118115
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",7955.61,19.74,109.84,0.44%,563078
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",496401.94,13.85,570.09,3.84%,17746016
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1255.43,630.60,31.39,-0.44%,184035
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",64.85,,1.06,-1.85%,102945
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",740.89,,4.35,-1.14%,87712
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",1002.95,8.97,40.39,1.18%,371539
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,58.93,0.39%,777343
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",1983.55,15.81,21.50,0.00%,406023
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",847.40,45.23,38.35,0.95%,117782
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",59170.72,20.61,26.10,1.32%,2250691
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",83618.10,18.45,52.58,-0.02%,4926255
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16089.95,33.25,70.03,0.30%,1122827
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",497.86,24.22,21.07,1.15%,84242
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",78.61,,1.63,-1.81%,22015
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2256.68,98.27,62.84,-0.08%,172242
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",869.65,,33.98,0.56%,345533
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1627.71,17.16,53.64,1.17%,181762
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",17.22,,1.62,1.89%,510371
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1552.53,21.58,28.29,0.82%,196913
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.39,,0.13,18.18%,3300
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1060.81,193.00,27.47,1.67%,278657
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",287.57,21.52,6.74,1.05%,115729
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",58720.23,21.02,38.44,1.59%,6299956
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",127.73,59.79,14.96,4.25%,238631
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",16596.58,,16.67,0.54%,11523291
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2162.42,,25.92,7.28%,2064117
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4357.67,9.45,15.40,1.25%,3051441
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",750.56,18.58,56.67,1.02%,105142
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3392.81,85.21,32.10,-0.86%,688040
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",534.89,,9.58,-0.31%,67203
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",695.23,61.20,6.37,4.08%,758527
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,28.21,0.97%,29500
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34494.56,9.87,101.75,0.55%,900526
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",621.76,21.75,23.66,5.63%,294884
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",10.02,,4.02,0.50%,70510
46,"ACFN","Acorn Energy, Inc.","Services","Technical Services","USA",67.30,,3.69,-0.81%,456492
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1722.25,39.39,7.16,0.99%,1190448
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7691.14,14.85,58.10,-0.67%,288905
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4619.97,,8.57,0.35%,66445
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2359.89,65.50,47.84,1.44%,280050
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",302.51,,3.46,10.54%,3658913
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",912.08,,4.39,2.09%,6988687
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,61.72,0.59%,2468
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2523.95,40.83,64.60,0.14%,296621
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",255.23,,2.41,2.99%,862823
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2849.62,12.32,29.29,0.76%,359181
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",9457.22,44.64,54.12,1.88%,416048
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",51736.94,16.34,81.55,1.24%,4396483
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",106.18,11.45,18.00,1.41%,1214
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1083.47,47.60,33.45,0.39%,156012
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1202.60,8.50,30.00,0.57%,542896
62,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",58.20,,3.02,0.33%,120625
63,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",362.86,9.98,12.93,-0.31%,204001
