"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SHAK",,,,,,,,,45.90,118.57%,-2.34%,123.81%,16253272
2,"ONCE",,,,,,,,,50.00,117.39%,10.86%,96.09%,7109066
3,"BAMM",1.15,0.11,48.24%,45.25%,30.97%,-8.36%,81.29%,77.58,2.52,50.18%,-3.08%,54.95%,550206
4,"GURE",0.82,0.08,46.42%,52.77%,3.69%,-45.00%,76.00%,78.51,1.76,49.15%,20.55%,23.73%,31982519
5,"CTP",2.02,1.26,-51.68%,-63.66%,-60.64%,-76.93%,82.06%,21.57,5.48,25.98%,39.80%,-9.89%,1180340
6,"PSTR",2.54,0.50,-32.65%,-61.55%,-84.91%,-90.55%,50.98%,35.13,1.54,25.20%,10.00%,13.82%,68388
7,"IMGN",2.04,0.50,21.47%,-3.37%,-26.67%,-57.13%,42.88%,60.85,7.63,23.06%,13.04%,8.87%,11594461
8,"PFMT",,0.36,-16.38%,-21.88%,-41.07%,-54.79%,35.89%,36.23,4.96,17.81%,3.12%,14.25%,2264724
9,"ICPT",,11.36,25.59%,32.06%,-10.33%,-58.55%,56.44%,70.06,201.03,17.77%,-3.39%,21.91%,2355588
10,"HIFR",,,,,,,,,26.60,15.65%,-1.85%,17.83%,13924923
11,"NES",1.32,0.46,-34.52%,-61.84%,-82.61%,-89.53%,35.15%,30.41,2.23,14.95%,15.54%,-0.52%,579341
12,"FPP",0.78,0.10,11.64%,-8.46%,-51.92%,-67.92%,23.68%,53.11,1.88,14.63%,11.91%,2.43%,87921
13,"GIMO",,0.64,10.46%,14.41%,27.25%,-49.90%,85.03%,69.92,18.41,14.56%,-2.07%,16.99%,1654307
14,"COHR",1.30,1.52,9.48%,6.96%,1.97%,-12.50%,15.10%,66.92,61.88,13.96%,6.91%,6.59%,500048
15,"AMZN",1.07,8.68,17.96%,14.55%,11.49%,-12.73%,24.83%,74.74,354.53,13.71%,2.37%,11.08%,23815043
16,"ARIS",0.40,0.13,11.64%,7.50%,22.83%,-11.91%,68.24%,62.91,3.92,13.62%,11.36%,2.03%,26643
17,"SYNA",1.64,2.54,20.90%,18.79%,6.87%,-17.65%,44.76%,73.91,76.81,12.44%,2.25%,9.97%,3840066
18,"MAN",2.28,1.72,9.79%,8.53%,-1.28%,-15.48%,27.57%,64.30,72.88,12.30%,10.19%,1.91%,3128219
19,"MTL",2.58,0.10,66.35%,77.74%,-8.63%,-47.15%,209.52%,78.34,1.30,12.07%,11.11%,0.86%,1966868
20,"CNCO",,0.30,11.75%,4.11%,-15.45%,-30.41%,22.84%,63.07,7.53,11.89%,13.06%,-1.04%,63019
21,"TROV",-0.41,0.41,14.93%,31.21%,46.61%,-8.45%,118.86%,69.78,6.50,11.49%,11.88%,-0.34%,437325
22,"SKYS",,1.01,13.73%,25.77%,25.86%,-10.43%,109.00%,63.23,12.54,11.47%,11.57%,-0.09%,25546
23,"DSCO",1.84,0.10,7.05%,4.40%,-15.52%,-49.82%,40.40%,53.73,1.39,11.20%,11.20%,0.00%,364296
24,"MTX",1.33,2.00,4.52%,-4.03%,1.23%,-16.14%,35.13%,53.01,65.33,10.73%,7.40%,3.10%,679793
25,"HLIT",2.11,0.21,10.84%,10.03%,12.76%,-1.29%,36.36%,69.45,7.65,10.71%,5.52%,4.92%,2744389
26,"CACC",0.70,3.81,14.81%,11.04%,19.29%,-3.91%,42.04%,74.39,157.64,10.52%,9.65%,0.79%,208931
27,"CPLP",1.39,0.34,9.71%,14.91%,-3.62%,-17.45%,40.06%,63.91,9.16,10.49%,9.05%,1.33%,1088531
28,"BIIB",1.11,11.27,11.16%,15.18%,20.67%,6.28%,43.06%,68.74,389.16,10.17%,4.40%,5.52%,3980749
29,"TGD",,0.08,0.72%,7.15%,-19.68%,-44.44%,30.95%,51.93,1.10,10.00%,10.00%,0.00%,228696
