"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PLNR",1.66,0.23,76.78%,59.35%,120.83%,19.25%,227.46%,80.07,6.32,70.81%,0.16%,70.54%,18228890
2,"ENG",1.33,0.13,30.56%,0.96%,-11.03%,-50.95%,72.50%,64.64,2.07,32.69%,3.50%,28.21%,1063292
3,"CGG",2.45,0.33,5.49%,-13.39%,-42.38%,-68.71%,31.82%,50.52,7.25,30.40%,3.28%,26.26%,141365
4,"SWIR",1.67,1.27,29.45%,23.77%,49.61%,9.98%,116.77%,73.87,33.60,26.60%,7.97%,17.26%,4302305
5,"PPO",0.38,1.36,33.86%,30.77%,34.18%,10.28%,82.82%,80.93,53.73,25.13%,16.20%,7.69%,3503826
6,"ALG",1.28,1.23,24.24%,17.84%,-0.40%,-18.53%,30.85%,73.95,49.63,23.80%,19.45%,3.64%,269454
7,"TREE",0.99,0.91,21.53%,28.87%,45.29%,15.28%,91.41%,84.65,43.91,21.43%,17.09%,3.71%,721889
8,"ASTI",2.49,0.20,13.01%,-11.04%,-56.03%,-79.78%,33.33%,50.98,1.88,19.75%,13.94%,5.10%,1353764
9,"PERI",2.20,0.29,10.31%,4.20%,-33.59%,-57.22%,22.11%,57.91,6.13,19.26%,3.03%,15.76%,996341
10,"ECYT",1.12,0.35,13.40%,-0.89%,-35.39%,-80.74%,22.22%,54.30,6.49,18.00%,14.87%,2.73%,2707016
11,"QCCO",0.56,0.09,21.72%,7.31%,-11.07%,-28.42%,34.21%,64.48,2.04,17.92%,20.00%,-1.73%,26270
12,"KATE",2.62,0.91,18.16%,9.55%,-7.78%,-27.78%,28.62%,68.94,30.96,17.90%,9.13%,8.04%,11200671
13,"CALI",1.05,0.19,-8.83%,-23.16%,-50.01%,-81.86%,101.61%,43.68,1.25,16.82%,12.61%,3.74%,70000
14,"PLUS",0.92,1.59,21.94%,24.64%,27.30%,16.05%,51.51%,87.09,71.95,16.09%,10.69%,4.87%,110281
15,"NYNY",0.69,0.50,19.22%,35.19%,26.02%,-15.23%,99.00%,64.04,7.96,15.87%,16.72%,-0.73%,465092
16,"ONE",1.46,0.17,30.72%,11.76%,-34.38%,-69.78%,50.23%,69.73,3.23,15.77%,13.73%,1.79%,463934
17,"LAS",2.39,0.15,9.62%,-21.13%,-45.41%,-71.19%,23.02%,49.00,1.55,15.67%,14.81%,0.75%,679525
18,"LTBR",0.05,0.14,21.13%,2.68%,-10.72%,-39.05%,75.00%,61.46,2.31,14.93%,13.24%,1.49%,63214
19,"PESI",1.68,0.20,19.32%,23.79%,18.10%,-18.26%,70.46%,80.61,4.79,14.05%,-4.39%,19.29%,68687
20,"SGMA",1.11,0.31,12.49%,-2.50%,-21.94%,-39.24%,54.53%,57.26,7.85,13.60%,11.19%,2.17%,16313
21,"STMP",0.95,1.07,21.80%,25.89%,23.94%,-14.22%,54.64%,81.44,42.03,13.20%,4.73%,8.08%,574838
22,"RADA",0.67,0.31,27.73%,12.20%,63.53%,-55.01%,124.60%,59.91,2.83,13.20%,17.42%,-3.60%,845577
23,"ESCR",1.57,0.12,-10.57%,-25.74%,-43.80%,-65.96%,21.70%,36.71,1.29,13.16%,16.22%,-2.63%,110069
24,"NDLS",,0.95,18.45%,28.98%,-14.60%,-46.68%,50.15%,74.61,25.75,12.89%,4.17%,8.37%,3246166
25,"NLNK",,3.40,11.78%,26.61%,27.54%,-35.13%,110.50%,58.76,34.69,12.81%,5.92%,6.50%,1886701
26,"SINO",0.00,0.18,21.38%,14.22%,-1.60%,-54.37%,56.20%,60.39,2.14,12.63%,10.88%,1.58%,715611
27,"IAG",0.46,0.18,-23.54%,-39.75%,-51.08%,-66.67%,20.42%,27.30,1.71,12.50%,8.92%,3.29%,10713564
28,"WFM",0.60,0.86,17.88%,17.16%,3.90%,-29.98%,24.67%,83.00,44.83,12.11%,3.21%,8.63%,25984752
29,"KERX",3.14,0.83,7.61%,11.20%,13.96%,-6.93%,49.18%,60.46,17.20,11.91%,10.40%,1.37%,5007847
30,"KITE",,2.49,25.85%,42.80%,57.78%,7.78%,107.81%,76.49,43.64,11.73%,11.90%,-0.15%,599442
31,"HILL",1.94,0.18,14.15%,16.45%,5.34%,-28.30%,76.63%,64.90,4.34,11.70%,12.56%,-0.77%,675991
