"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18438.13,25.48,55.39,0.16%,1282054
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",15567.88,,13.25,-0.23%,9477912
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.61,-0.48%,1739
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.66,0.00%,0
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",27547.65,,38.26,0.03%,9668010
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1791.89,,742.00,-7.24%,38658
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",75.61,7.48,3.50,-2.51%,4486
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2283.93,22.03,32.17,1.39%,818107
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",280.44,,17.57,-7.53%,1153355
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1107.13,33.56,30.75,1.82%,110519
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8932.23,22.93,124.56,1.71%,837401
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",506482.82,14.05,585.54,-0.42%,10200228
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1450.29,98.80,34.56,-0.06%,160886
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",83.08,,1.31,0.77%,55173
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",1034.32,,5.93,-2.79%,811099
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",902.73,11.08,35.88,0.28%,174855
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,59.58,0.24%,109957
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2262.60,13.67,23.29,-0.94%,481415
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",888.44,52.54,40.62,1.73%,63232
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",53829.07,18.98,23.26,0.48%,2188702
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",83234.01,20.29,52.26,0.21%,4996909
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",14760.48,44.41,65.58,1.83%,2707775
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",508.23,26.93,20.62,2.08%,100016
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",98.31,,2.20,0.46%,10804
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",1852.90,82.69,50.25,-1.99%,830768
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",1019.80,66.81,39.42,0.00%,0
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1881.30,17.48,62.85,2.43%,309509
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",30.46,,1.39,-4.14%,330071
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1479.17,20.53,26.79,1.17%,179131
30,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",833.13,122.76,21.59,3.45%,338756
31,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",351.98,18.00,7.06,0.57%,41673
32,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",59763.10,27.86,38.99,0.67%,4357552
33,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",95.92,3.19,10.90,2.16%,289691
34,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",20081.35,,17.23,0.35%,6667013
35,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1785.95,,18.53,2.60%,1212442
36,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4173.81,30.94,15.30,-1.10%,2548558
37,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",518.11,15.17,38.60,-2.11%,328777
38,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",4113.52,81.69,38.97,-0.61%,430900
39,"ACCL","Accelrys Inc.","Technology","Application Software","USA",697.56,125.10,12.51,0.00%,0
40,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",686.88,8.99,6.12,1.66%,367324
41,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.58,0.34%,21049
42,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34485.92,9.91,102.66,0.53%,1115442
43,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",653.02,20.92,19.06,-17.17%,1722612
44,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",66.54,,4.29,0.00%,0
45,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",47.71,,2.04,-5.12%,256732
46,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1802.39,,7.40,-0.27%,222992
