"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",17708.50,25.48,54.83,2.49%,2853161
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",10004.50,37.40,9.36,0.11%,16791342
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.51,-2.52%,7050
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,32.16,1.99%,512
5,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2056.25,,890.00,1.71%,2501
6,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",85.20,8.89,4.02,0.50%,9600
7,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2200.84,16.43,28.92,0.00%,828874
8,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",165.36,,14.37,9.53%,192131
9,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1644.24,38.23,30.76,3.15%,84109
10,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",7634.80,18.94,104.55,-0.38%,1178346
11,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",513472.49,14.33,560.02,-1.39%,12180990
12,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1261.40,633.60,31.69,0.03%,113238
13,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",66.06,,1.06,-3.64%,131042
14,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",719.00,,4.21,-1.41%,177064
15,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",943.15,8.44,37.46,-0.21%,235299
16,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",2025.30,,60.84,1.54%,527867
17,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2068.42,16.49,22.15,-1.20%,1377150
18,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",805.02,42.96,36.47,1.05%,99639
19,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",57287.18,19.95,25.36,1.68%,510526
20,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",79118.40,17.46,51.35,3.20%,7285629
21,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15933.24,32.92,70.29,1.66%,1297696
22,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",473.48,23.03,20.13,1.62%,59935
23,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",71.04,,1.50,0.00%,5227
24,"ABCO","Advisory Board Co.","Services","Business Services","USA",2229.05,97.06,63.74,2.61%,134647
25,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",869.65,,33.63,-0.47%,296201
26,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1583.81,16.70,52.28,1.34%,204504
27,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",17.87,,1.55,-6.06%,2098428
28,"ABM","ABM Industries Inc.","Services","Business Services","USA",1516.62,20.15,27.81,0.76%,395956
29,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.17,,0.12,20.00%,550
30,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1087.89,197.93,27.68,-0.11%,223313
31,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",280.24,20.97,6.59,1.38%,98252
32,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",57292.56,20.51,37.53,1.65%,4060390
33,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",109.57,68.67,12.27,-0.73%,104924
34,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",15445.43,,15.40,-0.19%,13446259
35,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2191.06,,24.39,-0.37%,639589
36,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4280.31,9.28,15.07,0.87%,1831535
37,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",737.32,18.25,56.14,1.87%,99294
38,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3400.14,85.39,32.99,1.66%,671201
39,"ACCL","Accelrys Inc.","Technology","Application Software","USA",492.03,,8.92,0.90%,87748
40,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",675.92,59.50,6.08,2.18%,371860
41,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,28.13,1.74%,53400
42,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34119.58,9.76,101.95,1.86%,1025297
43,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",615.65,21.53,22.28,0.45%,338411
44,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",9.57,,3.84,0.52%,47040
45,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",66.57,,3.58,-2.72%,146198
46,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1697.95,38.83,7.00,0.14%,1593814
47,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7589.89,14.65,58.60,1.52%,216486
48,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4895.87,,9.19,1.55%,53288
49,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2321.36,64.43,45.81,-1.25%,403531
50,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",325.70,,3.36,-0.30%,1098341
51,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",948.14,,4.27,-4.47%,8733534
52,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,63.87,0.82%,864
53,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2514.56,40.68,64.47,0.31%,174765
54,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",244.33,,2.22,-0.89%,350399
55,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2797.66,12.09,29.04,1.75%,332444
56,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",9163.46,43.25,51.85,0.74%,574295
57,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",48679.61,15.37,75.53,-0.34%,3250245
58,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",104.45,11.28,17.99,2.86%,1900
59,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",995.80,43.77,30.97,1.08%,126246
60,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1273.15,9.00,31.58,0.00%,294341
61,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",55.96,,2.96,2.07%,196078
62,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",132.81,11.21,13.05,0.38%,161477
63,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",371.08,,8.71,-2.68%,363617
64,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",100.12,,1.16,-0.85%,30298
65,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",21584.25,,166.73,2.35%,1527964
66,"ACTG","Acacia Research Corporation","Services","Research Services","USA",646.66,,13.71,2.47%,1022575
67,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",177.95,,2.62,1.16%,34245
68,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",47.74,12.58,15.25,1.87%,8877
69,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",80.68,,1.69,-0.59%,115330
70,"ACW","Accuride Corp.","Consumer Goods","Trucks & Other Vehicles","USA",167.03,,3.56,1.42%,189895
71,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,56.55,1.18%,465263
72,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,45.93,1.30%,363891
73,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2504.76,49.93,36.24,6.75%,983164
74,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",28.18,3.67,18.63,2.03%,1679
