"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"FXCM",-0.31,1.38,-79.04%,-80.32%,-79.06%,-82.47%,142.19%,15.01,3.10,33.05%,16.98%,13.73%,141625323
2,"KEG",2.25,0.19,11.87%,-2.09%,-69.35%,-83.56%,73.00%,54.55,1.73,25.36%,23.57%,1.45%,12828821
3,"EGLT",,0.33,15.80%,6.24%,-33.71%,-69.22%,60.37%,62.86,6.11,23.94%,16.83%,6.09%,198152
4,"ENRJ",1.89,0.23,-11.83%,-45.01%,-73.81%,-85.10%,22.58%,37.58,1.52,22.58%,22.58%,0.00%,128705
5,"ROIA",,0.09,17.22%,13.95%,-40.47%,-66.49%,40.15%,62.92,1.92,20.75%,14.29%,5.66%,13690
6,"CYN",1.43,1.76,13.71%,13.25%,17.92%,7.70%,32.82%,71.71,88.68,18.92%,0.52%,18.30%,14885809
7,"COOL",1.75,0.14,14.83%,45.73%,-19.69%,-68.04%,140.00%,70.34,1.32,18.92%,23.36%,-3.60%,201223
8,"CRIS",1.94,0.11,22.49%,26.33%,2.81%,-50.59%,54.13%,68.80,1.68,17.48%,12.75%,4.20%,2601153
9,"ROIAK",2.43,0.14,17.90%,15.15%,-40.01%,-66.49%,44.44%,63.64,1.95,17.47%,15.38%,1.81%,188508
10,"NERV",,0.59,-6.18%,4.05%,-10.23%,-49.10%,24.75%,50.00,5.09,16.59%,-2.12%,19.11%,1936490
11,"HK",0.85,0.20,-13.04%,-33.79%,-68.69%,-81.20%,33.02%,38.75,1.41,15.57%,11.02%,4.10%,8365736
12,"AVP",1.45,0.32,0.69%,-7.28%,-30.05%,-46.67%,19.45%,51.32,8.66,14.55%,14.10%,0.40%,48620833
13,"ANR",2.42,0.12,-17.67%,-35.95%,-61.57%,-82.04%,14.85%,32.67,1.16,13.73%,11.54%,1.96%,11904940
14,"JNS",2.22,0.50,12.14%,16.83%,39.75%,6.42%,85.10%,72.76,18.39,12.96%,9.66%,3.01%,17010785
15,"OIBR-C",,0.36,24.62%,24.62%,24.62%,-11.18%,60.64%,,3.02,12.69%,13.11%,-0.37%,1237398
16,"YUMA",1.01,0.22,-7.35%,-26.54%,-62.67%,-77.62%,21.21%,41.14,1.60,12.68%,3.90%,8.45%,16693
17,"XENE",,1.80,5.57%,25.95%,26.61%,-12.34%,99.03%,57.16,20.60,12.51%,12.81%,-0.27%,66052
18,"GTI",1.52,0.28,-8.38%,-5.58%,-45.35%,-65.27%,25.08%,46.02,4.14,11.89%,10.11%,1.62%,993764
19,"CHUY",,0.98,11.56%,7.92%,-22.53%,-48.57%,21.30%,60.58,22.32,11.88%,5.78%,5.76%,921140
20,"NNVC",0.93,0.20,5.81%,-4.31%,-19.83%,-44.64%,14.98%,52.88,2.84,11.81%,8.81%,2.76%,656115
21,"ZFGN",,2.45,8.79%,38.84%,72.15%,-11.30%,131.48%,63.09,37.06,11.43%,10.40%,0.93%,151020
22,"SNMX",1.33,0.36,2.24%,4.64%,-20.26%,-53.92%,23.06%,55.49,5.87,11.39%,10.13%,1.14%,346809
23,"RTGN",,0.19,15.79%,6.72%,-21.02%,-50.89%,25.66%,66.36,4.16,10.91%,10.33%,0.53%,14089
24,"NVGN",0.92,0.43,11.38%,13.39%,-18.10%,-57.29%,68.87%,55.41,2.55,10.87%,11.35%,-0.43%,1377943
25,"CLIR",,0.56,-7.56%,-10.89%,-20.13%,-48.15%,21.70%,44.35,6.17,10.57%,14.68%,-3.58%,56872
26,"GBSN",,0.28,-14.19%,-31.34%,-44.40%,-76.87%,23.53%,37.02,2.10,10.53%,7.69%,2.63%,20700
27,"ALDR",,2.53,2.75%,26.56%,72.04%,-9.88%,206.42%,56.56,29.11,10.43%,9.72%,0.64%,508779
28,"CBMX",0.14,0.12,19.67%,22.85%,-9.02%,-53.97%,54.13%,64.66,1.68,9.80%,7.69%,1.96%,213410
29,"GOL",2.26,0.29,-0.04%,0.99%,-5.98%,-24.72%,40.58%,52.15,5.30,9.73%,7.07%,2.48%,3629071
30,"PFIS",0.13,2.19,-3.45%,-4.38%,-3.42%,-12.97%,25.92%,47.00,46.58,9.39%,9.60%,-0.19%,13943
31,"AMRS",1.84,0.16,-8.69%,-22.32%,-43.60%,-65.05%,19.87%,36.74,1.87,9.36%,5.06%,4.09%,135457
32,"SIF",0.83,1.24,3.84%,-1.16%,-0.90%,-17.09%,20.92%,53.33,30.50,9.32%,8.16%,1.08%,24422
33,"PEIX",3.02,0.83,-6.61%,-21.53%,-38.75%,-62.87%,44.48%,42.69,8.90,9.20%,8.94%,0.25%,1847566
