"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SBCF",1.35,0.06,397.88%,405.67%,419.85%,353.25%,685.21%,98.59,11.15,380.60%,-4.46%,403.02%,207987
2,"YRCW",3.20,1.09,45.65%,14.85%,-22.02%,-66.23%,117.22%,64.94,12.49,24.90%,24.78%,0.10%,4371782
3,"PTIX",0.06,0.30,23.15%,26.41%,94.62%,-12.29%,388.16%,63.04,3.71,24.50%,0.27%,24.16%,1819468
4,"FREE",3.49,0.19,-9.36%,-31.19%,-55.94%,-95.41%,56.59%,42.99,1.33,22.11%,24.39%,-1.83%,3981823
5,"CNDO",,0.13,35.26%,-11.13%,-70.65%,-83.07%,72.00%,71.31,2.15,20.79%,-11.89%,37.08%,18293128
6,"MSO",1.78,0.17,16.74%,35.09%,50.27%,3.20%,75.91%,68.46,3.87,18.35%,18.35%,0.00%,1165540
7,"CCIH",,0.48,18.91%,14.17%,70.59%,-16.54%,153.71%,63.25,8.88,18.09%,19.03%,-0.80%,835113
8,"ENPH",,0.46,-14.72%,-25.32%,-20.05%,-43.00%,96.55%,34.69,5.70,16.56%,12.65%,3.48%,981795
9,"WBAI",,1.78,41.77%,41.77%,41.77%,14.30%,74.04%,,31.57,16.19%,13.97%,1.95%,840105
10,"HSON",2.69,0.17,23.40%,24.67%,37.79%,-14.49%,99.52%,79.11,4.19,15.43%,15.11%,0.28%,351034
11,"TNXP",,0.84,43.49%,80.19%,52.84%,-42.67%,2288.89%,68.92,8.60,14.67%,8.72%,5.47%,369321
12,"AMBI",,0.92,-13.37%,-31.39%,-21.30%,-54.94%,55.31%,38.61,9.66,14.32%,14.32%,0.00%,906758
13,"TXI",1.98,1.45,15.40%,17.69%,6.73%,-11.73%,41.58%,78.20,66.47,13.55%,2.26%,11.04%,1137576
14,"GOMO",,1.77,12.50%,12.50%,12.50%,-2.23%,37.98%,,17.11,13.54%,10.39%,2.85%,762600
15,"ARCW",0.43,4.03,26.58%,65.21%,235.37%,-38.58%,477.63%,63.77,26.86,12.86%,8.00%,4.50%,308382
16,"ADBE",1.43,0.95,8.53%,11.89%,27.54%,5.00%,73.03%,71.70,60.89,12.78%,4.87%,7.54%,15799150
17,"SBLK",1.91,0.37,20.02%,24.14%,45.65%,-9.37%,97.92%,74.89,10.45,12.73%,7.62%,4.75%,859063
18,"OPHC",2.33,0.13,2.89%,-3.98%,-13.42%,-61.64%,237.60%,50.57,1.35,12.53%,6.33%,5.83%,16349
19,"BWEN",2.14,0.42,-2.87%,-17.29%,9.98%,-40.08%,212.50%,42.47,6.25,12.41%,11.21%,1.08%,214287
20,"CLSN",1.41,0.21,6.52%,-10.10%,-19.77%,-90.57%,18.64%,49.95,4.01,12.32%,-2.20%,14.85%,3398684
21,"SB",1.70,0.29,16.16%,19.25%,52.61%,0.05%,195.48%,71.81,8.93,11.90%,9.57%,2.13%,3319382
22,"UQM",1.65,0.16,12.13%,26.90%,82.94%,-8.84%,233.82%,63.50,2.27,11.82%,11.27%,0.49%,338981
23,"VISN",1.93,1.15,33.30%,47.83%,215.93%,-29.22%,619.77%,67.09,12.74,11.75%,11.75%,0.00%,700208
24,"ICLD",-2.35,1.50,5.14%,48.64%,10.83%,-71.67%,363.64%,57.02,10.20,11.72%,-9.49%,23.44%,3719125
25,"ABCD",1.71,0.08,15.13%,21.80%,31.81%,-7.03%,91.11%,69.53,1.72,11.69%,11.69%,0.00%,85781
26,"AT",,0.14,-0.89%,-16.18%,-20.04%,-71.34%,12.75%,43.35,3.45,11.65%,11.29%,0.32%,2340318
27,"ACST",,0.10,0.58%,-22.97%,-44.60%,-67.15%,26.60%,45.49,1.38,11.28%,11.28%,0.00%,1961318
28,"NCQ",,0.11,-18.23%,-17.49%,-18.18%,-32.89%,13.33%,33.57,1.53,10.87%,10.87%,0.00%,680598
29,"NAK",2.52,0.07,-0.52%,-13.71%,-46.23%,-73.24%,14.00%,45.02,1.14,10.68%,7.55%,2.91%,490781
30,"CADC",2.04,0.24,2.01%,0.47%,20.64%,-28.96%,92.47%,52.17,5.10,10.16%,10.16%,0.00%,12860
31,"DSX",1.29,0.34,8.60%,5.47%,15.78%,-7.33%,71.37%,61.41,12.27,10.14%,7.07%,2.87%,2249401
32,"BODY",,0.19,2.26%,-14.09%,-55.21%,-71.99%,21.36%,47.41,3.75,9.97%,9.01%,0.88%,555368
33,"CAMT",1.93,0.57,10.91%,56.33%,95.84%,-39.50%,196.95%,56.48,3.89,9.89%,2.37%,7.34%,4403918
34,"DFRG",,0.66,0.39%,6.17%,7.49%,-11.40%,50.40%,57.01,20.68,9.88%,8.56%,1.22%,976267
35,"SPRO",0.09,0.11,16.40%,15.31%,39.46%,-2.36%,114.47%,71.71,2.47,9.78%,13.82%,-3.56%,17870
36,"NQ",,1.13,-6.64%,-20.72%,-5.60%,-53.28%,111.91%,41.05,12.10,9.70%,11.01%,-1.18%,3557293
