"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ACCL",0.75,0.31,26.39%,31.49%,36.88%,18.46%,61.87%,77.25,12.55,29.06%,0.36%,28.60%,24941580
2,"INFN",1.28,0.36,4.81%,1.37%,-8.90%,-25.08%,50.33%,56.75,9.11,29.04%,8.19%,19.26%,9836031
3,"LIQT",,0.20,30.48%,18.36%,-1.68%,-22.57%,69.37%,65.27,2.71,28.44%,22.62%,4.74%,753164
4,"TOF",0.06,0.14,36.27%,48.59%,113.72%,25.00%,250.36%,87.52,4.80,25.00%,25.98%,-0.78%,46194
5,"GERN",1.83,0.40,9.71%,6.04%,92.73%,-31.32%,445.92%,54.26,5.35,23.56%,22.15%,1.15%,33605496
6,"UA",1.44,1.96,22.83%,24.84%,44.50%,18.15%,126.47%,82.38,104.88,23.07%,8.46%,13.47%,8983743
7,"CORT",0.69,0.21,13.82%,37.67%,86.66%,-2.61%,153.74%,65.31,3.73,22.70%,21.90%,0.66%,1013189
8,"ALXN",0.60,4.42,19.97%,25.62%,44.94%,13.30%,98.00%,75.28,162.00,21.14%,3.96%,16.53%,5692292
9,"PRAN",1.40,0.74,64.86%,87.42%,198.29%,13.22%,498.54%,90.85,12.33,20.53%,19.59%,0.78%,5391450
10,"CSII",0.08,1.01,13.77%,9.74%,45.73%,0.89%,163.78%,69.92,35.03,19.11%,10.44%,7.85%,1601404
11,"PBI",1.41,0.57,12.39%,12.82%,43.19%,6.91%,130.49%,67.57,25.85,18.96%,12.88%,5.38%,11428012
12,"GSB",0.92,0.21,53.36%,63.85%,117.21%,7.44%,201.29%,80.43,3.90,18.90%,18.90%,0.00%,892654
13,"ULBI",0.29,0.16,16.20%,16.77%,8.33%,-12.47%,34.32%,68.94,4.07,18.66%,19.71%,-0.87%,51663
14,"RNN",1.34,0.13,29.10%,90.63%,144.31%,-36.22%,321.43%,64.62,1.18,18.00%,15.69%,2.00%,18604412
15,"YOD",-1.99,0.20,19.83%,20.31%,58.41%,-6.77%,200.00%,66.42,3.03,17.90%,4.48%,12.84%,2398273
16,"HAR",2.25,2.08,18.11%,22.48%,55.52%,11.96%,156.48%,76.65,102.34,17.39%,6.75%,9.97%,3803439
17,"XGTI",,0.17,27.85%,28.76%,-54.45%,-77.58%,914.29%,65.78,2.13,17.03%,15.14%,1.65%,1160261
18,"CNQR",1.04,2.58,18.36%,26.55%,34.69%,10.02%,105.24%,77.18,127.27,16.91%,7.26%,9.00%,2992138
19,"PGNX",0.99,0.54,-16.00%,-2.07%,6.21%,-30.20%,105.53%,40.71,5.20,15.56%,17.38%,-1.56%,6148973
20,"MMYT",1.86,1.05,18.50%,33.11%,67.01%,7.03%,100.96%,75.67,25.12,14.49%,4.67%,9.39%,99416
21,"FB",,1.91,8.44%,15.66%,52.48%,2.98%,169.43%,63.68,61.08,14.10%,-1.64%,16.01%,149665824
22,"NOW",,2.03,11.95%,19.18%,38.21%,4.08%,155.19%,67.12,65.61,13.91%,-4.15%,18.84%,6921478
23,"ININ",1.02,1.55,14.46%,18.30%,33.67%,7.46%,99.08%,77.32,78.24,13.90%,0.31%,13.55%,580572
24,"AVNR",1.73,0.23,13.36%,7.61%,-4.07%,-34.17%,51.92%,57.88,3.95,13.83%,11.90%,1.73%,3042481
25,"ACXM",1.44,0.90,3.93%,3.71%,31.10%,-5.68%,122.22%,58.71,36.51,13.56%,4.31%,8.86%,2717358
26,"VRS",1.77,0.49,5.62%,98.22%,174.97%,-46.13%,475.00%,59.35,2.99,12.83%,19.12%,-5.28%,558918
27,"CSFL",0.72,0.21,10.89%,8.96%,17.45%,4.26%,52.85%,68.89,11.25,12.50%,9.97%,2.30%,959826
28,"LTBR",-0.18,0.19,38.44%,57.57%,55.98%,-18.60%,102.27%,74.51,2.67,12.18%,8.09%,3.78%,309362
29,"FIO",,0.49,23.80%,23.97%,-7.51%,-43.42%,39.54%,74.31,11.61,11.74%,8.00%,3.46%,8432341
30,"CMGE",,1.98,17.13%,49.78%,113.63%,-0.89%,1048.00%,70.89,34.44,11.60%,11.06%,0.49%,98081
31,"FLDM",,1.96,11.03%,23.54%,84.73%,1.32%,183.59%,67.32,44.58,11.56%,7.97%,3.33%,1521898
32,"HBI",1.92,1.29,6.77%,5.60%,21.26%,0.96%,98.79%,64.24,72.49,11.40%,3.56%,7.58%,2477147
33,"IGLD",1.59,0.45,-6.56%,-21.65%,4.49%,-53.61%,183.85%,38.94,7.38,11.31%,6.19%,4.83%,18753
34,"ONTX",,0.91,23.18%,13.38%,-21.40%,-51.30%,40.37%,63.80,15.16,11.31%,9.78%,1.40%,500271
35,"P",,1.48,11.68%,21.29%,62.28%,0.63%,234.52%,66.65,36.53,10.97%,3.84%,6.87%,12948606
36,"MEET",2.04,0.14,7.89%,18.28%,23.98%,-30.31%,108.41%,60.17,2.23,10.95%,-1.76%,12.94%,1690905
37,"PRGN",2.45,0.46,-1.37%,9.24%,29.68%,-25.85%,163.02%,52.54,6.97,10.63%,9.59%,0.95%,259753
38,"LTRX",0.41,0.25,32.39%,53.80%,69.95%,-6.93%,115.27%,65.21,2.82,10.59%,7.22%,3.14%,767407
39,"CRR",1.09,3.53,5.29%,0.73%,26.18%,-11.78%,89.47%,57.17,116.93,10.54%,1.68%,8.72%,1702200
