"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SYRX",2.82,0.13,86.93%,20.85%,-50.02%,-88.24%,116.33%,74.38,2.12,59.40%,58.21%,0.75%,1889290
2,"CJJD",0.93,0.12,26.14%,36.83%,47.13%,-8.10%,174.74%,71.59,2.61,27.94%,27.32%,0.49%,1316884
3,"DRL",2.59,0.41,8.72%,-7.60%,-24.14%,-71.93%,144.39%,52.78,4.57,26.59%,29.83%,-2.49%,704109
4,"ANCI",1.29,0.21,1.56%,-7.60%,-11.55%,-37.34%,74.83%,49.82,2.50,21.36%,21.36%,0.00%,18766
5,"PME",,0.18,77.99%,95.30%,17.40%,-37.49%,185.50%,84.14,2.86,20.97%,9.81%,10.17%,629335
6,"LIVE",-0.84,0.24,40.30%,31.81%,-0.82%,-67.17%,241.93%,75.47,3.92,19.15%,1.82%,17.02%,13609913
7,"XENE",,1.25,32.44%,38.65%,38.65%,7.74%,92.37%,,19.91,16.77%,13.84%,2.58%,212985
8,"SKY",1.29,0.15,13.85%,9.88%,-4.52%,-39.58%,62.40%,64.48,4.06,16.33%,16.33%,0.00%,69225
9,"PHMD",-0.09,0.24,11.07%,-35.51%,-81.92%,-90.19%,63.37%,44.85,1.65,16.20%,17.86%,-1.41%,1026620
10,"RVLT",3.51,0.11,22.72%,-0.38%,-31.44%,-65.98%,51.02%,59.35,1.48,15.63%,13.85%,1.56%,4089209
11,"FMD",2.26,0.40,108.46%,134.81%,34.37%,-24.13%,370.25%,82.80,5.69,14.72%,14.72%,0.00%,572223
12,"ADMP",-1.11,0.23,21.28%,32.84%,23.43%,-17.38%,128.63%,74.12,5.99,14.53%,14.10%,0.38%,235819
13,"GBR",1.15,0.13,26.06%,26.23%,-25.51%,-74.60%,71.43%,66.33,1.44,14.29%,24.14%,-7.94%,93463
14,"CNYD",0.34,0.25,-10.63%,-9.66%,-22.20%,-73.28%,16.06%,43.82,2.53,13.96%,15.00%,-0.90%,10802
15,"BGI",0.80,0.16,42.70%,69.45%,75.12%,13.52%,159.27%,76.43,2.10,13.53%,12.30%,1.09%,67071
