"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ICPT",,3.06,329.73%,380.61%,480.37%,255.82%,808.06%,98.21,275.87,281.09%,19.17%,219.80%,6062378
2,"MNGA",1.02,0.11,197.83%,170.71%,92.04%,-20.53%,277.50%,90.61,1.51,49.50%,13.53%,31.68%,8109296
3,"CNAT",,0.48,53.42%,37.43%,16.10%,-12.81%,70.14%,75.52,9.80,57.05%,55.80%,0.80%,3631525
4,"GALT",1.84,0.41,65.12%,59.68%,101.87%,2.13%,577.94%,82.95,13.49,59.28%,54.18%,3.31%,7055332
5,"SGMO",1.88,0.61,42.41%,60.68%,86.33%,29.32%,187.37%,85.83,18.88,38.32%,20.25%,15.02%,10280685
6,"PGRX",,0.18,85.47%,65.71%,-45.91%,-96.40%,118.67%,84.64,3.28,23.77%,15.49%,7.17%,1025707
7,"GWPH",,2.21,31.41%,38.10%,146.45%,7.82%,455.56%,78.17,47.00,23.49%,16.05%,6.41%,2061001
8,"CDTI",2.14,0.16,52.32%,56.65%,38.69%,-24.26%,110.00%,74.31,2.31,21.58%,-9.41%,34.21%,2173429
9,"CRDC",1.16,0.07,30.02%,23.63%,9.55%,-20.61%,48.86%,75.15,1.31,21.30%,-12.08%,37.96%,4691975
10,"EHTH",0.80,1.86,27.10%,29.98%,86.61%,17.29%,287.00%,76.54,57.47,20.68%,16.81%,3.32%,1266506
11,"ZN",-0.07,0.11,21.83%,20.80%,7.44%,-38.13%,128.40%,67.31,1.85,20.13%,12.80%,6.49%,299245
12,"XLRN",,2.66,46.10%,86.85%,96.65%,12.11%,191.95%,87.89,48.99,18.73%,16.48%,1.94%,191932
13,"AMCF",2.08,0.15,28.08%,48.36%,118.70%,-25.45%,327.08%,69.49,2.05,17.82%,14.53%,2.87%,973205
14,"MNKD",2.01,0.24,36.57%,39.71%,25.38%,-18.62%,202.56%,82.54,7.08,18.39%,17.02%,1.17%,24843280
15,"TNXP",,1.23,63.93%,137.39%,181.04%,8.13%,4552.78%,87.46,16.75,16.08%,15.44%,0.55%,451934
16,"EVOK",,0.54,14.11%,-1.12%,-11.62%,-38.53%,29.78%,57.33,8.76,15.72%,14.36%,1.19%,82181
17,"HILL",2.10,0.13,29.41%,39.29%,70.89%,14.29%,339.56%,82.62,4.00,15.27%,15.61%,-0.29%,3092352
18,"MONT",,1.01,27.47%,36.06%,42.25%,12.10%,121.40%,78.51,22.14,12.96%,4.98%,7.60%,632240
19,"KOOL",2.06,0.08,44.54%,53.02%,24.48%,-19.38%,81.69%,85.81,1.29,14.16%,13.16%,0.88%,637236
20,"XOMA",2.63,0.45,26.29%,53.65%,82.11%,9.37%,232.11%,77.81,8.17,14.11%,7.93%,5.73%,4375669
21,"KOSS",0.30,0.12,18.09%,18.67%,19.30%,10.63%,51.85%,74.46,5.85,14.04%,13.59%,0.39%,27755
22,"MASC",2.15,0.29,16.39%,24.72%,27.73%,5.21%,48.02%,80.72,12.73,13.46%,0.00%,13.46%,2470279
23,"HPJ",1.53,0.17,28.07%,22.56%,101.74%,-8.70%,242.39%,75.71,3.15,12.90%,11.70%,1.08%,549979
24,"OXGN",2.33,0.19,20.86%,14.14%,7.80%,-47.80%,51.72%,63.75,3.08,12.41%,12.41%,0.00%,935953
25,"RCPT",,2.04,26.88%,37.40%,61.89%,0.68%,173.08%,78.04,35.50,12.59%,9.77%,2.57%,2571666
