"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SPRO",0.06,0.26,30.31%,35.32%,44.86%,0.87%,115.11%,67.18,2.99,34.68%,20.08%,12.16%,332815
2,"GDP",1.60,1.04,51.87%,54.57%,26.47%,-16.08%,114.70%,83.21,23.96,30.22%,17.74%,10.60%,12365186
3,"AKBA",,2.60,5.97%,5.97%,5.97%,-25.82%,28.82%,,21.14,25.39%,9.25%,14.77%,3054460
4,"GSI",1.69,0.09,4.06%,9.80%,29.36%,-16.46%,65.00%,55.99,1.32,20.00%,14.78%,4.55%,684240
5,"WBMD",0.68,1.57,7.45%,0.42%,17.45%,-14.67%,93.86%,56.63,43.87,16.46%,3.61%,12.40%,3802751
6,"UNXL",-1.71,0.41,4.92%,-6.48%,-35.64%,-79.48%,19.38%,52.52,8.50,16.28%,14.86%,1.23%,522843
7,"CHDX",1.22,0.16,17.47%,21.52%,30.55%,14.38%,77.87%,92.63,22.59,15.79%,-0.70%,16.61%,1003989
8,"BEBE",1.04,0.22,7.41%,12.01%,17.12%,-4.84%,57.97%,62.32,6.69,15.15%,4.69%,9.98%,1587882
9,"ZN",1.33,0.10,19.68%,26.90%,26.40%,-23.41%,83.20%,80.10,2.29,13.93%,15.08%,-1.00%,635661
10,"KIN",,2.00,-18.18%,-21.63%,-8.00%,-39.27%,87.31%,38.91,16.39,11.80%,2.44%,9.14%,240377
11,"AHL",0.66,0.50,11.35%,13.85%,14.92%,6.14%,26.90%,82.74,43.77,11.18%,-6.59%,19.02%,4120686
12,"KOP",2.08,0.84,7.04%,10.16%,5.66%,-11.36%,28.56%,67.56,43.79,11.17%,9.53%,1.50%,202045
13,"EW",0.49,1.64,10.46%,14.69%,17.00%,-5.93%,33.62%,71.99,81.00,11.00%,-1.14%,12.28%,7224219
14,"HK",0.88,0.21,21.00%,27.86%,10.58%,-37.94%,57.91%,74.70,4.99,9.67%,5.72%,3.74%,13270583
15,"CRRS",0.71,0.29,-0.03%,10.42%,-6.72%,-47.64%,130.40%,52.03,2.88,9.51%,5.88%,3.42%,94813
16,"TOF",-0.10,0.37,-14.39%,-21.35%,26.42%,-33.83%,189.78%,38.68,3.97,9.37%,7.01%,2.20%,14676
17,"CRK",1.41,0.78,16.01%,26.54%,46.78%,5.75%,82.69%,76.45,25.58,8.94%,5.92%,2.85%,2526898
18,"MGN",2.47,0.13,1.23%,1.77%,58.97%,-31.67%,156.25%,52.21,1.23,8.85%,6.96%,1.77%,42807
19,"RDNT",1.76,0.26,39.05%,71.38%,85.45%,3.28%,194.00%,85.87,4.41,8.35%,8.09%,0.25%,1072557
20,"TAS",,0.16,-10.44%,2.26%,36.92%,-29.63%,166.00%,46.69,1.33,8.13%,3.10%,4.88%,224502
21,"CSH",0.56,1.48,19.33%,19.23%,16.64%,-3.75%,37.07%,74.94,47.66,8.02%,7.20%,0.77%,1302554
22,"SR",0.15,0.45,3.84%,0.14%,4.49%,-48.60%,243.03%,55.99,8.61,7.89%,5.77%,2.01%,14519
