"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18431.46,25.47,54.39,-1.61%,1580847
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",15903.54,,13.33,-1.84%,22912516
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.74,-0.66%,3986
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.80,-1.19%,266
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",17568.83,,36.00,-3.38%,9553827
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2348.91,,967.00,-2.43%,5481
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",73.75,7.29,3.47,-0.86%,15772
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2151.48,18.92,28.67,-4.08%,1915552
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",347.01,,23.55,0.17%,204674
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1052.51,31.90,28.42,-1.01%,147554
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8923.48,22.91,120.63,-1.40%,623704
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",506445.18,14.08,571.94,0.73%,13765431
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1365.99,96.63,33.58,-0.71%,131262
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",90.48,,1.47,3.52%,71948
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",997.57,,5.89,-0.17%,419355
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",888.42,9.67,34.66,-2.31%,141321
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,59.44,-1.15%,1149085
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2534.23,15.34,25.60,-2.99%,416418
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",863.30,51.05,38.99,0.49%,295763
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",59989.13,21.34,26.00,-0.15%,886471
