"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ORMP",0.88,0.41,37.38%,49.51%,40.86%,-0.28%,186.29%,75.41,10.65,48.95%,5.76%,40.84%,3595993
2,"TSEM",1.20,0.13,58.29%,43.03%,21.34%,-25.03%,68.83%,85.36,6.50,44.77%,8.33%,33.63%,4027313
3,"MKTG",,0.74,50.22%,59.12%,103.71%,34.75%,388.32%,87.48,27.40,40.34%,1.84%,37.81%,25088064
4,"AMRN",1.09,0.13,12.30%,-7.05%,-63.68%,-78.41%,46.69%,58.72,2.00,25.47%,3.37%,21.38%,26196256
5,"CVCY",0.25,0.46,20.92%,21.03%,32.72%,9.03%,69.48%,76.44,12.69,20.86%,20.51%,0.29%,205676
6,"NAK",2.51,0.09,41.00%,26.16%,-21.64%,-61.74%,63.00%,75.46,1.63,19.85%,19.85%,0.00%,1121943
7,"AVNR",1.48,0.27,-10.23%,-17.95%,-14.99%,-42.75%,36.85%,43.75,3.43,19.69%,16.44%,2.79%,9262594
8,"ARIA",0.85,0.49,45.56%,76.69%,-56.86%,-72.04%,199.07%,73.72,6.43,16.49%,11.83%,4.17%,146647472
9,"LMNR",0.73,0.86,11.62%,8.16%,23.96%,-0.69%,58.83%,67.14,27.21,15.84%,15.35%,0.43%,280163
10,"BBRY",1.64,0.21,17.85%,4.66%,-33.51%,-60.59%,32.72%,66.51,7.22,15.52%,13.17%,2.08%,138205568
11,"KGJI",-0.85,0.10,3.48%,-1.81%,28.45%,-26.53%,87.50%,52.14,1.80,15.38%,13.21%,1.92%,602520
12,"GTXI",1.43,0.10,14.49%,10.69%,-51.55%,-75.28%,36.64%,66.07,1.79,14.74%,14.01%,0.64%,2427824
13,"TXT",2.67,0.66,15.29%,22.79%,31.44%,10.42%,56.61%,82.79,37.29,14.49%,14.00%,0.43%,12681230
14,"RHT",0.96,0.87,19.27%,24.14%,15.71%,-1.75%,33.92%,86.85,56.10,14.49%,-0.57%,15.14%,15199330
15,"PRTS",1.58,0.18,7.11%,11.88%,75.08%,-21.38%,174.73%,58.27,2.50,14.16%,13.64%,0.46%,113587
