"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CDTI",1.78,0.13,148.02%,108.71%,52.06%,-47.09%,193.98%,86.85,3.91,132.74%,70.00%,36.90%,35434044
2,"ESBF",1.42,0.34,50.43%,50.82%,48.11%,27.79%,62.22%,90.78,18.59,44.22%,9.16%,32.12%,700183
3,"OMER",1.13,0.73,31.53%,25.69%,27.49%,-11.86%,139.45%,68.09,16.57,43.09%,39.83%,2.33%,2722943
4,"THTI",0.47,0.10,24.50%,18.00%,34.06%,-39.44%,120.51%,67.30,1.72,28.36%,24.64%,2.99%,297508
5,"NXTD",,0.41,-10.69%,-13.93%,-33.67%,-57.46%,84.56%,45.78,2.51,24.26%,24.88%,-0.50%,535476
6,"LAKE",-0.45,2.83,-6.41%,40.15%,87.06%,-51.81%,199.79%,52.01,14.24,22.97%,-11.00%,38.17%,10019242
7,"ABMD",1.66,0.61,30.70%,26.07%,23.55%,0.75%,52.78%,84.45,31.00,22.29%,16.98%,4.54%,1875571
8,"CALX",1.57,0.34,21.12%,12.38%,24.55%,-1.47%,51.12%,69.44,10.76,21.72%,13.26%,7.47%,2822641
9,"TROV",-0.32,0.29,18.51%,7.33%,8.75%,-27.18%,74.07%,61.69,5.17,17.77%,17.77%,0.00%,204044
10,"CYOU",1.62,1.03,21.17%,6.17%,-8.89%,-31.24%,37.77%,66.76,23.60,17.76%,18.00%,-0.20%,645114
11,"EVOK",,0.39,15.26%,1.64%,-24.19%,-55.67%,25.85%,62.96,5.94,16.70%,12.29%,3.93%,50780
12,"VPRT",1.18,1.57,16.71%,23.65%,36.36%,10.38%,73.39%,76.85,64.24,16.67%,14.61%,1.80%,2899557
13,"PDII",0.57,0.10,-0.65%,-19.76%,-53.29%,-69.60%,21.02%,44.24,1.90,16.56%,0.00%,16.56%,135694
14,"ALU",2.14,0.10,14.78%,-1.22%,-18.52%,-36.54%,30.26%,61.71,2.97,16.02%,3.12%,12.50%,33896628
15,"IQNT",1.94,0.35,21.68%,25.10%,20.61%,0.27%,68.35%,84.08,15.73,15.66%,10.39%,4.78%,1184736
16,"BIND",,0.41,9.40%,-1.48%,-14.80%,-43.31%,17.48%,59.27,8.94,14.18%,13.60%,0.51%,242291
17,"CBDE",,0.36,-26.23%,-39.42%,-76.45%,-92.03%,70.77%,36.05,1.43,13.85%,12.95%,0.79%,341831
18,"NILE",1.14,1.13,18.88%,18.71%,9.43%,-29.71%,49.52%,73.57,34.54,13.77%,9.65%,3.75%,361350
19,"ATTU",0.65,0.38,15.22%,13.06%,-4.11%,-31.25%,41.51%,66.87,8.25,13.64%,5.77%,7.44%,493214
20,"BBSI",1.26,3.57,-49.56%,-56.96%,-62.81%,-79.51%,13.64%,21.22,20.74,13.46%,-0.53%,14.06%,1860651
21,"VECO",1.54,1.30,6.07%,2.41%,-3.40%,-21.15%,23.98%,56.84,35.00,13.45%,9.31%,3.79%,1677949
22,"FLTX",,0.93,19.63%,15.27%,9.82%,-19.59%,40.78%,75.62,35.80,13.29%,5.76%,7.12%,1882952
23,"BDL",0.54,0.84,5.02%,13.72%,34.01%,-3.25%,103.02%,60.37,20.85,13.07%,15.51%,-2.11%,31873
24,"QUMU",0.49,0.62,16.50%,15.64%,6.42%,-16.31%,31.42%,69.09,15.14,12.99%,10.43%,2.31%,26057
25,"CTRX",0.18,0.91,14.49%,7.04%,6.34%,-10.27%,28.56%,70.66,47.54,12.87%,5.64%,6.84%,5840576
26,"RTIX",1.54,0.29,15.97%,0.19%,11.67%,-14.70%,71.84%,59.61,4.76,12.53%,12.00%,0.47%,355842
27,"ACHC",,1.55,16.36%,16.67%,24.07%,8.42%,52.43%,77.67,59.08,11.66%,-1.86%,13.78%,1724170
28,"RLYP",,1.05,9.30%,-4.10%,-21.69%,-59.78%,83.64%,56.95,21.21,11.51%,11.63%,-0.11%,251469
29,"RADA",0.76,0.34,7.74%,0.65%,42.71%,-61.37%,92.86%,55.01,2.43,11.47%,11.47%,0.00%,480470
30,"OCN",0.64,1.33,0.64%,-9.91%,-32.29%,-61.31%,25.39%,49.32,23.16,11.29%,10.39%,0.82%,11299024
31,"SKYW",1.21,0.47,27.15%,20.45%,-6.64%,-38.75%,48.93%,71.50,10.44,10.95%,9.89%,0.96%,751185
32,"INCY",1.17,2.23,26.93%,26.80%,19.18%,-9.43%,82.28%,79.62,64.18,10.90%,8.74%,1.99%,2493862
33,"TTWO",1.47,0.72,14.55%,11.36%,19.41%,4.08%,58.04%,69.40,25.27,10.83%,3.14%,7.46%,6231626
34,"LOCK",,0.62,10.84%,13.01%,8.36%,-26.04%,61.26%,63.37,16.90,10.39%,6.16%,3.98%,3727347
35,"VTAE",,1.45,73.85%,74.89%,74.89%,-19.88%,151.76%,,13.62,10.28%,5.17%,4.86%,361137
36,"V",0.81,3.73,13.03%,11.37%,10.59%,1.05%,22.75%,75.08,236.65,10.24%,3.42%,6.60%,12708636
37,"TTMI",1.40,0.27,8.54%,-2.76%,-13.59%,-34.97%,18.43%,57.30,6.62,10.15%,14.93%,-4.16%,1047795
38,"CEMP",,0.60,12.08%,24.60%,28.54%,-11.05%,69.01%,70.66,13.69,10.14%,6.45%,3.46%,979691
39,"CACI",1.22,1.04,15.18%,14.56%,13.74%,1.58%,22.44%,88.85,82.05,10.10%,5.60%,4.27%,657799
40,"XLRN",,1.70,24.59%,34.70%,10.62%,-33.94%,127.89%,78.77,38.24,10.07%,10.17%,-0.09%,211570
41,"ITUB",1.72,0.84,2.56%,-5.44%,4.10%,-20.18%,40.06%,50.14,14.75,10.07%,2.22%,7.69%,18716264
42,"ORN",1.34,0.32,15.42%,9.56%,-1.78%,-20.22%,24.51%,69.48,10.77,10.01%,5.07%,4.70%,301591
43,"LOOK",0.57,0.15,6.38%,-4.63%,-21.18%,-49.31%,46.00%,52.22,1.46,9.77%,10.61%,-0.75%,44443
44,"GNC",1.20,1.10,11.62%,11.20%,5.93%,-28.64%,39.66%,69.37,42.90,9.55%,8.99%,0.51%,3776072
45,"DHX",1.97,0.17,12.87%,11.84%,23.60%,1.40%,45.08%,73.91,9.43,9.52%,4.78%,4.53%,1602846
46,"ALQA",1.33,0.30,1.96%,-6.75%,-32.34%,-55.59%,28.29%,49.66,4.49,9.51%,6.65%,2.68%,59839
47,"MA",0.92,1.39,13.93%,11.25%,10.36%,-1.48%,21.39%,76.49,83.13,9.40%,6.10%,3.11%,16259379
48,"FORM",1.47,0.35,13.55%,7.54%,11.89%,-8.82%,55.31%,63.21,7.75,9.31%,1.57%,7.62%,702716
49,"BBD",1.73,0.91,1.47%,-5.35%,5.27%,-19.61%,49.70%,49.49,15.00,9.25%,1.42%,7.72%,13195325
