"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"FXCM",-0.31,1.42,-84.99%,-85.47%,-84.33%,-86.82%,82.03%,10.48,2.33,45.62%,40.36%,3.75%,93896228
2,"NXTD",,0.24,37.64%,44.57%,4.89%,-33.91%,150.74%,73.93,3.41,24.00%,18.82%,4.36%,1711638
3,"MCEP",,0.66,0.90%,-39.83%,-68.40%,-75.45%,34.12%,41.57,5.70,22.84%,21.28%,1.29%,806809
4,"RNO",1.31,0.17,8.79%,-5.89%,-76.35%,-83.93%,29.38%,53.54,2.29,22.46%,19.90%,2.14%,358783
5,"OIBR-C",,0.27,11.67%,11.67%,11.67%,-17.28%,42.55%,,2.68,20.18%,24.07%,-3.14%,99091
6,"TBIO",0.63,0.23,6.21%,2.55%,-37.70%,-67.33%,50.35%,56.07,2.12,19.10%,23.98%,-3.93%,170499
7,"OIBR",,0.23,7.66%,7.66%,7.66%,-20.78%,35.56%,,2.44,18.45%,23.86%,-4.37%,15861897
8,"NFLX",1.13,11.01,22.26%,17.69%,2.50%,-16.35%,36.65%,75.97,409.28,17.34%,-1.20%,18.76%,9545908
9,"ASPS",0.62,4.45,-16.81%,-44.33%,-71.95%,-83.98%,54.44%,40.32,24.71,16.23%,16.56%,-0.28%,2424433
10,"CNET",0.01,0.17,64.77%,42.58%,65.64%,-46.55%,255.74%,75.35,2.17,16.04%,17.30%,-1.07%,5691854
11,"RXII",,0.15,-18.22%,-29.79%,-50.21%,-82.02%,35.16%,34.80,1.23,16.04%,6.96%,8.49%,447037
12,"NSP",1.09,0.79,18.39%,25.89%,39.25%,13.14%,67.28%,87.92,41.24,13.48%,4.30%,8.81%,748526
13,"REXX",0.99,0.48,-34.04%,-51.78%,-78.62%,-87.18%,14.17%,29.10,2.82,12.80%,9.73%,2.80%,3916824
14,"VJET",,0.56,11.15%,-7.82%,-39.92%,-78.79%,20.90%,53.91,8.62,12.68%,7.75%,4.58%,583951
15,"SSE",,0.61,-13.49%,-34.70%,-72.17%,-83.17%,13.30%,39.53,4.77,12.24%,9.15%,2.82%,1302240
16,"ICCC",-0.31,0.26,25.85%,30.10%,39.95%,12.00%,95.15%,74.13,6.44,12.00%,7.87%,3.83%,13227
17,"HK",0.85,0.20,-26.92%,-43.60%,-73.00%,-83.73%,15.09%,31.31,1.22,11.93%,10.91%,0.92%,7633265
18,"XCO",1.24,0.22,-5.98%,-24.79%,-53.32%,-70.04%,15.48%,43.54,1.94,11.49%,7.78%,3.45%,3276053
19,"TOF",-0.13,0.37,10.74%,7.83%,29.93%,-16.58%,91.87%,60.78,6.14,11.43%,13.91%,-2.18%,78859
20,"FWM",,0.26,29.06%,34.31%,-13.34%,-68.90%,94.81%,71.50,4.13,11.32%,10.72%,0.54%,1116102
21,"NRP",1.22,0.54,0.03%,-13.25%,-31.90%,-43.64%,14.68%,46.96,9.14,11.19%,9.46%,1.58%,956173
22,"EXXI",1.62,0.34,-13.72%,-38.62%,-82.15%,-89.38%,12.17%,36.69,2.58,10.73%,7.50%,3.00%,4596503
23,"BAS",2.29,0.60,-3.23%,-21.16%,-68.63%,-79.16%,24.15%,44.48,6.22,9.89%,8.55%,1.24%,3301394
24,"GST",2.72,0.23,-3.75%,-24.24%,-61.42%,-75.49%,17.99%,42.26,2.23,9.85%,10.95%,-0.99%,1336250
25,"PGN",,0.27,-14.82%,-34.69%,-62.14%,-86.79%,11.94%,36.19,2.25,9.76%,5.63%,3.90%,929899
26,"HIMX",1.97,0.40,-1.04%,2.73%,1.33%,-49.93%,37.18%,53.14,7.74,9.63%,10.41%,-0.71%,4991352
27,"LPI",,0.94,2.59%,-15.32%,-55.30%,-68.40%,41.00%,48.08,9.87,9.54%,6.82%,2.55%,6248558
28,"AMD",2.23,0.11,-5.82%,-7.13%,-30.87%,-48.96%,11.87%,42.95,2.45,9.38%,12.39%,-2.68%,46503358
29,"NADL",,0.14,0.53%,-35.36%,-78.39%,-86.10%,36.61%,44.25,1.53,9.29%,8.51%,0.71%,916367
30,"FANG",,3.43,12.40%,11.91%,-6.00%,-26.56%,45.03%,62.23,68.54,9.12%,10.60%,-1.34%,2502361
31,"UFS",1.61,1.07,2.45%,0.10%,-0.47%,-28.74%,22.45%,55.29,40.09,9.09%,8.70%,0.35%,1252002
32,"ABCD",1.06,0.10,31.20%,34.47%,23.77%,-4.58%,77.52%,80.08,2.29,9.05%,8.53%,0.48%,175697
33,"SIMO",1.75,1.13,7.59%,10.22%,18.75%,-8.54%,93.93%,61.73,26.32,9.03%,7.96%,0.99%,837521
34,"QURE",,1.63,24.22%,45.36%,83.66%,-9.33%,160.31%,67.74,21.58,8.72%,8.22%,0.45%,186095
35,"PAYC",,1.33,-0.87%,-1.34%,40.67%,-14.14%,105.70%,50.63,25.26,8.69%,5.73%,2.80%,429640
36,"WATT",,0.83,-5.07%,3.05%,-15.43%,-42.94%,31.93%,48.59,9.38,8.69%,7.69%,0.93%,224761
37,"UAN",0.67,0.45,17.72%,12.56%,-22.04%,-43.67%,36.38%,70.78,11.62,8.60%,9.11%,-0.47%,336118
38,"AGRX",,0.44,14.71%,19.71%,6.75%,-40.32%,48.32%,66.24,7.49,8.55%,7.00%,1.45%,81907
39,"WHZ",,0.39,16.82%,-8.90%,-32.53%,-42.78%,36.31%,54.93,7.02,8.50%,9.69%,-1.08%,334972
40,"CLR",1.52,2.61,12.04%,-0.47%,-33.47%,-48.41%,38.86%,56.18,41.74,8.36%,7.08%,1.19%,6438318
41,"MPO",,0.19,-8.80%,-33.13%,-72.55%,-82.67%,23.81%,41.08,1.30,8.33%,4.84%,3.33%,508013
42,"PDCE",1.59,2.92,14.24%,22.61%,-8.91%,-32.42%,70.55%,65.61,47.60,8.33%,7.26%,1.00%,1225680
43,"PER",1.07,0.39,8.62%,-7.42%,-29.53%,-41.66%,20.89%,53.88,6.77,8.32%,8.49%,-0.16%,509302
44,"SGY",2.49,1.31,-13.97%,-22.69%,-58.63%,-73.06%,11.60%,38.94,13.47,8.28%,6.57%,1.61%,2217143
45,"ICLD",1.67,0.20,-7.69%,-16.82%,-44.06%,-85.49%,15.38%,40.91,2.55,8.05%,7.59%,0.42%,120360
46,"CRR",1.43,2.40,-5.00%,-12.23%,-62.11%,-76.92%,12.80%,44.24,35.69,8.02%,6.98%,0.97%,1061696
47,"TPLM",2.30,0.56,6.76%,-0.82%,-41.72%,-57.77%,70.00%,53.42,5.27,7.99%,6.68%,1.23%,2136505
48,"PBR",1.82,0.46,5.82%,-10.90%,-45.92%,-64.90%,26.94%,51.58,7.35,7.93%,6.06%,1.76%,35449505
49,"LEDS",0.64,0.10,22.69%,67.99%,52.49%,-25.90%,232.43%,74.05,1.23,7.89%,8.85%,-0.88%,406040
50,"RSPP",,1.77,13.08%,14.41%,5.40%,-16.25%,45.66%,61.33,28.20,7.84%,6.60%,1.17%,1365971
51,"LGCY",1.18,0.95,-19.49%,-40.29%,-63.97%,-72.45%,9.31%,30.04,8.81,7.70%,5.76%,1.83%,939325
52,"EGY",1.43,0.40,19.70%,5.05%,-19.89%,-40.12%,44.03%,61.77,5.79,7.62%,7.22%,0.37%,1190409
53,"RES",1.06,0.69,-2.45%,-10.36%,-37.26%,-51.40%,14.07%,46.31,12.08,7.47%,5.87%,1.51%,1590663
54,"ARCW",1.05,0.52,-9.59%,-21.61%,-39.81%,-65.40%,9.36%,35.38,8.65,7.32%,8.12%,-0.74%,139219
55,"PBR-A",,0.47,6.81%,-11.29%,-46.88%,-65.54%,28.45%,52.24,7.63,7.31%,5.83%,1.41%,10740892
56,"NEFF",,0.76,-4.69%,-19.19%,-19.19%,-42.14%,32.13%,,9.13,7.29%,7.03%,0.24%,334946
57,"SN",,0.94,8.51%,-10.55%,-59.73%,-74.17%,61.74%,50.81,10.06,7.25%,5.23%,1.92%,3525005
58,"AMCF",1.95,0.16,1.37%,-5.26%,-26.23%,-59.45%,20.33%,50.87,1.48,7.25%,4.22%,2.91%,12865
59,"CLF",2.09,0.65,27.18%,11.94%,-29.80%,-59.93%,61.10%,65.74,9.07,7.21%,7.72%,-0.47%,7397485
