"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"YOD",-2.04,0.25,24.91%,30.73%,69.67%,-1.19%,195.54%,65.88,3.31,29.30%,26.34%,2.34%,1346867
2,"CRRS",0.28,0.18,6.27%,-2.67%,-10.40%,-54.45%,265.71%,56.79,2.56,28.64%,21.33%,6.03%,641230
3,"CYTK",1.51,0.47,4.32%,19.03%,2.80%,-39.08%,51.04%,59.53,8.70,26.09%,17.09%,7.68%,4373630
4,"ATHN",1.08,4.89,24.87%,28.99%,53.17%,17.09%,112.08%,78.30,173.93,25.06%,9.03%,14.70%,3327567
5,"ADEP",2.18,1.26,12.29%,27.34%,142.96%,-3.37%,591.70%,63.75,18.33,21.31%,11.56%,8.74%,873234
6,"LIVE",-0.72,2.63,14.15%,104.97%,286.80%,-32.96%,775.63%,59.15,17.25,19.79%,8.42%,10.49%,935003
7,"ARWR",2.90,1.01,30.97%,59.75%,194.91%,9.73%,945.45%,80.55,17.25,18.64%,11.29%,6.60%,3336502
8,"SNSS",2.21,0.19,11.40%,6.35%,-0.70%,-23.27%,29.69%,64.05,4.98,18.29%,2.68%,15.20%,5958432
9,"PBYI",,7.21,2.28%,23.46%,107.33%,-14.66%,448.99%,56.36,122.59,18.22%,16.63%,1.36%,373711
10,"UEPS",0.81,0.28,16.16%,12.54%,6.43%,-26.00%,84.64%,72.42,9.62,18.04%,0.42%,17.55%,757413
11,"CTIC",5.21,0.26,1.12%,34.63%,105.42%,-21.65%,243.30%,57.49,3.33,17.67%,15.62%,1.77%,9975087
12,"ICPT",,35.03,14.43%,120.38%,370.04%,-29.26%,1057.21%,67.12,351.56,17.04%,16.50%,0.47%,1215805
13,"AZC",1.98,0.09,45.41%,54.35%,17.42%,-21.65%,406.67%,87.22,2.28,16.92%,15.15%,1.54%,952197
14,"LQDT",0.29,0.99,10.81%,11.13%,-16.06%,-39.83%,21.59%,60.84,24.61,15.59%,3.19%,12.02%,2062321
15,"GALE",0.98,0.58,-14.65%,-0.28%,68.55%,-36.55%,198.79%,46.69,4.93,15.46%,14.39%,0.94%,18262076
16,"OCRX",,1.19,-5.34%,7.57%,58.04%,-29.19%,606.00%,50.78,14.12,15.27%,15.17%,0.08%,67502
17,"LSCC",2.03,0.19,17.65%,21.65%,32.95%,12.19%,63.31%,77.96,6.81,14.65%,12.01%,2.36%,9017234
18,"ARX",,0.16,13.52%,17.96%,6.25%,-16.00%,28.64%,74.70,7.77,14.60%,7.17%,6.93%,361938
19,"BEBE",1.28,0.20,5.07%,2.12%,-2.60%,-12.43%,46.85%,59.63,5.42,14.59%,5.65%,8.46%,2174958
20,"IMN",1.08,0.18,-0.70%,4.29%,13.17%,-10.79%,49.40%,52.01,4.96,14.55%,-5.70%,21.48%,434455
21,"ATVI",0.58,0.37,14.50%,13.12%,19.64%,5.88%,68.39%,77.72,19.64,14.39%,3.53%,10.48%,29833594
22,"WPCS",0.70,0.22,3.80%,-18.88%,-39.68%,-66.79%,32.58%,47.67,1.75,14.38%,4.17%,9.80%,2490660
23,"EXPE",1.45,1.83,11.36%,12.32%,28.73%,3.13%,63.84%,69.88,74.45,14.29%,0.61%,13.60%,8996585
24,"RCPT",,2.62,11.03%,39.00%,87.21%,-2.89%,243.69%,64.48,44.68,14.15%,13.43%,0.64%,547163
25,"MPET",1.02,0.04,13.63%,16.08%,17.54%,-7.52%,26.80%,72.12,1.23,13.89%,14.95%,-0.93%,652398
26,"GNVC",1.87,0.30,4.82%,35.44%,172.21%,-17.88%,1296.00%,56.77,3.49,13.68%,14.80%,-0.98%,135305
27,"GTAT",1.42,0.50,14.27%,18.11%,56.29%,-0.09%,311.49%,66.02,10.74,13.65%,7.40%,5.82%,14583284
28,"ATHX",1.49,0.28,-1.98%,28.89%,84.71%,-12.47%,166.90%,59.10,3.79,13.47%,11.14%,2.10%,1481369
29,"GALT",1.53,1.27,9.10%,37.68%,83.10%,-22.20%,456.40%,60.85,13.91,13.18%,11.28%,1.71%,772654
30,"TOF",0.00,0.24,47.20%,62.67%,140.71%,13.08%,310.22%,84.09,5.62,13.08%,12.40%,0.60%,94002
31,"VII",0.56,0.27,-1.03%,12.23%,28.77%,-14.71%,55.23%,51.91,3.71,12.77%,12.77%,0.00%,28243
32,"HXM",1.62,0.15,51.10%,71.29%,-11.83%,-84.78%,100.00%,76.01,2.16,12.50%,8.00%,4.17%,1804046
33,"ASYS",1.94,0.55,7.65%,22.29%,44.13%,0.61%,208.10%,63.34,9.89,12.39%,-0.60%,13.07%,163437
34,"LCI",0.74,1.62,2.60%,9.47%,77.82%,-5.74%,446.66%,57.36,35.97,12.30%,-2.52%,15.20%,1254814
35,"OUTR",0.63,1.96,9.12%,7.45%,16.54%,-0.96%,54.38%,67.68,71.40,12.19%,0.56%,11.57%,5628366
36,"RLD",1.72,0.49,23.79%,23.52%,3.68%,-34.21%,70.60%,75.09,10.56,11.86%,11.16%,0.64%,1348457
37,"RNG",,0.76,9.72%,13.95%,14.10%,2.32%,28.63%,66.68,20.26,11.81%,14.14%,-2.04%,435503
38,"OXGN",2.31,0.18,3.90%,7.64%,2.56%,-51.69%,40.39%,57.97,2.85,11.76%,10.04%,1.57%,286193
39,"ONTY",1.88,0.10,16.38%,27.13%,30.12%,-11.74%,60.00%,71.62,2.48,11.71%,10.71%,0.90%,1915769
40,"SEV",1.22,0.89,46.76%,78.01%,118.74%,-0.43%,236.76%,78.89,11.45,11.71%,7.01%,4.39%,62156
41,"TLOG",,1.13,-13.20%,-6.30%,-6.30%,-41.08%,25.76%,,8.69,11.70%,11.98%,-0.26%,101131
42,"MIXT",,0.62,-6.95%,-7.72%,-15.75%,-42.69%,13.55%,41.66,11.48,11.56%,12.00%,-0.39%,154770
43,"ARIA",1.64,0.61,11.10%,29.88%,-38.48%,-65.26%,271.63%,61.04,7.99,11.44%,4.44%,6.69%,42956840
