"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CNET",0.01,0.14,46.32%,22.51%,42.85%,-53.94%,206.56%,69.25,1.87,28.97%,19.11%,8.28%,6535825
2,"OIBR-C",,0.26,-7.74%,-7.74%,-7.74%,-31.17%,18.62%,,2.23,17.37%,9.85%,6.84%,1128321
3,"ABCD",1.06,0.08,22.31%,24.14%,13.50%,-12.50%,62.79%,74.94,2.10,16.67%,15.38%,1.11%,71374
4,"SWHC",1.10,0.30,18.26%,19.34%,-4.69%,-32.47%,29.24%,75.14,11.67,16.47%,6.09%,9.78%,9416206
5,"AGRX",,0.39,6.11%,10.41%,-1.67%,-45.02%,36.63%,59.43,6.90,15.97%,14.05%,1.68%,64604
6,"SQBG",4.08,0.53,-5.15%,-6.02%,-2.85%,-22.44%,108.00%,45.93,11.44,15.09%,15.09%,0.00%,423080
7,"DRD",0.40,0.19,52.40%,35.12%,-0.18%,-39.71%,97.78%,75.35,2.67,14.59%,2.69%,11.59%,374973
8,"OIBR",,0.23,-9.93%,-9.93%,-9.93%,-33.12%,14.44%,,2.06,14.44%,6.74%,7.22%,10785181
9,"ISDR",-0.56,0.48,14.51%,11.69%,4.28%,-25.45%,25.21%,65.58,10.43,13.62%,15.63%,-1.74%,126649
10,"THTI",0.47,0.06,4.29%,-4.64%,-8.97%,-58.10%,32.21%,53.43,1.19,12.25%,9.17%,2.83%,11321
11,"SRNE",2.71,0.95,4.58%,51.37%,64.75%,-38.35%,226.13%,60.07,10.11,12.08%,7.78%,3.99%,946580
12,"MEIL",,0.16,36.80%,45.19%,-14.12%,-67.36%,125.40%,65.99,1.42,11.81%,5.19%,6.30%,328950
13,"LEDS",0.64,0.09,15.50%,58.29%,41.31%,-31.33%,208.11%,69.58,1.14,11.76%,5.56%,5.88%,1384380
14,"TGD",,0.08,22.08%,24.27%,-10.16%,-37.37%,47.62%,63.03,1.24,11.71%,9.73%,1.80%,378055
15,"SCMP",1.64,0.75,12.99%,22.93%,85.80%,5.10%,170.00%,66.94,15.66,11.54%,8.90%,2.42%,854488
16,"QLTI",0.27,0.20,14.07%,16.87%,-8.38%,-35.77%,36.12%,67.64,4.56,11.49%,10.41%,0.98%,516182
17,"RBY",0.07,0.08,26.35%,29.10%,8.43%,-27.12%,63.29%,69.06,1.29,11.21%,5.74%,5.17%,1636648
18,"PETS",1.33,0.38,9.85%,13.48%,17.49%,5.24%,35.01%,73.79,15.70,10.80%,6.88%,3.67%,982407
19,"MOSY",1.39,0.14,29.37%,31.84%,-14.84%,-59.97%,59.06%,75.04,2.37,10.75%,3.49%,7.01%,327107
20,"EHTH",1.21,1.88,-53.16%,-56.22%,-63.78%,-83.10%,20.50%,20.49,10.70,10.54%,6.57%,3.72%,3008629
21,"SEAC",0.84,0.28,12.21%,12.67%,-5.75%,-42.96%,36.79%,67.87,7.25,10.52%,6.30%,3.96%,338063
22,"CEQP",0.93,0.60,-0.21%,-4.78%,-34.73%,-50.58%,26.88%,49.95,7.41,10.43%,10.43%,0.00%,526003
23,"ATHX",0.59,0.14,25.72%,37.70%,27.61%,-51.29%,91.67%,68.80,2.07,10.11%,7.81%,2.13%,1439877
24,"BTG",,0.14,29.74%,32.74%,-0.50%,-30.63%,60.42%,69.66,2.31,10.00%,5.48%,4.29%,5359630
25,"AMOT",1.18,1.24,0.57%,5.67%,42.45%,-12.00%,111.60%,54.08,22.14,9.88%,8.58%,1.19%,49932
26,"AEGR",0.80,1.39,11.96%,15.38%,-17.94%,-63.58%,31.10%,63.33,25.04,9.82%,8.87%,0.88%,1365949
27,"FLDM",1.06,1.60,9.82%,19.38%,25.40%,-24.93%,71.03%,65.60,37.13,9.82%,4.86%,4.73%,479856
28,"QCCO",0.74,0.11,3.84%,1.36%,-13.32%,-34.99%,22.22%,53.01,1.80,9.76%,11.80%,-1.83%,74407
29,"RIC",0.44,0.28,14.34%,20.50%,76.74%,-0.54%,229.73%,59.60,3.66,9.25%,3.39%,5.67%,775170
30,"SOHU",1.89,1.78,5.86%,9.09%,0.98%,-37.77%,29.81%,63.20,54.56,9.25%,8.49%,0.70%,636671
31,"EPRS",1.64,0.67,15.11%,36.15%,-10.95%,-66.80%,97.83%,61.59,7.47,9.21%,7.95%,1.17%,70720
32,"SVLC",,0.08,19.32%,16.95%,-7.29%,-44.24%,38.39%,66.03,1.55,9.15%,4.73%,4.23%,538239
33,"ASM",1.56,0.12,34.55%,35.90%,8.62%,-35.21%,70.37%,70.18,1.84,8.88%,8.24%,0.59%,487549
34,"PTX",1.95,0.58,-0.54%,-7.52%,12.92%,-23.29%,337.07%,47.55,8.96,8.87%,5.41%,3.28%,997699
35,"CPA",1.11,2.86,10.83%,7.63%,-8.24%,-27.18%,30.07%,67.74,113.16,8.82%,7.02%,1.68%,935490
36,"FWP",,1.04,6.76%,7.59%,8.55%,-13.60%,42.73%,60.33,22.48,8.76%,8.13%,0.58%,52336
37,"OWW",0.82,0.32,15.62%,21.84%,22.24%,-0.10%,53.31%,75.93,9.95,8.62%,8.62%,0.00%,6292801
38,"OPHT",,2.14,14.03%,20.31%,35.25%,2.25%,88.78%,72.12,53.99,8.61%,8.07%,0.50%,340933
39,"EXK",0.57,0.23,27.77%,17.41%,-30.63%,-54.35%,60.66%,62.95,2.94,8.49%,6.14%,2.21%,2707692
40,"MTSI",,1.28,2.14%,13.20%,39.09%,-4.45%,103.11%,60.37,31.34,8.14%,8.07%,0.07%,339690
41,"IAG",0.06,0.25,18.89%,35.61%,4.65%,-24.03%,133.80%,65.15,3.32,8.14%,6.07%,1.95%,11556808
42,"FSM",,0.34,10.00%,15.71%,12.12%,-17.12%,57.36%,59.13,5.13,8.00%,6.21%,1.68%,581777
43,"ANV",0.15,0.13,36.16%,14.66%,-50.79%,-79.85%,87.50%,59.78,1.35,8.00%,0.75%,7.20%,7005837
44,"MUX",0.86,0.11,21.02%,10.08%,-35.85%,-63.90%,50.00%,58.62,1.35,8.00%,1.50%,6.40%,2443223
