"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ORMP",0.85,0.91,85.51%,105.09%,97.76%,9.57%,303.23%,86.18,15.00,28.10%,30.32%,-1.71%,1597205
2,"BASI",2.41,0.14,33.28%,55.33%,93.59%,22.40%,170.80%,76.01,3.06,22.40%,7.37%,14.00%,979624
3,"NFEC",3.09,0.10,14.39%,8.44%,50.11%,-36.81%,287.23%,65.12,1.82,18.95%,16.67%,1.96%,409639
4,"CSFS",,0.14,-9.37%,-12.67%,-38.70%,-69.11%,32.35%,45.42,1.35,18.42%,10.66%,7.02%,100153
5,"IDIX",0.44,0.39,33.71%,52.13%,58.30%,15.20%,132.76%,74.24,6.82,18.20%,17.18%,0.87%,2631698
6,"TIK",0.10,0.06,23.38%,22.54%,34.79%,12.24%,86.09%,84.73,4.95,16.75%,16.47%,0.24%,26629
7,"IFON",1.54,0.10,43.94%,50.59%,91.71%,-6.56%,200.00%,71.07,1.14,14.00%,14.00%,0.00%,471277
8,"NED",0.64,0.12,10.29%,13.60%,43.49%,2.41%,94.66%,65.21,2.55,13.33%,4.08%,8.89%,327434
9,"SUPN",,0.34,19.58%,21.91%,29.81%,-0.24%,88.31%,74.15,8.38,13.24%,-4.99%,19.19%,6644755
10,"HTBX",,0.68,0.22%,-9.76%,-19.62%,-47.68%,14.12%,47.81,8.00,12.68%,14.12%,-1.27%,22327
11,"IDI",1.00,0.10,12.94%,2.07%,16.20%,-29.41%,82.28%,61.53,1.44,12.50%,12.50%,0.00%,340908
12,"WLB",2.27,0.50,17.24%,20.34%,36.02%,10.22%,91.72%,75.13,17.37,11.20%,5.15%,5.76%,206695
13,"GLBS",-0.13,0.19,34.95%,41.82%,65.38%,5.82%,196.45%,76.90,4.18,11.17%,10.00%,1.06%,21541
14,"ATOS",,0.23,6.19%,17.64%,-46.82%,-79.03%,49.43%,58.21,2.60,11.11%,-7.47%,20.09%,1172551
15,"VISN",1.90,1.31,64.65%,89.04%,328.50%,2.60%,971.19%,85.89,18.96,10.94%,11.46%,-0.47%,506743
