"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IFON",1.04,0.12,51.83%,47.17%,39.55%,-30.70%,577.08%,84.41,3.25,35.42%,35.42%,0.00%,3814446
2,"SINO",0.13,0.21,102.96%,95.51%,45.40%,-6.53%,140.15%,86.44,3.29,31.08%,-18.77%,61.35%,29369972
3,"GRT",1.54,0.18,23.39%,24.98%,36.46%,20.93%,67.41%,80.46,13.75,29.84%,0.15%,29.65%,56293720
4,"VIMC",1.19,0.48,89.15%,135.39%,159.76%,21.65%,571.54%,90.63,8.26,24.21%,25.53%,-1.05%,7243631
5,"NYNY",0.89,0.27,15.97%,2.37%,-16.24%,-46.22%,62.90%,60.09,5.05,21.39%,22.28%,-0.72%,296006
6,"WLDN",0.46,0.80,10.60%,29.55%,101.00%,-4.22%,281.98%,63.87,12.72,19.55%,22.66%,-2.54%,659217
7,"SCOK",1.12,0.95,78.50%,152.03%,323.80%,-31.16%,677.11%,68.59,6.45,19.44%,-3.73%,24.07%,14837439
8,"LIQT",,0.11,15.65%,10.50%,-10.38%,-43.26%,31.16%,61.51,1.81,18.30%,19.87%,-1.31%,1376391
9,"DPW",0.95,0.11,13.21%,10.47%,31.17%,-54.75%,165.38%,59.26,1.38,17.95%,-1.43%,19.66%,640223
10,"VIEW",1.78,0.07,20.98%,14.42%,2.98%,-12.25%,38.75%,69.53,2.22,16.84%,14.43%,2.11%,144745
11,"THTI",0.45,0.13,30.65%,41.78%,56.26%,-33.80%,141.03%,74.98,1.88,16.05%,17.50%,-1.23%,512934
12,"FONR",1.23,0.64,7.73%,11.90%,-17.52%,-52.84%,150.57%,59.81,13.18,15.21%,7.24%,7.43%,426026
13,"NVTL",2.39,0.14,28.93%,41.80%,37.19%,-15.59%,90.07%,87.71,2.87,13.89%,13.89%,0.00%,709705
14,"AMCF",2.09,0.31,23.14%,55.43%,75.97%,-2.07%,451.67%,66.21,3.31,13.75%,18.21%,-3.78%,703836
15,"GPL",1.57,0.06,9.41%,1.48%,19.23%,-16.11%,89.39%,58.15,1.25,13.64%,13.64%,0.00%,1061215
16,"AKER",,0.37,35.05%,29.50%,15.75%,-13.77%,85.94%,64.88,4.76,12.80%,12.80%,0.00%,18034
17,"PBFX",,0.68,8.65%,6.90%,3.79%,-7.24%,30.45%,67.53,27.55,11.04%,14.41%,-2.94%,648270
