"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SRPT",1.25,1.14,42.89%,37.54%,-17.38%,-49.65%,131.02%,80.37,28.00,40.14%,21.63%,15.22%,14133087
2,"CDXS",1.99,0.09,35.52%,28.15%,-3.96%,-35.64%,50.00%,75.88,1.86,26.53%,28.28%,-1.36%,2026951
3,"RENT",1.17,1.24,29.13%,28.90%,68.57%,17.87%,149.12%,81.07,48.08,26.59%,22.43%,3.40%,965840
4,"RNA",,0.48,31.14%,49.44%,-48.99%,-80.12%,100.28%,67.84,6.87,24.00%,24.68%,-0.54%,6371455
5,"ERS",0.80,0.18,24.93%,28.17%,27.71%,4.27%,39.75%,75.08,4.50,22.28%,21.62%,0.54%,35283
6,"YRCW",3.59,1.80,-5.60%,28.88%,-8.88%,-58.15%,169.22%,54.02,15.48,21.13%,10.57%,9.55%,4359677
7,"ZLTQ",,1.29,29.55%,39.38%,160.27%,0.82%,665.62%,75.67,24.50,19.92%,19.51%,0.34%,2307089
8,"ALIM",1.56,0.40,59.78%,134.13%,96.74%,19.04%,335.76%,90.80,7.19,19.04%,19.83%,-0.66%,1099773
9,"HAST",0.24,0.10,-2.78%,-8.40%,-31.61%,-65.32%,52.42%,46.31,1.89,17.39%,9.25%,7.45%,61750
10,"ZOOM",3.59,0.37,17.77%,28.29%,33.61%,-46.38%,129.09%,62.36,5.04,17.21%,-10.95%,31.63%,1372398
11,"MNDL",0.90,0.21,18.12%,21.97%,-4.61%,-46.00%,42.11%,65.94,3.24,15.30%,13.68%,1.42%,982772
12,"BIND",,0.99,-6.91%,9.08%,0.14%,-18.82%,54.31%,51.81,12.90,14.56%,14.16%,0.36%,282273
13,"GOMO",,1.63,20.63%,33.85%,33.85%,2.70%,93.15%,,23.95,13.56%,12.44%,1.00%,1044564
14,"EONC",1.19,0.38,50.80%,137.29%,275.56%,-9.25%,502.86%,85.45,4.22,14.05%,13.44%,0.54%,288743
15,"STML",,1.21,10.96%,3.31%,-12.59%,-53.84%,111.13%,59.02,21.81,13.53%,13.71%,-0.16%,396193
16,"FUEL",,2.62,14.27%,28.09%,21.82%,-2.44%,76.91%,68.32,66.89,13.18%,13.57%,-0.34%,1050312
17,"HTCO",1.12,0.49,13.66%,13.81%,30.64%,5.97%,63.39%,67.53,14.61,13.17%,9.60%,3.25%,231459
18,"CEC",0.70,1.13,20.45%,21.09%,31.09%,9.76%,93.95%,79.66,54.76,13.07%,0.53%,12.47%,6064360
19,"PURE",0.63,0.13,8.11%,0.11%,52.49%,-27.06%,463.64%,53.96,1.24,12.73%,5.98%,6.36%,228038
20,"PAMT",,0.67,18.93%,21.89%,4.66%,-28.32%,100.62%,71.42,16.05,12.24%,11.23%,0.91%,388340
21,"AFOP",1.31,0.69,14.27%,14.18%,20.96%,-26.87%,231.33%,69.32,17.33,12.31%,12.10%,0.19%,1376974
22,"SCTY",,3.55,27.76%,39.07%,85.11%,9.86%,485.81%,75.76,76.80,12.12%,6.96%,4.82%,11204275
23,"DHRM",2.41,0.24,26.32%,31.64%,101.97%,6.80%,186.18%,81.75,5.18,11.64%,11.40%,0.22%,470360
24,"DLHC",1.22,0.18,46.83%,64.74%,124.63%,3.00%,328.55%,81.98,2.40,11.62%,11.62%,0.00%,147569
25,"APPY",0.79,0.14,26.02%,42.86%,64.16%,3.33%,142.61%,82.52,2.79,11.60%,9.84%,1.60%,1867441
26,"VISN",2.36,2.82,18.96%,79.29%,325.38%,-21.50%,1302.82%,63.01,24.83,11.55%,13.02%,-1.30%,289601
27,"NTWK",2.31,0.25,24.13%,26.38%,-25.50%,-52.03%,58.12%,73.66,6.72,11.26%,11.07%,0.17%,567875
28,"QCOR",1.07,2.11,15.17%,9.73%,20.21%,-17.00%,154.29%,68.52,61.43,11.23%,11.00%,0.20%,6367825
29,"AOL",0.94,1.27,15.94%,17.77%,37.20%,9.21%,78.77%,72.56,52.54,11.20%,8.04%,2.92%,5798475
30,"WYY",1.14,0.14,20.75%,51.95%,117.17%,6.15%,427.78%,71.58,1.90,11.11%,7.95%,2.92%,4100045
31,"NAT",1.26,0.40,16.40%,25.93%,29.76%,-4.27%,61.19%,72.13,11.11,10.77%,6.72%,3.79%,5412196
32,"SAND",,0.21,16.71%,10.72%,-16.23%,-62.26%,26.90%,64.08,5.00,10.62%,5.04%,5.31%,1858915
33,"SPCB",0.72,0.42,34.00%,44.66%,99.64%,3.66%,3073.33%,77.92,6.80,10.57%,10.57%,0.00%,1049941
34,"BPFH",1.32,0.27,9.69%,13.27%,24.24%,5.92%,55.60%,73.63,13.41,10.55%,-5.89%,17.48%,1199778
35,"WPCS",0.59,0.41,-7.33%,-18.13%,-36.40%,-64.14%,43.18%,46.12,1.89,10.53%,9.25%,1.17%,1901104
