"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CHTP",1.69,0.30,16.57%,23.78%,58.82%,-2.65%,480.26%,58.98,4.41,91.74%,-23.57%,150.87%,44493176
2,"DTLK",0.82,0.27,38.23%,41.91%,29.07%,2.82%,76.00%,85.41,14.96,37.63%,6.10%,29.71%,1362258
3,"FREE",,0.24,26.27%,107.17%,231.77%,-30.30%,1252.94%,65.49,2.30,31.43%,30.68%,0.57%,9719580
4,"NEWL",,0.21,6.68%,-21.97%,-78.49%,-98.58%,35.96%,48.46,1.55,25.00%,25.00%,0.00%,3763497
5,"CTRL",,1.89,76.07%,84.55%,74.29%,7.34%,128.40%,84.95,31.45,23.38%,19.81%,2.98%,900728
6,"DRWI",1.73,0.11,21.19%,32.70%,-18.73%,-51.12%,62.04%,66.60,1.75,23.24%,9.37%,12.68%,4055695
7,"EGLE",3.03,0.38,15.16%,14.10%,2.32%,-49.60%,152.00%,59.82,4.41,19.84%,12.21%,6.79%,2255117
8,"ASTC",1.69,0.29,25.26%,77.46%,224.13%,7.83%,486.89%,70.67,3.58,19.73%,18.54%,1.00%,1588005
9,"LTRX",0.50,0.12,64.52%,70.02%,67.28%,9.60%,109.16%,89.77,2.74,19.13%,22.87%,-3.04%,2541469
10,"JRJC",1.55,0.52,33.59%,69.52%,213.19%,-1.10%,529.82%,71.97,7.18,18.68%,17.70%,0.83%,3087584
11,"AGIO",,2.05,70.97%,97.98%,68.92%,17.49%,167.53%,89.27,42.19,18.58%,15.37%,2.78%,1059397
12,"VIRC",1.33,0.09,17.24%,25.81%,25.36%,-0.36%,40.00%,78.69,2.73,16.67%,13.75%,2.56%,200965
13,"NMBL",,2.65,19.72%,19.72%,19.72%,-0.31%,43.93%,,47.70,16.43%,15.08%,1.17%,403687
14,"KIN",,1.01,32.50%,32.16%,32.16%,10.67%,77.83%,,15.56,16.03%,14.83%,1.04%,329327
15,"AMRN",1.08,0.17,24.74%,33.81%,-52.19%,-74.03%,76.47%,70.32,2.40,15.94%,9.59%,5.80%,29813760
16,"KNDI",2.42,1.08,40.83%,77.58%,144.85%,4.53%,345.10%,77.56,15.00,15.83%,11.77%,3.63%,5786284
17,"TAS",,0.08,46.20%,57.46%,90.66%,9.49%,200.00%,80.56,1.50,15.38%,10.29%,4.62%,332313
18,"MFRM",,1.72,7.63%,17.70%,20.35%,-3.03%,80.28%,63.07,45.43,15.33%,13.60%,1.52%,1030209
