"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18152.04,26.11,55.26,0.77%,2713814
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",9993.80,37.36,9.37,0.32%,14950340
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.80,0.00%,0
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.03,-0.68%,803
5,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2361.75,,1011.15,0.61%,45992
6,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",86.05,8.98,4.04,0.00%,21254
7,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2172.68,16.22,28.58,0.11%,479393
8,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",199.27,,15.14,-4.24%,97150
9,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1070.66,32.38,29.23,0.31%,73974
10,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",7787.57,19.32,107.93,0.82%,929164
11,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",507559.24,14.17,560.54,-0.15%,9199692
12,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1235.92,620.80,31.24,0.64%,117719
13,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",66.06,,1.06,-3.64%,65927
14,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",702.16,,4.18,0.24%,60957
15,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",923.31,8.26,36.77,0.05%,127873
16,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",2018.20,,59.22,-0.82%,1281273
