"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMDA","Amedica Corporation","Healthcare","Medical Appliances & Equipment","USA",13.18,,1.24,16.98%,13753
2,"CNET","ChinaNet Online Holdings, Inc.","Services","Advertising Agencies","China",30.48,,2.18,60.29%,7979763
3,"FREE","FreeSeas Inc.","Services","Shipping","Greece",4.34,,0.16,33.33%,7157225
4,"NETE","Net Element, Inc.","Technology","Internet Software & Services","USA",62.15,,1.58,16.18%,2286916
5,"NLST","Netlist Inc.","Technology","Semiconductor- Memory Chips","USA",29.04,,0.94,34.29%,755555
6,"OIBR","Oi SA","Technology","Diversified Communication Services","Brazil",4804.13,,0.64,16.36%,5168651
7,"SSY","SunLink Health Systems Inc.","Healthcare","Hospitals","USA",11.89,,1.50,19.05%,37993
8,"STRP","Straight Path Communications Inc.","Technology","Diversified Communication Services","USA",167.68,,16.80,18.23%,195165
9,"VSR","Versar Inc.","Services","Technical Services","USA",34.96,,4.20,16.67%,9014198
10,"WPCS","WPCS International Incorporated","Technology","Diversified Communication Services","USA",8.78,0.16,0.74,17.46%,237282
11,"XCO","EXCO Resources Inc.","Basic Materials","Independent Oil & Gas","USA",591.82,,2.52,16.13%,9482929
