"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19684.57,28.32,57.87,-2.69%,2653381
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12918.63,,11.44,-5.22%,61812160
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.18,-2.66%,9513
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.43,-2.30%,4457
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",10533.60,27.74,30.40,-3.03%,13654141
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2516.85,,1053.01,-1.68%,33499
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",85.20,8.89,4.00,0.00%,2716
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2080.60,15.53,27.15,-0.69%,1309698
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",173.05,,13.39,-2.48%,117207
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1224.98,37.04,32.30,-3.12%,153494
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8462.66,21.00,115.98,-0.30%,782056
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",502875.70,14.03,546.07,-1.82%,15336696
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1292.46,649.20,31.76,-2.16%,107061
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",96.68,,1.50,-6.83%,212458
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",720.68,,4.31,0.70%,76659
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",969.79,8.67,37.24,-3.52%,706775
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,56.00,-2.27%,462514
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2085.03,16.62,22.13,-2.08%,222313
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",968.08,51.67,42.50,-2.07%,193098
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",59767.94,20.82,25.20,-3.15%,2495649
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",77703.30,17.15,47.79,-2.21%,9197988
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16048.47,33.16,67.25,-3.43%,3532160
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",501.20,24.38,20.38,-2.81%,371861
