"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IFON",1.66,0.28,74.33%,153.69%,313.07%,4.66%,668.42%,75.75,2.92,41.75%,34.56%,5.34%,2882422
2,"PRPH",1.24,0.08,31.58%,26.25%,33.65%,-2.60%,66.67%,77.68,2.25,27.84%,7.14%,19.32%,1741298
3,"ORMP",0.77,2.73,17.73%,85.63%,175.99%,-23.16%,387.60%,63.51,24.38,21.90%,16.87%,4.30%,2552457
4,"QCCO",0.64,0.08,22.10%,25.22%,-6.12%,-33.74%,42.24%,74.41,2.29,18.65%,15.08%,3.11%,165482
5,"SIEB",-0.22,0.02,22.07%,21.31%,25.11%,8.79%,55.91%,83.73,1.98,18.56%,4.76%,13.17%,16415
6,"OVLY",0.62,0.15,30.51%,34.17%,39.44%,14.21%,51.17%,92.57,11.01,16.51%,13.04%,3.07%,68373
7,"RSOL",1.45,0.34,13.51%,36.93%,56.50%,-41.42%,388.37%,60.99,4.20,16.34%,17.65%,-1.11%,5668510
8,"HXM",1.70,0.12,31.28%,32.68%,-41.29%,-89.44%,46.30%,64.76,1.58,15.33%,12.06%,2.92%,2233322
9,"GAME",1.98,0.29,39.35%,47.94%,58.90%,1.25%,142.54%,84.16,6.50,15.04%,2.52%,12.21%,10195835
10,"MCOX",,0.28,22.28%,20.04%,22.66%,-43.66%,165.86%,67.33,4.44,12.69%,11.00%,1.52%,122832
11,"STRT",0.85,2.05,15.13%,18.44%,31.12%,-5.04%,100.85%,71.19,52.23,11.01%,8.81%,2.02%,33642
12,"VSB",0.81,0.10,11.98%,11.38%,17.67%,-3.85%,52.52%,78.06,5.75,11.87%,7.88%,3.70%,428644
13,"LIVE",-0.80,2.10,148.23%,309.47%,519.84%,-6.29%,1093.91%,94.31,23.52,11.05%,-0.25%,11.33%,930768
14,"YPF",1.48,1.75,-17.78%,-13.38%,28.65%,-25.00%,113.98%,36.08,25.68,11.56%,10.57%,0.89%,4768356
15,"REFR",0.81,0.38,9.70%,10.22%,46.64%,-9.95%,134.81%,57.32,6.88,10.26%,8.69%,1.44%,711426
16,"RYN",1.02,0.67,7.32%,5.22%,-13.60%,-24.19%,14.41%,67.35,45.18,9.71%,1.26%,8.35%,5577029
17,"MM",,0.31,0.48%,7.68%,-1.41%,-49.80%,27.34%,53.97,7.36,9.69%,-2.26%,12.22%,12346387
18,"IIN",1.01,0.25,14.94%,16.98%,19.86%,-14.68%,69.09%,67.20,4.65,9.67%,6.16%,3.30%,12327
19,"XOOM",,1.10,-3.49%,-4.11%,-1.17%,-28.63%,47.17%,46.39,26.02,9.10%,0.77%,8.26%,729586
20,"BFR",1.73,0.39,2.77%,-6.59%,20.34%,-27.21%,93.20%,48.34,6.82,8.25%,10.18%,-1.75%,638680
21,"ZOOM",3.59,0.43,2.84%,11.08%,22.77%,-51.60%,106.82%,54.68,4.55,8.08%,4.12%,3.80%,114911
22,"NYNY",1.56,0.27,16.87%,24.51%,71.12%,-29.07%,221.05%,73.51,6.10,11.11%,8.93%,2.00%,285355
23,"PRAN",1.40,0.62,37.76%,55.53%,141.15%,5.90%,370.39%,83.83,9.69,7.79%,4.76%,2.89%,1583882
24,"GGAL",0.97,0.52,-8.66%,-17.03%,11.58%,-32.72%,77.02%,37.44,8.78,7.73%,7.73%,0.00%,1078834
25,"AZC",2.07,0.10,23.50%,19.94%,-13.67%,-41.58%,277.78%,70.94,1.70,7.59%,7.59%,0.00%,441317
26,"CLFD",0.48,0.96,12.58%,17.58%,63.85%,3.01%,340.61%,66.43,21.59,7.57%,6.20%,1.30%,206992
27,"BYFC",1.39,0.09,6.10%,-0.47%,19.13%,-24.00%,119.23%,51.56,1.14,7.55%,4.59%,2.83%,10625
