"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"MOVE",1.71,0.50,37.32%,38.96%,53.78%,14.16%,121.33%,82.44,20.96,37.08%,0.19%,36.82%,22935888
2,"CBDE",,0.26,14.08%,4.44%,-55.95%,-83.78%,60.44%,55.82,2.92,26.41%,20.66%,4.76%,489996
3,"CFRX",,0.53,-8.26%,-8.26%,-8.26%,-30.00%,16.67%,,3.85,16.31%,4.05%,11.78%,10720
4,"CMCT",0.61,1.82,12.66%,11.53%,6.64%,-6.95%,50.10%,63.31,22.08,16.21%,21.79%,-4.58%,150474
5,"NSPR",1.05,0.16,1.90%,-4.15%,-18.15%,-42.11%,22.91%,52.15,2.20,15.79%,16.40%,-0.53%,158339
6,"COVR",0.53,0.09,7.87%,4.17%,-9.19%,-31.11%,22.77%,59.08,1.24,14.81%,18.10%,-2.78%,98736
7,"TIPT",-0.20,0.31,10.47%,13.54%,3.37%,-40.92%,27.47%,63.40,8.26,14.72%,14.88%,-0.14%,48730
8,"RGSE",1.33,0.09,16.53%,-5.95%,-41.01%,-69.56%,24.64%,59.33,1.72,14.67%,13.16%,1.33%,2885494
9,"TK",1.09,1.00,11.36%,14.10%,18.85%,6.28%,67.57%,74.26,66.36,13.71%,-0.18%,13.91%,4677791
10,"ADUS",0.03,0.61,-2.72%,-8.96%,-15.06%,-39.51%,15.16%,45.03,19.60,13.29%,7.93%,4.97%,151777
11,"INUV",0.39,0.14,0.57%,23.93%,40.96%,-22.68%,138.10%,57.10,1.50,11.94%,12.78%,-0.75%,450441
12,"EFOI",0.93,0.57,-2.41%,43.07%,304.38%,-45.66%,1562.86%,57.92,5.82,11.92%,8.99%,2.69%,118926
13,"TRIV",,0.77,1.09%,1.00%,-2.26%,-19.51%,29.87%,52.84,14.48,11.81%,15.84%,-3.47%,26515
14,"PFNX",,0.31,9.30%,15.31%,15.31%,-1.21%,39.39%,68.01,7.36,11.52%,11.68%,-0.15%,95375
15,"AKAO",,0.54,-0.12%,-7.10%,-29.17%,-54.49%,16.06%,49.46,8.96,11.44%,11.72%,-0.25%,140671
16,"KTWO",,0.64,3.08%,-3.11%,-3.95%,-19.74%,17.22%,51.54,14.43,11.34%,11.00%,0.31%,295184
