"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18448.13,25.50,55.01,-0.58%,2184798
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",15860.95,,13.31,-1.63%,12729610
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.69,-0.32%,1028
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,32.25,0.00%,0
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",26359.32,,36.67,0.19%,9074053
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2174.12,,885.75,-8.74%,19451
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",73.29,7.25,3.50,0.57%,3477
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2180.27,21.03,30.79,1.65%,1727603
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",316.60,,20.90,-2.56%,128742
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1157.36,35.08,30.73,-2.66%,159888
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8827.93,22.66,120.49,-0.45%,629995
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",517654.94,14.36,594.41,-1.09%,13138412
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1434.77,97.74,33.92,-0.85%,132820
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",86.92,,1.36,0.00%,56595
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",1081.79,,6.38,0.00%,329641
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",936.54,11.49,36.61,-1.37%,304663
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,59.67,0.00%,175750
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2390.60,14.44,24.44,-1.61%,283189
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",905.58,53.55,40.08,-1.52%,99301
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",54340.63,19.16,23.34,-0.13%,3724512
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",81973.13,19.98,50.91,-0.88%,3057421
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",14920.92,44.90,64.77,-0.51%,1419345
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",525.59,27.85,20.04,-4.07%,142327
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",96.06,,2.17,1.40%,10471
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2052.39,91.60,55.53,-2.22%,168338
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",1019.80,66.81,39.42,0.00%,0
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1924.53,17.88,61.50,-2.02%,278863
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",32.78,,1.51,-3.21%,193640
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1517.16,21.05,26.71,-1.66%,154794
30,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",887.42,130.76,21.99,-1.08%,497333
31,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",355.99,18.21,7.06,-0.56%,60518
32,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",59932.84,27.94,38.58,-0.67%,4603817
33,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",110.94,3.69,11.97,-3.00%,210659
34,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",20432.21,,17.45,-0.11%,5170600
35,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1998.57,,19.16,-5.20%,1238813
36,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4028.11,29.86,15.01,0.54%,3232952
37,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",535.72,15.68,39.81,-2.35%,117349
38,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",4107.23,81.56,38.95,-0.51%,408865
39,"ACCL","Accelrys Inc.","Technology","Application Software","USA",697.56,125.10,12.51,0.00%,0
40,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",688.02,9.00,5.96,-1.16%,563325
41,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.53,-0.19%,6730
42,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34512.94,9.92,101.88,-0.31%,1233066
43,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",666.36,21.35,23.22,-1.11%,381405
44,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",62.66,,4.04,0.00%,1960
