"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"BIOC",,0.31,61.68%,24.93%,-22.97%,-69.90%,167.88%,65.91,2.92,101.37%,68.78%,19.31%,13838516
2,"GBSN",,0.20,39.29%,15.41%,-23.82%,-72.03%,71.62%,65.75,2.54,41.11%,49.42%,-5.56%,105525
3,"RIGL",1.22,0.14,53.28%,56.00%,36.15%,-29.40%,126.28%,79.56,3.53,38.43%,-3.29%,43.14%,11941733
4,"CLDX",2.63,1.15,20.26%,28.84%,55.66%,-23.93%,135.64%,73.75,25.35,19.54%,7.89%,10.80%,6724013
5,"CERU",,0.51,3.30%,10.27%,40.70%,-5.21%,133.43%,57.24,7.82,17.95%,17.59%,0.30%,40032
6,"PTCT",,2.86,21.54%,20.38%,72.77%,5.87%,346.31%,71.81,64.76,17.34%,17.98%,-0.54%,1534907
7,"TSEM",1.29,0.64,11.09%,16.98%,44.43%,-3.50%,132.03%,66.63,16.01,16.95%,7.88%,8.40%,6721622
8,"VRTB",0.40,0.29,-3.84%,-11.43%,-23.96%,-46.31%,23.91%,47.71,3.42,16.33%,9.62%,6.12%,17616
9,"DGLY",2.15,0.99,15.93%,-3.25%,19.06%,-62.13%,319.80%,57.04,12.72,15.22%,-2.83%,18.57%,2110588
10,"GENE",1.06,1.34,65.22%,154.27%,113.56%,-32.27%,616.36%,63.26,7.45,15.33%,21.14%,-4.80%,5904107
11,"AFMD",,0.46,11.17%,5.73%,7.04%,-25.06%,75.21%,58.07,6.22,14.55%,13.30%,1.10%,90665
12,"BLCM",,2.07,5.09%,-0.34%,-0.34%,-29.08%,31.04%,55.38,23.85,13.25%,8.41%,4.46%,527638
13,"CRMD",-0.90,0.33,70.39%,127.85%,180.85%,8.25%,400.00%,93.14,5.25,13.39%,9.60%,3.46%,1700904
14,"TSRO",,1.98,25.83%,28.47%,60.20%,12.87%,126.21%,76.17,50.10,13.36%,6.67%,6.27%,700533
15,"VRX",0.85,3.44,20.26%,28.31%,48.65%,12.76%,85.55%,89.89,196.68,13.52%,3.50%,9.68%,12476017
16,"BLDP",2.31,0.19,37.55%,46.14%,-8.80%,-67.54%,92.91%,67.41,2.72,12.86%,0.74%,12.03%,4171038
17,"PPO",0.56,1.66,25.72%,30.24%,33.45%,9.83%,101.93%,85.06,59.75,12.84%,0.56%,12.22%,5431773
18,"PRTA",,1.56,31.26%,41.66%,40.94%,-39.16%,79.29%,76.59,29.96,12.50%,12.25%,0.23%,396827
19,"LBIX",0.32,0.18,-5.37%,-7.93%,-18.07%,-36.34%,13.60%,45.57,3.21,12.41%,10.48%,1.75%,13392
20,"SYPR",0.56,0.12,14.48%,8.13%,-26.21%,-57.77%,22.52%,66.38,2.72,12.40%,11.02%,1.24%,33912
21,"NSM",,1.16,15.21%,13.01%,-0.80%,-17.48%,36.51%,70.18,31.32,12.12%,6.59%,5.19%,1872698
22,"VPCO",0.86,0.07,18.73%,6.16%,-53.90%,-86.97%,23.00%,64.58,1.23,11.82%,7.89%,3.64%,250149
23,"POWR",1.39,0.40,13.62%,7.40%,12.73%,-59.37%,73.95%,65.23,11.15,11.28%,3.24%,7.78%,280202
24,"ZIOP",1.69,0.80,18.80%,56.36%,153.04%,4.11%,361.04%,73.20,10.65,11.40%,11.64%,-0.21%,5061799
25,"APDN",1.69,0.31,14.24%,31.34%,35.53%,-6.76%,104.95%,62.95,4.14,10.99%,11.89%,-0.80%,117244
26,"TUBE",,1.11,12.70%,-2.51%,22.20%,-25.72%,117.18%,55.93,17.70,10.69%,10.76%,-0.06%,407139
27,"ANY",,0.46,19.96%,-2.20%,-30.76%,-58.57%,41.72%,56.91,4.75,10.15%,5.74%,4.18%,211263
28,"SSY",1.26,0.08,13.74%,13.25%,15.65%,-46.60%,42.73%,67.30,1.57,9.79%,6.25%,3.33%,14831
29,"IDN",2.08,0.10,8.31%,-24.18%,-61.41%,-88.76%,18.38%,44.65,1.61,9.52%,9.52%,0.00%,348425
30,"RLYP",,1.62,11.62%,16.22%,50.92%,-26.81%,119.32%,67.26,38.60,9.50%,9.44%,0.06%,275754
31,"KITE",,5.49,5.41%,6.99%,69.76%,-23.07%,226.81%,57.25,68.63,9.28%,8.73%,0.51%,1200275
32,"HLSS",,1.03,25.65%,10.58%,-5.08%,-16.21%,91.09%,66.35,18.33,9.40%,1.02%,8.29%,33767673
33,"OCUL",,1.20,13.71%,35.69%,84.22%,5.93%,188.24%,80.78,34.30,9.34%,8.79%,0.51%,159530
34,"NRZ",,0.20,10.25%,11.23%,18.20%,7.74%,32.53%,77.40,14.27,9.01%,4.16%,4.66%,3424165
35,"EDN",2.14,0.51,19.81%,21.73%,7.22%,-29.54%,102.13%,77.55,12.33,8.73%,7.69%,0.97%,92582
36,"PCYC",0.60,6.86,16.47%,32.73%,59.48%,8.75%,134.15%,81.52,193.20,8.81%,10.40%,-1.44%,1817619
37,"SGNL",,0.56,13.64%,8.59%,-31.42%,-71.97%,65.68%,53.16,2.80,8.95%,11.55%,-2.33%,585788
38,"CTSO",0.41,0.40,29.68%,31.58%,34.15%,-16.08%,145.45%,78.01,10.80,8.54%,4.45%,3.92%,166587
39,"ONCE",,3.52,20.81%,20.81%,20.81%,3.95%,37.65%,,55.75,8.38%,6.19%,2.06%,159287
40,"LJPC",1.28,1.22,3.36%,10.50%,70.15%,-11.18%,228.20%,57.84,20.25,8.35%,8.75%,-0.37%,94036
41,"PRSC",1.05,1.36,10.23%,15.26%,9.79%,-10.93%,84.07%,69.87,44.01,8.27%,8.19%,0.07%,82212
42,"PRTS",1.34,0.14,21.75%,25.98%,3.71%,-26.16%,54.87%,72.11,3.02,8.24%,3.78%,4.30%,95756
43,"HSON",2.06,0.17,16.37%,2.81%,-17.97%,-35.80%,40.40%,63.34,2.78,7.75%,4.91%,2.71%,137782
