"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19014.30,26.31,56.36,-1.30%,3108267
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12929.65,,12.03,-0.17%,15425314
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.81,0.15%,989
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,32.26,1.22%,5160
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",8491.53,,36.56,-0.52%,5639611
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1816.52,,800.00,3.63%,68015
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",84.13,8.78,3.94,-0.25%,14399
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2316.24,19.36,30.80,0.03%,586721
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",249.43,,19.20,-2.98%,144216
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1067.36,32.28,29.49,1.51%,73597
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9152.61,23.56,125.03,-0.60%,881652
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",463582.83,12.83,527.67,1.99%,10601971
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1329.89,668.00,33.20,-0.60%,83162
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",97.35,,1.55,-2.52%,92987
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",542.17,,3.99,-1.24%,105030
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",786.98,8.47,31.31,-0.38%,581759
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,58.38,1.73%,150165
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2224.34,17.73,23.97,-0.58%,261576
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",860.55,50.84,39.15,1.32%,110988
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",58022.22,20.21,25.33,0.28%,1640737
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",81589.92,19.74,50.91,0.34%,4956739
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15718.71,43.76,68.01,-0.37%,1383837
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",499.64,27.73,20.88,0.38%,41279
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",92.75,,2.00,2.56%,12500
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2318.49,103.69,63.99,-0.47%,354010
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",868.73,57.10,33.71,0.06%,291368
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1537.50,15.51,51.37,1.90%,176731
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",21.77,,1.95,-2.99%,1013580
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1547.50,21.52,28.12,0.54%,158431
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.61,,0.13,8.33%,25863
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1145.40,160.72,29.11,0.62%,392948
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",294.67,22.63,6.82,0.44%,57516
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",61724.13,25.91,39.79,1.02%,9143395
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",141.70,63.68,16.00,0.50%,161639
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",22557.15,,20.70,-0.43%,11440243
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2660.06,,30.10,1.28%,2336368
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4437.88,9.62,15.38,-0.71%,2686996
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",628.59,18.02,46.22,-1.32%,285469
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3854.97,87.60,36.51,-0.76%,711724
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",695.19,,12.49,0.00%,230061
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",655.47,57.70,5.91,2.43%,535203
