"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IIN",1.35,0.13,43.95%,42.76%,63.01%,30.33%,142.18%,83.03,6.66,43.23%,33.73%,7.10%,515946
2,"GWPH",,4.63,12.47%,-2.08%,72.03%,-29.60%,619.39%,57.95,60.86,32.19%,21.48%,8.82%,6708054
3,"RVNC",,2.18,21.37%,17.22%,17.51%,-9.71%,71.38%,66.10,35.99,25.75%,3.84%,21.10%,1273402
4,"EVOK",,0.59,14.19%,-0.50%,-4.88%,-34.81%,43.36%,57.34,9.29,18.19%,16.42%,1.53%,124583
5,"IDRA",2.49,0.49,-11.06%,-31.86%,9.72%,-51.67%,538.46%,39.88,3.32,16.90%,16.08%,0.70%,4711548
6,"ICPT",,29.52,-4.72%,-21.49%,81.09%,-43.10%,825.60%,43.79,282.77,16.79%,14.26%,2.22%,914607
7,"AGIO",,3.74,18.49%,25.46%,64.53%,-4.52%,201.46%,62.01,47.54,15.36%,14.58%,0.68%,472060
8,"OPWR",,1.44,15.47%,15.47%,15.47%,-2.96%,22.30%,,25.23,15.26%,12.18%,2.74%,322242
9,"AGN",0.75,3.87,31.34%,30.02%,57.54%,15.25%,101.51%,82.83,163.65,15.25%,-0.44%,15.76%,32417732
10,"EGLT",,1.29,-2.85%,-11.00%,-10.77%,-38.04%,28.93%,48.72,12.30,14.74%,15.60%,-0.75%,31691
11,"GERN",1.73,0.18,9.53%,-32.81%,-35.74%,-71.89%,112.62%,44.16,2.19,14.66%,14.06%,0.52%,9976162
12,"SRPT",0.86,2.81,58.52%,46.38%,26.13%,-30.25%,220.05%,76.99,38.79,14.16%,12.24%,1.71%,4243895
13,"PRMW",1.43,0.22,19.87%,35.97%,73.60%,8.31%,311.97%,80.69,4.82,13.15%,12.09%,0.94%,451372
