"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19755.65,27.70,58.89,-0.66%,1213217
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",16822.36,,14.23,-0.84%,7593349
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.37,-0.11%,639
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,34.26,0.76%,661
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",31393.52,,43.66,0.16%,8379199
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2470.72,2251.02,1076.50,-2.40%,7636
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",76.51,7.67,3.70,0.54%,9889
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2503.49,24.07,34.67,0.03%,538388
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",316.36,,22.28,4.16%,201020
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1230.43,34.29,32.86,-2.20%,65531
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9316.44,22.41,126.97,-0.58%,519449
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",564979.12,2.24,94.25,0.59%,62430888
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1449.52,101.68,34.29,-0.81%,231940
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",88.86,,1.31,-3.68%,115304
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",1145.48,,6.76,-0.29%,356658
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",978.92,12.01,38.46,-0.88%,161429
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,63.26,0.51%,316859
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2477.22,15.05,25.64,-0.39%,164345
19,"ABAX","Abaxis Inc.","Healthcare","Medical Laboratories & Research","USA",990.49,70.00,43.55,-1.25%,137165
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",54696.89,20.25,23.73,0.17%,1228784
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",85609.37,20.95,53.97,0.24%,8414311
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16337.26,49.89,72.01,-0.46%,1797556
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",560.82,25.62,22.08,-0.94%,27346
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",89.72,,2.00,0.00%,49097
