"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18948.26,26.19,55.85,-1.72%,2546370
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",16165.88,,13.56,-1.67%,14012967
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.96,0.27%,1335
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,32.73,0.43%,1099
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",28311.06,,38.84,-1.20%,7984411
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1841.39,,819.25,-0.34%,9535
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",73.71,7.29,3.46,-1.14%,3853
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2355.91,22.73,32.48,-0.76%,847535
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",254.76,,17.22,-0.23%,179710
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1137.05,34.50,30.11,-3.03%,101742
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9001.53,23.11,123.14,-0.22%,1549140
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",511453.00,14.19,593.87,0.02%,5910431
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1437.28,97.91,34.08,-0.55%,239537
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",84.16,,1.34,0.75%,44242
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",1002.82,,5.83,-1.69%,656031
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",943.60,11.58,36.51,-2.38%,251458
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,61.01,0.41%,218956
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2317.46,14.00,23.91,-0.71%,158635
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",991.46,70.73,43.67,-2.00%,124482
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",55067.79,19.34,23.73,0.59%,1670112
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",83313.81,20.31,52.87,1.28%,4876428
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15097.40,46.10,67.30,0.67%,1976552
