"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19570.41,27.08,58.42,-0.60%,3247152
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12940.38,,12.15,0.75%,33387304
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.38,0.00%,0
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,33.35,1.86%,11550
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",8967.52,,39.03,0.57%,10087254
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1846.66,,835.00,6.40%,46619
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.00,8.56,3.92,1.82%,15170
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2250.64,18.94,30.48,1.87%,3044129
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",332.24,,25.26,-4.17%,161325
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1127.61,34.10,30.60,-0.29%,71626
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9221.73,23.73,126.80,0.05%,530227
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",475590.21,13.16,530.00,-0.14%,7818019
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1321.86,94.80,32.82,-1.08%,103900
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",97.96,,1.55,-2.81%,231979
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",558.27,,4.11,-1.20%,83516
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",811.76,8.74,32.00,-1.30%,838749
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,58.35,-0.98%,691932
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2207.73,17.60,23.81,-0.50%,206319
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",868.79,51.33,39.02,0.03%,43804
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",59561.21,20.74,25.49,-1.70%,2132072
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",82847.68,20.25,51.46,-1.11%,5860204
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15831.54,44.07,68.92,0.25%,1783660
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",513.81,28.52,21.58,0.86%,52181
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",97.03,,2.07,1.47%,111513
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2410.09,107.79,67.17,0.51%,130629
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",944.54,62.08,37.19,1.52%,435800
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1646.39,16.61,54.86,1.63%,345483
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",20.58,,1.87,-1.58%,214885
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1564.65,21.75,28.41,0.46%,273344
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",3.48,,0.14,-12.56%,78432
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1172.72,164.56,29.41,-0.71%,173955
