"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SUMR",0.80,0.27,-15.50%,-25.39%,-10.01%,-44.86%,81.38%,40.33,2.63,46.11%,39.15%,5.00%,1639344
2,"CYAN",0.78,0.14,27.39%,28.61%,23.06%,-11.01%,41.92%,82.48,6.06,22.67%,15.43%,6.28%,128659
3,"RVP",0.58,0.13,17.01%,24.39%,27.46%,3.25%,79.57%,73.83,4.13,19.71%,7.27%,11.59%,509641
4,"RADA",0.67,0.28,36.12%,20.53%,78.76%,-50.24%,148.41%,66.72,3.13,18.11%,17.23%,0.75%,2073138
5,"AST",,0.39,-17.93%,-21.73%,0.73%,-47.91%,138.52%,37.76,3.62,17.92%,18.30%,-0.33%,46442
6,"JRJC",2.16,0.50,36.58%,13.72%,38.18%,-36.95%,221.46%,66.93,7.49,16.30%,5.20%,10.56%,9862991
7,"FSM",,0.31,5.05%,2.59%,-1.38%,-28.59%,71.32%,54.66,4.42,16.01%,11.34%,4.20%,697001
8,"AKBA",,1.28,-33.29%,-45.93%,-53.49%,-66.58%,20.47%,27.22,10.36,15.24%,7.58%,7.12%,349587
9,"ACRX",1.95,0.43,4.49%,3.68%,-24.66%,-49.19%,32.76%,54.65,6.93,14.93%,13.61%,1.16%,3212824
10,"PTX",1.91,0.59,19.96%,35.04%,73.01%,13.50%,575.60%,74.82,11.35,14.53%,9.66%,4.44%,3291230
11,"SAND",,0.28,-16.65%,-30.43%,-47.10%,-62.16%,18.78%,37.39,2.91,14.12%,15.48%,-1.18%,1912805
12,"CXDC",0.48,0.26,10.42%,4.51%,-8.53%,-55.29%,31.26%,63.52,5.92,13.41%,12.98%,0.38%,302444
13,"TRMR",,0.12,20.90%,13.85%,-26.07%,-53.25%,34.48%,67.26,2.73,13.28%,6.64%,6.22%,575047
14,"RAX",1.27,1.19,15.72%,18.99%,24.19%,-14.49%,61.38%,73.46,42.25,13.21%,6.08%,6.73%,12800251
15,"ICUI",0.62,1.48,15.08%,22.17%,31.54%,11.85%,49.76%,84.86,80.87,12.62%,-2.52%,15.53%,949913
16,"INSY",1.37,2.43,8.23%,12.58%,17.78%,-28.27%,102.44%,60.47,41.54,12.09%,6.57%,5.18%,1195104
17,"CDNA",,0.32,20.48%,-4.22%,-14.99%,-34.25%,32.59%,60.73,7.16,11.70%,13.65%,-1.72%,44588
18,"OVAS",,1.30,35.89%,50.06%,122.85%,11.36%,344.83%,78.09,24.51,11.61%,6.66%,4.64%,491706
19,"SVLC",,0.08,5.00%,-4.49%,-22.43%,-47.84%,17.89%,52.97,1.45,11.54%,9.85%,1.54%,130181
20,"FMSA",,1.32,2.64%,-0.74%,-0.74%,-24.09%,32.34%,,12.89,11.51%,14.48%,-2.60%,2105973
21,"ARIS",0.41,0.27,28.21%,30.71%,32.25%,2.00%,75.11%,69.63,4.08,11.48%,11.78%,-0.27%,68908
22,"CVO",2.05,0.19,-28.51%,-36.82%,-49.16%,-60.20%,12.23%,27.92,1.56,11.43%,6.12%,5.00%,2031606
23,"PAGP",,1.38,2.59%,-3.20%,-1.62%,-13.13%,29.93%,51.92,27.94,11.31%,9.70%,1.47%,30066264
24,"CNDO",,0.15,-2.93%,-6.97%,-12.47%,-48.94%,35.20%,48.10,1.69,11.18%,2.42%,8.55%,193474
25,"SVM",0.99,0.09,-13.54%,-21.59%,-37.97%,-63.30%,15.38%,39.93,1.20,11.11%,10.09%,0.93%,1034277
26,"XON",,1.22,18.34%,25.03%,6.06%,-37.74%,82.56%,66.99,23.97,10.97%,10.72%,0.23%,2744456
27,"ZNGA",,0.15,15.52%,3.55%,-22.05%,-53.31%,25.00%,64.09,2.75,10.89%,5.36%,5.24%,56787312
28,"MBII",,0.28,23.28%,14.64%,-65.86%,-83.81%,71.89%,62.54,3.18,10.80%,10.42%,0.35%,209769
