"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"GIGA",0.87,0.04,139.37%,138.57%,144.28%,30.63%,222.22%,93.49,2.90,139.67%,119.70%,9.09%,8862083
2,"EVRY",,0.26,17.09%,-40.53%,-76.92%,-87.34%,159.70%,46.99,1.74,58.18%,53.98%,2.73%,5863471
3,"AGTC",,0.79,55.53%,47.06%,47.06%,7.34%,77.84%,81.07,19.74,44.09%,44.51%,-0.29%,212765
4,"LAS",1.88,0.35,43.53%,22.79%,10.48%,-36.86%,124.71%,68.07,3.82,41.48%,44.70%,-2.22%,400418
5,"COUP",,1.58,52.78%,45.47%,37.53%,-8.58%,93.89%,80.05,30.17,16.85%,12.53%,3.83%,805311
6,"MNGA",0.34,0.13,31.85%,21.42%,91.88%,-29.80%,330.00%,65.27,1.72,15.44%,11.69%,3.36%,8462252
7,"ALDR",,0.38,20.89%,20.89%,20.89%,11.45%,29.05%,,12.26,14.15%,12.79%,1.21%,398732
8,"AEY",0.27,0.13,6.76%,-2.74%,7.12%,-15.49%,36.99%,54.15,3.00,14.07%,10.29%,3.42%,216715
9,"RCON",2.47,0.33,4.45%,-10.69%,-2.64%,-51.25%,129.41%,49.44,3.90,14.04%,13.04%,0.88%,532401
10,"CALI",1.11,0.22,11.37%,-14.32%,-23.28%,-65.60%,29.51%,49.27,2.37,12.86%,12.86%,0.00%,66007
11,"SYPR",0.71,0.28,35.60%,61.52%,73.85%,11.58%,112.78%,79.71,5.30,12.77%,11.81%,0.85%,496875
12,"RXDX",,0.67,16.13%,11.79%,-12.82%,-58.30%,55.60%,61.58,8.34,12.70%,1.71%,10.81%,245614
13,"HPJ",2.40,0.37,1.88%,-13.07%,35.48%,-45.92%,326.53%,46.17,4.18,12.06%,11.47%,0.54%,627927
14,"PL",1.85,0.93,13.86%,14.34%,21.47%,7.90%,63.77%,76.58,58.51,11.87%,-2.14%,14.32%,5844143
15,"SDPI",,0.36,12.24%,12.24%,12.24%,6.06%,21.53%,,5.25,11.70%,11.70%,0.00%,242021
16,"PFIE",0.81,0.17,11.08%,14.20%,30.58%,-8.49%,271.43%,68.56,4.42,10.50%,10.22%,0.25%,565972
17,"IDIX",0.03,0.37,18.16%,18.46%,22.44%,-25.97%,135.49%,65.63,6.90,10.05%,6.48%,3.35%,1507669
18,"HCT",,0.24,10.27%,8.27%,8.27%,-0.09%,15.57%,,10.91,9.65%,2.44%,7.04%,52986088
19,"TGD",,0.07,-0.66%,0.55%,-5.09%,-49.44%,40.21%,52.04,1.36,8.80%,7.09%,1.60%,851939
20,"BRCM",1.17,0.57,15.28%,14.51%,22.82%,-2.63%,52.30%,82.25,34.84,9.32%,-3.09%,12.80%,49497800
21,"IGC",3.95,0.26,43.12%,76.46%,68.90%,-32.48%,159.02%,62.69,1.58,8.97%,9.72%,-0.69%,1397691
22,"SYMX",0.01,0.11,8.99%,0.39%,51.65%,-31.33%,185.00%,57.45,1.71,8.92%,7.55%,1.27%,646146
23,"SNMX",1.30,0.45,8.08%,-12.50%,21.25%,-41.44%,312.15%,46.48,7.46,8.75%,8.12%,0.58%,967894
24,"TROV",-0.87,0.34,-2.72%,-17.33%,-32.73%,-59.98%,21.60%,43.31,4.11,8.73%,7.03%,1.59%,130754
25,"WSCI",0.26,0.28,12.85%,16.39%,32.43%,6.30%,76.85%,72.59,8.62,8.56%,9.25%,-0.63%,27873
