强弱分析报表 市场:深沪Ａ股 日期:2013-12-24,二 基准:无
代码   	名称	今日强	3日强	5日强	10日强	20日强	60日强	一年来	年初至今	开盘	最高	最低	收盘	总金额	
000893	东凌粮油	0.72	-2.87	-1.69	-3.65	-1.74	-2.09	54.65	47.62	16.80	17.17	16.73	16.90	  766万	
300321	同大股份	3.16	2.79	-11.85	-1.47	-4.94	66.33	54.51	49.26	33.03	35.58	33.03	34.28	  1.35亿	
002139	拓邦股份	0.60	-2.76	-2.31	-6.73	-2.42	1.68	54.48	42.98	8.39	8.58	8.32	8.45	 2290万	
002301	齐心文具	1.94	-8.35	-13.94	-9.20	-2.71	18.62	54.30	47.39	7.83	7.91	7.68	7.90	 2764万	
002652	扬子新材	0.30	2.62	5.93	5.82	1.60	9.82	54.24	44.33	10.12	10.39	10.04	10.18	 5040万	
300083	劲胜股份	3.41	0.45	3.83	3.53	-1.38	-8.16	54.22	49.33	17.49	17.93	17.21	17.89	 2295万	
600252	中恒集团	2.26	5.03	2.18	-2.44	0.22	-11.42	54.20	51.96	13.29	13.83	13.29	13.57	  2.19亿	
002434	万里扬	0.10	-0.51	-6.99	-11.26	-1.70	-8.88	54.15	45.49	9.84	10.05	9.70	9.85	 2047万	
600151	航天机电	-2.07	-5.64	-8.54	-12.14	-12.72	-10.48	54.13	49.53	8.21	8.28	7.98	8.03	 9026万	
002364	中恒电气	-0.79	-3.43	-4.00	-0.18	-8.22	-19.44	54.07	48.39	11.36	11.52	11.17	11.27	 1632万	
002465	海格通信	2.97	2.65	2.49	1.49	2.39	3.79	53.98	38.28	19.17	20.15	19.17	19.74	  3.60亿	
000025	特  力Ａ	2.11	2.68	-5.74	4.43	24.53	30.35	53.94	49.43	9.05	9.32	8.95	9.19	 3848万	
000428	华天酒店	0.98	-2.06	-7.08	-7.50	-8.05	-40.39	53.87	47.96	6.12	6.22	6.09	6.17	 2278万	
002380	科远股份	4.99	2.32	-1.59	-4.96	0.09	15.15	53.72	43.52	30.80	32.48	30.75	32.22	 2479万	
300132	青松股份	2.98	9.21	9.62	10.13	13.43	46.93	53.72	49.79	11.40	11.99	11.23	11.74	 3341万	
000958	*ST东热	0.22	-0.85	-1.07	1.09	-5.88	-6.64	53.64	46.84	4.62	4.67	4.60	4.64	  398万	
300216	千山药机	1.64	9.62	12.30	14.47	18.40	18.51	53.63	47.45	12.14	12.48	11.90	12.42	  1.03亿	
300115	长盈精密	-0.11	4.03	2.47	10.27	9.42	-1.12	53.56	38.42	36.96	38.18	36.52	36.93	 3461万	
600572	康恩贝	0.00	-0.95	-0.95	2.58	-0.66	5.30	53.52	40.29	13.51	13.51	13.51	13.51	   0.0	
300302	同有科技	4.52	0.23	-0.52	-0.10	-18.36	-4.98	53.09	46.12	29.18	31.00	29.11	30.51	 1747万	
300065	海兰信	2.48	0.30	-4.34	-2.50	-11.97	-0.15	53.06	38.20	12.97	13.50	12.92	13.24	 2999万	
002183	怡 亚 通	2.41	-1.59	-3.27	-7.72	-11.10	-30.93	53.03	47.08	6.67	6.92	6.65	6.81	 4280万	
002360	同德化工	0.49	-2.38	-2.57	-4.92	4.38	23.67	52.99	41.18	10.19	10.40	10.18	10.24	 2119万	
300154	瑞凌股份	2.00	-3.33	-10.58	5.61	-1.20	0.66	52.85	39.35	10.50	10.96	10.42	10.73	 4354万	
002018	华星化工	1.42	-0.28	-3.89	-6.41	7.19	4.68	52.75	31.98	7.07	7.22	7.05	7.16	 2499万	
002332	仙琚制药	0.00	0.15	0.59	2.23	3.62	6.77	52.73	42.43	13.84	13.90	13.57	13.73	 2837万	
600879	航天电子	0.87	0.54	-3.34	-4.73	-3.64	15.46	52.71	46.39	9.16	9.40	9.13	9.26	  2.49亿	
600650	锦江投资	-1.03	-1.74	-4.67	-14.30	-9.27	-30.20	52.71	45.74	9.69	9.86	9.50	9.59	 2398万	
600222	太龙药业	-0.15	5.28	2.49	0.15	5.45	9.67	52.67	48.87	6.59	6.70	6.45	6.58	 2694万	
600343	航天动力	1.08	3.39	-4.62	-5.46	-8.78	19.51	52.67	43.75	13.86	14.34	13.86	14.03	 7581万	
002191	劲嘉股份	1.84	-0.08	0.00	-2.85	-4.59	10.83	52.52	46.15	12.97	13.36	12.90	13.30	  1.00亿	
300028	金亚科技	6.77	1.07	1.88	-0.79	-13.09	-13.49	52.31	38.64	7.09	7.67	7.05	7.57	 5384万	
000801	四川九洲	1.62	-1.02	-2.47	-9.43	1.52	-1.84	52.07	45.03	10.50	11.00	10.50	10.66	 3722万	
300018	中元华电	2.13	10.66	5.21	17.07	10.82	22.29	51.98	28.29	7.40	7.68	7.30	7.68	 6909万	
600824	益民集团	-0.19	-3.11	-7.34	-16.40	-4.16	5.37	51.97	45.04	5.28	5.43	5.26	5.30	 4418万	
600588	用友软件	-2.23	-0.71	0.72	0.36	7.85	-2.98	51.95	45.03	14.34	14.59	13.81	14.01	  1.41亿	
000613	大东海A	0.42	-1.04	-1.04	-5.20	-9.71	-29.15	51.92	44.51	4.74	4.76	4.70	4.74	  617万	
600690	青岛海尔	0.68	2.79	1.06	-3.82	13.38	48.56	51.86	46.97	19.00	19.30	18.71	19.15	  2.74亿	
600290	华仪电气	-1.58	-0.66	-10.11	-1.84	1.77	21.27	51.83	47.34	7.60	7.60	7.31	7.47	 4599万	
002177	御银股份	2.06	-1.27	-1.09	-9.78	-7.80	12.16	51.76	38.40	5.34	5.55	5.34	5.44	 5238万	
002335	科华恒盛	3.24	0.90	0.22	-2.76	-2.76	-8.66	51.76	51.76	13.09	13.66	13.09	13.40	  856万	
600826	兰生股份	1.58	-1.35	-5.93	-6.10	-5.12	-3.02	51.63	43.70	15.33	15.70	15.15	15.39	 8342万	
002228	合兴包装	1.29	0.00	-0.79	-3.23	3.28	-3.68	51.57	46.96	6.20	6.34	6.20	6.29	  253万	
002608	舜天船舶	1.65	2.26	-0.13	-4.70	-0.26	2.53	51.47	32.77	15.15	15.60	15.06	15.41	 6242万	
300088	长信科技	1.09	-4.79	-4.53	-5.44	-16.97	-28.86	51.42	38.54	13.83	14.09	13.72	13.90	 7244万	
002560	通达股份	5.68	8.93	12.12	11.47	13.25	43.77	51.38	42.80	18.32	19.80	18.32	19.15	  1.16亿	
600073	上海梅林	1.54	-6.34	-10.73	-21.59	-23.69	-11.47	51.32	48.46	8.49	8.91	8.49	8.57	  1.71亿	
300067	安诺其	0.91	-2.83	-5.05	-9.77	-4.87	-11.85	51.29	50.60	9.88	10.10	9.73	9.97	 1491万	
002385	大北农	2.00	-0.13	-0.13	-5.79	4.87	24.69	51.26	42.78	15.00	15.42	14.92	15.30	  1.30亿	
300316	晶盛机电	1.63	-1.93	-9.67	-18.33	-1.81	0.06	50.97	25.27	15.98	16.36	15.81	16.26	 2440万	
002184	海得控制	2.34	-0.53	-5.34	3.91	3.19	-10.04	50.91	45.03	7.26	7.45	7.18	7.44	 2059万	
600598	北大荒	1.16	0.83	-3.71	-9.17	-12.43	28.86	50.87	49.39	12.00	12.25	11.88	12.19	  2.24亿	
002689	博林特	0.70	-2.05	-2.85	-7.24	-1.51	-3.89	50.83	42.31	7.07	7.23	7.07	7.17	 1414万	
002382	蓝帆股份	1.10	-4.24	-0.83	-0.25	-7.28	-11.65	50.69	44.51	11.90	12.09	11.85	11.98	  542万	
002090	金智科技	0.10	5.93	9.29	6.50	5.93	12.49	50.60	45.35	10.01	10.08	9.82	10.00	 4027万	
002543	万和电气	-0.24	-6.15	-4.55	-3.28	6.73	4.04	50.40	39.70	12.40	12.66	12.24	12.37	 4942万	
600429	三元股份	1.01	0.00	-0.99	-5.86	-5.75	-13.47	50.37	21.48	7.95	8.14	7.95	8.03	 4265万	
300186	大华农	-0.32	7.66	7.90	14.04	6.68	19.39	50.36	41.65	9.20	9.48	9.10	9.42	  1.97亿	
300306	远方光电	2.44	-2.48	-0.46	0.63	-15.32	9.60	50.35	30.43	18.85	19.53	18.80	19.29	 2489万	
000810	华润锦华	0.36	-4.51	-15.30	-23.47	-22.61	-20.61	50.34	41.83	10.94	11.20	10.94	11.02	 1626万	
002666	德联集团	1.02	2.82	13.59	12.43	21.73	15.32	50.30	36.94	9.60	9.95	9.44	9.86	  1.93亿	
000797	中国武夷	-0.28	-2.20	-3.52	-8.60	-5.32	-8.83	50.21	40.16	7.14	7.24	7.07	7.12	 1150万	
000819	岳阳兴长	0.42	-2.28	2.77	1.21	5.76	-1.71	50.18	44.21	16.63	16.88	16.52	16.70	 1441万	
000800	一汽轿车	1.11	-0.59	-2.55	-8.37	-3.74	-16.98	50.13	42.19	11.80	12.10	11.75	11.83	  1.38亿	
300330	华虹计通	2.23	0.91	0.38	-5.48	-18.73	-29.29	50.11	47.45	12.95	13.36	12.88	13.28	 1411万	
000967	上风高科	1.20	-0.30	0.00	-1.17	2.75	-5.21	50.11	42.69	6.51	6.74	6.51	6.73	 1093万	
000731	四川美丰	3.05	3.70	4.37	5.15	9.50	1.03	49.85	39.01	9.47	9.80	9.45	9.80	  2.39亿	
000820	金城股份	2.21	-0.54	1.21	-1.49	-8.52	-10.04	49.84	49.84	9.00	9.27	8.95	9.23	 1027万	
002536	西泵股份	3.17	-0.15	-0.30	-12.21	-3.64	24.39	49.74	39.72	19.36	20.20	19.36	19.84	 3277万	
300054	鼎龙股份	3.50	0.05	-0.92	4.69	-4.58	-3.32	49.55	38.16	17.71	18.47	17.68	18.32	 3803万	
600733	S前锋	0.48	-0.58	-0.16	-4.36	0.21	6.14	49.48	37.49	18.87	19.07	18.70	18.85	 1261万	
300194	福安药业	-0.64	2.69	1.10	-3.07	4.17	-7.16	49.35	40.27	20.39	20.39	20.00	20.22	  324万	
002041	登海种业	-1.61	0.41	-1.83	-5.28	-3.52	27.10	49.26	45.70	34.88	35.08	33.61	34.24	  1.48亿	
600185	格力地产	2.91	-1.34	-4.53	-9.60	5.73	34.29	49.24	30.92	8.80	9.17	8.60	8.85	 8825万	
600271	航天信息	1.49	-3.28	-5.04	-5.40	-5.18	13.29	49.17	37.46	19.51	20.05	19.50	19.78	  1.97亿	
000701	厦门信达	0.82	-0.36	-0.63	-8.48	-4.30	-3.64	49.06	42.38	11.00	11.23	10.96	11.12	 3103万	
002202	金风科技	-0.63	-5.18	-4.37	-8.38	1.68	10.22	48.91	47.52	7.90	8.04	7.83	7.87	 7862万	
300195	长荣股份	0.60	-2.92	1.66	12.11	16.92	31.29	48.85	41.47	31.54	32.69	31.02	31.93	 4384万	
000028	国药一致	2.31	12.92	13.12	13.69	19.34	13.54	48.75	28.42	44.59	45.20	42.81	45.10	  1.22亿	
601238	广汽集团	3.35	1.05	-1.03	-6.29	-5.16	5.49	48.71	43.28	8.39	8.67	8.36	8.64	 4991万	
601028	玉龙股份	2.47	5.07	5.16	-3.30	-4.90	9.86	48.70	36.24	11.75	12.05	11.69	12.03	 2063万	
002007	华兰生物	-1.63	1.61	3.09	9.01	11.86	4.39	48.62	38.68	29.35	29.45	28.71	29.04	  3.73亿	
000908	*ST天一	0.00	-0.38	-1.30	8.04	9.61	45.94	48.60	34.82	10.61	10.61	10.61	10.61	   0.0	
600359	新农开发	0.38	-1.72	-6.11	-7.20	-13.06	9.75	48.51	46.61	7.93	8.08	7.90	7.99	 1996万	
002394	联发股份	1.47	-0.57	-3.94	-7.48	8.65	31.59	48.50	40.34	15.65	16.13	15.51	15.83	 6677万	
300057	万顺股份	-1.72	3.09	3.00	1.09	-7.25	-24.69	48.40	53.51	12.24	12.28	11.95	12.02	 4019万	
300119	瑞普生物	-0.39	3.37	5.61	5.39	1.22	12.42	48.35	38.33	25.75	26.03	25.27	25.80	 2873万	
300042	朗科科技	7.95	7.18	3.42	8.33	5.77	3.96	48.34	48.89	11.48	12.32	11.48	12.09	  1.05亿	
600761	安徽合力	-1.74	-1.81	-0.72	-10.42	7.14	41.11	48.33	42.73	12.70	12.91	12.23	12.46	 7772万	
600787	中储股份	0.69	-3.68	-4.04	-6.84	-1.54	0.59	48.33	33.07	10.15	10.45	10.11	10.22	 5187万	
002316	键桥通讯	0.12	-1.26	-1.26	-5.98	-5.88	4.73	48.33	44.00	8.66	8.83	8.53	8.64	 1147万	
300249	依米康	1.55	-0.12	1.30	-5.43	-17.65	9.35	48.01	44.14	8.43	8.68	8.40	8.54	 1648万	
002591	恒大高新	1.30	0.24	-1.19	-5.94	-9.94	10.62	48.00	42.67	12.35	12.60	12.30	12.50	  513万	
002371	七星电子	3.25	1.53	5.45	0.90	5.55	24.56	47.97	31.68	20.51	21.41	20.51	21.30	  1.20亿	
002470	金正大	1.47	4.32	2.82	-7.93	-1.47	26.18	47.83	45.04	20.48	20.90	20.20	20.77	  1.19亿	
300349	金卡股份	0.00	1.60	-1.03	-4.38	-2.58	-4.56	47.80	40.12	44.98	44.98	44.98	44.98	   0.0	
600803	威远生化	0.00	5.74	2.79	-6.56	10.01	17.21	47.76	26.31	12.41	12.82	12.41	12.53	  1.01亿	
002091	江苏国泰	0.42	-1.87	-2.27	-7.52	-2.35	-23.39	47.67	44.31	12.01	12.19	11.95	12.05	 1689万	
300006	莱美药业	-0.92	7.89	14.87	11.43	8.50	-0.37	47.66	47.66	27.10	27.11	26.11	26.80	 6759万	
600522	中天科技	0.72	1.72	0.99	-4.59	2.09	4.86	47.63	42.21	11.11	11.39	11.10	11.22	  1.39亿	
600839	四川长虹	-1.32	-3.25	-5.70	-16.53	-13.62	37.33	47.52	45.37	3.00	3.07	2.94	2.98	  2.83亿	
000530	大冷股份	2.81	-1.86	-4.23	2.81	19.80	12.43	47.52	42.86	9.29	9.60	9.26	9.50	 5202万	
002391	长青股份	1.37	-0.63	0.41	-2.42	5.21	-0.80	47.51	33.57	21.76	22.52	21.75	22.20	 1281万	
002181	粤 传 媒	2.54	-1.04	-1.78	-7.73	-10.09	-0.85	47.41	23.79	10.38	10.75	10.33	10.51	 3100万	
600732	上海新梅	0.00	2.34	5.65	10.55	13.42	-2.78	47.37	37.09	5.24	5.24	5.24	5.24	   0.0	
600523	贵航股份	0.24	-0.57	-2.07	-4.06	-10.15	8.95	47.36	29.11	12.27	12.55	12.18	12.30	 4098万	
002583	海能达	1.95	3.43	4.96	-3.08	-4.39	-4.06	47.35	39.68	21.65	22.22	21.65	22.00	 3278万	
002589	瑞康医药	-0.62	-0.34	-3.08	-4.87	-1.01	4.35	47.34	40.75	46.48	47.06	45.90	46.28	 2994万	
000738	中航动控	0.42	2.51	-1.17	-3.11	-6.48	4.41	47.30	38.84	11.86	11.99	11.62	11.84	 3180万	
002361	神剑股份	1.09	-4.14	-1.07	-4.96	-3.64	6.51	47.28	41.48	5.56	5.60	5.41	5.56	  832万	
002195	海隆软件	0.00	6.11	8.97	10.18	9.04	14.74	47.25	35.27	15.80	15.80	15.80	15.80	   0.0	
002563	森马服饰	-0.39	1.58	1.22	-7.83	1.99	19.61	47.24	35.51	28.46	28.68	27.50	28.24	 1657万	
002027	七喜控股	-0.18	-2.75	-2.42	-2.75	-9.89	-25.17	47.14	38.82	5.73	5.73	5.58	5.65	 1221万	
002317	众生药业	0.05	2.27	-0.14	0.48	-6.99	-5.38	47.11	36.51	20.70	21.07	20.50	20.75	 7982万	
600276	恒瑞医药	-3.36	3.75	1.26	7.42	8.49	7.79	47.10	35.83	38.15	38.58	37.00	37.07	  3.83亿	
300323	华灿光电	3.89	3.89	5.85	-0.29	-8.73	0.60	46.96	33.66	9.92	10.23	9.76	10.14	 2998万	
300101	国腾电子	0.00	0.17	0.64	-9.95	6.14	31.68	46.90	30.79	17.29	17.29	17.29	17.29	   0.0	
000892	星美联合	-0.56	-2.02	-2.02	-3.44	-14.72	-9.81	46.83	39.90	5.37	5.38	5.30	5.33	 1425万	
002603	以岭药业	-0.16	5.64	5.89	1.24	3.24	-1.12	46.82	37.38	31.89	32.69	31.40	31.83	 8714万	
300241	瑞丰光电	1.38	-4.89	-1.53	0.49	-9.16	-14.37	46.81	32.94	10.23	10.45	10.15	10.31	 1334万	
000971	蓝鼎控股	1.87	-2.15	-4.38	-5.70	-10.78	-5.04	46.77	34.48	5.35	5.51	5.35	5.46	  201万	
600401	海润光伏	1.12	-1.77	-3.34	-7.31	-13.31	13.32	46.65	47.85	7.23	7.35	7.17	7.23	 1850万	
300122	智飞生物	0.66	0.25	-0.34	4.08	-0.21	-18.31	46.60	44.38	47.45	47.89	46.68	47.50	 2382万	
000004	国农科技	0.79	2.42	2.33	-1.30	-6.16	-6.70	46.60	39.61	11.30	11.45	11.22	11.42	  737万	
300332	天壕节能	4.67	0.38	-1.34	2.08	4.75	25.67	46.56	38.57	12.75	13.28	12.68	13.22	  1.79亿	
002175	广陆数测	-0.08	-1.64	-6.03	-6.10	-5.44	11.11	46.52	40.52	12.01	12.16	11.88	12.00	  954万	
600406	国电南瑞	1.52	1.73	1.80	2.80	12.16	-9.00	46.28	29.82	14.44	14.83	14.40	14.67	  2.05亿	
002024	苏宁云商	-1.06	1.30	1.19	-7.62	-13.77	-22.31	46.24	41.36	9.45	9.64	9.25	9.33	  9.26亿	
300141	和顺电气	2.16	-3.40	-7.59	-1.16	-1.05	-2.96	46.22	38.61	8.34	8.59	8.34	8.52	  631万	
600675	中华企业	-0.15	-3.70	-9.13	-14.95	-9.97	-9.97	46.22	30.95	6.75	6.87	6.69	6.77	 9616万	
601877	正泰电器	-0.34	-2.10	-3.14	-0.79	-6.08	8.78	46.13	36.96	24.09	24.20	23.00	23.79	 2283万	
000906	物产中拓	1.69	-4.26	-6.49	-5.64	-0.69	7.95	46.04	39.00	7.05	7.28	6.94	7.20	 1392万	
002703	浙江世宝	3.27	3.05	5.14	-1.99	-0.34	16.72	46.03	23.04	19.60	20.45	19.58	20.24	 2811万	
002264	新 华 都	4.09	4.57	-6.02	-11.13	-3.51	26.29	45.86	38.23	6.59	6.88	6.56	6.87	 5744万	
600643	爱建股份	-0.98	-6.81	-8.95	-19.35	-13.16	-24.76	45.73	39.85	11.30	11.38	10.93	11.09	  2.02亿	
002141	蓉胜超微	0.90	-5.23	-4.42	-5.23	-8.72	-13.88	45.65	39.58	6.64	6.75	6.63	6.70	  698万	
601118	海南橡胶	2.36	3.58	-0.89	-12.43	-9.18	9.07	45.62	38.90	7.70	7.91	7.62	7.82	  4.06亿	
002156	通富微电	1.68	0.37	-3.19	-3.02	-5.21	-6.35	45.60	38.93	5.42	5.57	5.36	5.46	 2836万	
600775	南京熊猫	1.33	-0.52	-0.52	-7.20	-4.52	-10.90	45.59	43.13	7.51	7.68	7.50	7.60	  763万	
002076	雪 莱 特	1.52	-1.72	-2.67	-10.59	4.84	11.23	45.55	38.99	7.95	8.13	7.85	8.02	 6916万	
600769	*ST祥龙	0.60	4.77	3.48	1.81	-9.50	10.50	45.53	44.29	5.04	5.13	5.01	5.05	 1111万	
600418	江淮汽车	2.38	4.03	4.27	-6.22	8.26	-8.87	45.34	34.52	8.84	9.29	8.84	9.04	  1.45亿	
300099	尤洛卡	2.67	-4.16	-6.42	-4.71	-10.07	-13.51	45.18	36.49	11.22	11.60	11.22	11.52	 1189万	
002286	保龄宝	2.43	4.57	4.10	-2.44	-1.48	4.23	45.15	37.54	15.70	16.01	15.56	16.01	 2652万	
002118	紫鑫药业	-1.84	-0.49	-2.13	4.87	-0.98	-21.78	45.13	38.01	10.33	10.36	10.06	10.13	 5186万	
002584	西陇化工	2.09	4.95	10.42	9.03	15.77	24.78	45.09	35.63	11.03	11.39	10.85	11.23	 5335万	
002592	八菱科技	-0.10	-0.79	-1.66	-6.49	1.82	11.25	45.06	37.70	10.10	10.33	10.00	10.09	 1024万	
000733	振华科技	1.44	1.19	0.47	-2.42	-2.08	6.14	45.03	38.85	8.40	8.62	8.32	8.47	 2995万	
600600	青岛啤酒	1.04	0.62	-0.20	-2.13	2.32	9.62	45.02	39.16	44.98	45.88	44.72	45.45	 7281万	
002262	恩华药业	0.04	6.99	8.18	6.21	4.93	-6.06	44.93	35.15	26.48	26.48	25.75	26.18	 3993万	
600682	南京新百	-0.44	-5.32	-3.39	-1.39	-1.64	12.55	44.91	41.84	11.42	11.44	11.02	11.39	 1649万	
002315	焦点科技	2.49	1.68	-1.34	-3.58	-7.53	-25.27	44.84	37.88	39.20	40.29	39.11	39.89	 4709万	
600525	长园集团	2.08	-3.24	0.48	-6.81	-0.95	25.56	44.71	33.81	8.05	8.41	8.05	8.35	 4152万	
000581	威孚高科	1.32	-0.68	1.00	-3.69	7.86	17.44	44.66	38.75	28.87	29.53	28.60	29.23	  1.55亿	
601799	星宇股份	2.06	-3.04	-6.26	-7.88	-7.35	19.95	44.64	40.54	14.13	14.61	14.10	14.37	 3631万	
600717	天津港	2.11	-3.63	-5.07	-10.15	-10.93	11.82	44.64	40.44	8.14	8.36	8.11	8.23	  1.08亿	
300118	东方日升	-0.95	-13.95	-19.40	-16.26	-22.13	-9.97	44.55	43.88	5.98	6.37	5.95	6.23	 8729万	
300196	长海股份	0.58	-0.25	-2.65	1.59	-8.80	1.51	44.54	37.34	24.20	24.57	24.13	24.24	 1642万	
000902	中国服装	0.10	-1.60	-7.62	11.91	17.06	17.19	44.46	44.46	10.36	10.70	10.10	10.43	 7724万	
002176	江特电机	-1.30	-2.30	-4.23	-4.83	-8.28	-4.06	44.41	38.76	10.78	10.78	10.63	10.64	 2024万	
002324	普利特	-1.04	-3.78	-6.37	-5.54	2.22	7.23	44.37	40.44	17.16	17.50	16.80	17.05	 4117万	
002280	新世纪	1.97	-2.74	-3.19	-2.43	-10.06	-13.62	44.37	34.67	12.29	12.49	12.10	12.43	  387万	
600776	东方通信	1.57	0.86	5.23	2.28	5.42	-7.45	44.20	37.09	5.78	5.88	5.72	5.84	 2911万	
000605	四环药业	-0.19	-0.19	0.51	-4.06	0.44	-2.71	44.08	28.62	15.85	15.90	15.73	15.82	  421万	
601901	方正证券	0.00	0.17	1.37	-6.49	0.51	-23.28	44.04	35.15	5.91	5.91	5.91	5.91	   0.0	
000096	广聚能源	0.19	-7.50	-10.62	-14.38	-21.94	9.96	44.02	38.74	5.42	5.42	5.23	5.30	 3803万	
600621	华鑫股份	-0.50	-2.76	-4.76	-10.04	-1.96	-11.89	43.88	32.16	6.03	6.11	5.95	6.00	 1453万	
002634	棒杰股份	-3.05	-8.49	-12.47	-11.53	-4.74	-16.35	43.88	36.94	12.93	13.23	12.51	13.05	 5790万	
300109	新开源	0.90	-4.27	-10.63	-0.10	2.23	9.79	43.73	38.22	10.00	10.30	9.91	10.09	 2098万	
300170	汉得信息	2.62	1.64	-1.97	-2.49	-10.51	-12.56	43.55	34.31	14.58	15.09	14.52	14.90	 3313万	
002138	顺络电子	1.83	0.66	-0.54	-3.57	-2.85	2.89	43.48	33.95	16.57	16.87	16.46	16.73	 5600万	
600674	川投能源	0.89	-1.22	-1.13	-4.69	-0.79	0.71	43.42	37.03	11.33	11.44	11.32	11.37	 6449万	
002376	新北洋	2.55	1.98	1.40	-6.07	3.63	-8.83	43.39	35.25	10.63	10.90	10.55	10.84	 2595万	
600604	市北高新	-0.66	-3.31	-5.43	-13.55	-2.48	-7.08	43.31	26.86	9.12	9.30	8.92	9.06	 1547万	
300245	天玑科技	2.32	-2.29	-1.87	-3.93	-14.23	-5.13	43.25	35.98	13.35	13.89	13.26	13.68	 2871万	
600734	实达集团	0.00	3.40	7.74	6.56	2.96	21.75	43.24	35.65	4.87	4.87	4.87	4.87	   0.0	
002178	延华智能	1.56	-0.23	-4.77	-1.52	5.78	7.36	43.22	40.43	12.82	13.14	12.82	12.99	 1283万	
600583	海油工程	0.92	-1.16	-1.16	-8.99	-6.56	3.36	43.20	31.68	7.62	7.71	7.57	7.69	  1.32亿	
002529	海源机械	1.96	-4.95	-5.19	-7.52	-11.69	-23.05	43.16	39.51	10.75	11.07	10.75	10.95	 1280万	
600688	上海石化	-7.27	-7.27	-11.88	13.93	13.39	13.12	43.12	37.63	3.39	3.43	3.13	3.19	  3.70亿	
002557	洽洽食品	3.12	9.59	5.64	9.43	15.27	8.58	43.08	32.70	22.90	24.08	22.88	23.78	 7515万	
300193	佳士科技	3.34	-0.78	-4.73	4.62	3.09	15.36	43.07	34.14	12.29	12.71	12.29	12.69	 6410万	
600391	成发科技	0.66	1.93	-0.82	-4.11	-8.04	-5.68	43.04	30.15	12.15	12.39	12.04	12.13	 4930万	
600645	中源协和	0.08	-1.25	-3.31	-2.15	-2.35	-17.19	42.99	31.83	23.50	23.88	23.40	23.65	 5844万	
000729	燕京啤酒	1.76	-1.96	-5.29	0.00	3.58	19.55	42.97	35.99	7.38	7.77	7.33	7.52	 6111万	
600518	康美药业	-0.99	1.40	-0.50	-0.93	-6.32	-0.61	42.96	39.64	18.25	18.30	17.90	18.07	  1.93亿	
000545	金浦钛业	-0.45	-2.96	-3.28	-5.94	-12.45	-18.49	42.90	42.90	8.93	9.02	8.79	8.86	 1622万	
600083	博信股份	0.60	-3.60	-2.76	-8.72	-15.72	-14.87	42.86	34.54	6.66	6.80	6.61	6.70	  333万	
600692	亚通股份	0.61	-1.07	-5.25	-10.84	-7.77	-15.98	42.78	39.90	8.28	8.48	8.16	8.31	 2417万	
000050	深天马Ａ	1.05	-2.31	-3.56	-5.71	-8.25	-15.86	42.51	34.52	10.45	10.80	10.45	10.56	 3828万	
300128	锦富新材	1.25	1.85	-0.57	0.41	-6.56	9.10	42.47	25.10	12.12	12.33	11.85	12.11	 4392万	
300125	易世达	0.00	5.79	4.23	-0.67	6.94	13.24	42.44	35.66	14.80	14.80	14.80	14.80	   0.0	
601928	凤凰传媒	0.22	-4.31	-9.54	-11.13	-15.11	-31.22	42.41	38.30	9.10	9.18	8.97	9.10	  1.24亿	
000851	高鸿股份	-0.92	-3.79	-3.47	-7.01	-13.54	10.51	42.24	38.36	8.65	8.93	8.56	8.62	  1.60亿	
300095	华伍股份	6.42	11.21	9.86	17.26	20.37	31.05	42.13	28.30	12.73	13.68	12.63	13.59	 5074万	
002200	*ST大地	-0.13	-0.82	-0.19	-0.64	-0.38	-7.24	42.09	28.11	15.57	15.89	15.56	15.63	  853万	
300163	先锋新材	3.03	-2.46	-5.40	-1.77	-18.14	20.92	42.06	31.83	16.20	16.94	16.14	16.65	 2387万	
000919	金陵药业	-0.87	1.00	1.00	-8.09	-7.90	9.52	41.81	35.07	9.15	9.20	9.03	9.09	 1984万	
600695	大江股份	0.35	1.07	-2.07	-13.15	-3.07	-5.02	41.65	37.86	5.68	5.79	5.61	5.68	 1281万	
600685	广船国际	5.24	7.02	0.00	-0.38	7.02	33.73	41.61	29.15	15.07	16.22	15.07	15.86	  1.23亿	
001896	豫能控股	-0.18	-6.91	-6.91	-13.46	-11.56	15.27	41.50	36.39	5.71	5.76	5.61	5.66	 1153万	
600686	金龙汽车	0.00	-0.34	-4.17	-3.22	-10.37	-0.91	41.49	31.87	8.73	8.73	8.73	8.73	   0.0	
300272	开能环保	1.89	-3.35	-3.11	-5.89	-10.38	-13.27	41.48	21.67	11.62	11.90	11.60	11.83	 1362万	
600716	凤凰股份	1.79	6.22	8.41	9.63	12.34	17.76	41.41	31.85	6.68	6.88	6.61	6.83	 5562万	
000078	海王生物	-5.02	0.51	3.38	5.58	6.14	12.13	41.21	36.60	8.23	8.26	7.90	7.95	  2.35亿	
300351	永贵电器	1.32	10.87	9.00	8.30	-12.81	4.29	41.16	39.04	27.90	28.99	27.90	28.45	 4172万	
600671	天目药业	-1.01	-3.38	-6.76	-9.28	-20.20	-14.69	41.16	41.33	11.85	11.92	11.52	11.73	  930万	
300116	坚瑞消防	0.00	-3.39	-10.19	-6.41	-10.86	-9.92	41.11	35.37	5.99	5.99	5.99	5.99	   0.0	
300200	高盟新材	0.21	-1.43	-8.34	-7.02	-11.61	35.24	40.96	37.26	9.65	9.85	9.52	9.67	 3045万	
